Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Stoel R., Berger C., Kerkhoff W., Mattijssen E. J. A. T., Dror I.",,Minimizing Contextual Bias in Forensic Casework,2014,"In Forensic Science and the Administration of Justice: Critical Issues and Directions, K. J. Strom & M. J. Hickman, eds., SAGE Publications, Inc.",,,,67,86,,,,,,,,,,Book Chapter,,,,,,IFSMS 2016,Firearms,Firearms
"Mattijssen E.J.A.T., Stoel R.D., Kerkhoff W.",,Minimizing Contextual Bias in Forensic Firearms Examination,2015,In book: Wiley Encyclopedia of Forensic Science,,,,,,,,doi.org/10.1002/9780470061589.fsa1117,,,,context management; contextual bias; domain irrelevant; case information; subjective judgment; quality assurance; firearms,,,Book Chapter,,,,,,IFSMS 2016,Firearms,Firearms
"Mikko D., Miller J., Flater J.",,"Reproducibility of Toolmarks on 20,000 Bullets fired through an M240 Machine Gun Barrel",2012,AFTE Journal,44,3,,248,253,,,,,,"Don Mikko, Jerry Miller and Jason Flater, United States Army Criminal Investigation Laboratory (USACIL), 4930 N 31st Street, Forest Park, GA 30297, USA",M240 Machine gun; 7.62x51mm NATO cartridge; reproducibility; bullets,,,Article,,,,,,IFSMS 2016,Firearms,Firearms
"Mikko D., Miller J.",55916143800;55917729100;,"An empirical study/validation test pertaining to the reproducibility of toolmarks on 20,000 bullets fired through M240 machine gun barrels",2013,AFTE Journal,45,3,,290,291,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887116500&partnerID=40&md5=e6b7f1e8b29adc3034cdacd4c74f16c4,"Atlanta Police Department Crime Laboratory, 180 Southside Industrial Parkway, Atlanta, GA, 30354, United States; ATF Atlanta Forensic Science Laboratory, 2600 Century Parkway, NE, Suite 400, Atlanta, GA, 30345, United States","Mikko, D., Atlanta Police Department Crime Laboratory, 180 Southside Industrial Parkway, Atlanta, GA, 30354, United States; Miller, J., ATF Atlanta Forensic Science Laboratory, 2600 Century Parkway, NE, Suite 400, Atlanta, GA, 30345, United States",Error rate; Identification; M240 Machine gun; National Academy of Sciences (NAS); Reproducibility,,,Article,Final,,Scopus,2-s2.0-84887116500,,IFSMS 2016,Firearms,Firearms
Wong C.,55916553500;,"The inter-comparison of 1,000 consecutively-fired 9mm luger bullets and cartridge cases from a ruger p89 pistol utilizing both pattern matching and quantitative consecutive matching striae as criteria for identification",2013,AFTE Journal,45,3,,267,272,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887036212&partnerID=40&md5=1ceb4812ad6ee8a6c8b6a705e8e59327,"Alameda County Sheriff's Office Crime Laboratory, San Leandro, CA, United States","Wong, C., Alameda County Sheriff's Office Crime Laboratory, San Leandro, CA, United States",Consecutive firing; Consecutive matching striae (CMS); Criteria for identification; Firing pin aperture shear marks; Longevity study; Persistence of toolmarks; Quantitative consecutive matching striae (QCMS),,,Article,Final,,Scopus,2-s2.0-84887036212,,IFSMS 2016,Firearms,Firearms
"Yong J.B., Wun C.T., Kuppuswamy R.",,Further Investigations into the Permanence of Breechface Recess and Other Marks on Cartridge Cases Discharged from 9mm Calibre Walther P99 Pistols,2014,AFTE Journal,46,2,,138,142,,,,,,"Jee Boon Yong, Ch'ng Tze Wun, R. Kuppuswamy, Forensic Science Programme, School of Health Sciences, Universiti Sains Malaysia, Kampus Kesihatan, 16150 Kubang Kerian, Kelantan, Malaysia",breechface; breechface recess; persistence of characteristics; class characteristics; individual characteristics; firing pin impression; firing pin aperture shear; Walther P99,,,Article,,,,,,IFSMS 2016,Firearms,Firearms
"Cazes M., Goudeau J.",55915931200;55916599800;,Validation study results from Hi-Point consecutively manufactured slides,2013,AFTE Journal,45,2,,175,177,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887086544&partnerID=40&md5=a14a41f66bc65539f5ec8a4fd761d48b,"Louisiana State Police Crime Laboratory Physical Evidence Unit, Baton Rouge, LA, United States","Cazes, M., Louisiana State Police Crime Laboratory Physical Evidence Unit, Baton Rouge, LA, United States; Goudeau, J., Louisiana State Police Crime Laboratory Physical Evidence Unit, Baton Rouge, LA, United States",Hi point; NIBIN; Tom deeb; Validation study,,,Article,Final,,Scopus,2-s2.0-84887086544,,IFSMS 2016,Firearms,Firearms
"Fadul Jr. T.G., Hernandez G.A., Stoiloff S., Gulat S.",55916477000;55916034000;55916344800;55917612700;,An empirical study to improve the scientific foundation of forensic firearm and tool mark identification utilizing 10 consecutively manufactured slides,2013,AFTE Journal,45,4,,376,389,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887105093&partnerID=40&md5=6fb1daf9e565c5144ffbaf0368b0654f,"Miami-Dade Police Department Crime Laboratory, Miami, FL, United States; Department of Statistics, Florida International University, Miami, FL, United States","Fadul Jr., T.G., Miami-Dade Police Department Crime Laboratory, Miami, FL, United States; Hernandez, G.A., Miami-Dade Police Department Crime Laboratory, Miami, FL, United States; Stoiloff, S., Miami-Dade Police Department Crime Laboratory, Miami, FL, United States; Gulat, S., Department of Statistics, Florida International University, Miami, FL, United States",Breechface; Cartridge cases; Consecutive manufacture; Error rate; NAS; Ruger slides; Validity,,,Article,Final,,Scopus,2-s2.0-84887105093,,IFSMS 2016,Firearms,Firearms
"Yalçin Saribey A., Grace Hannam A.",55318683300;55318683400;,Comparison of the Class and Individual Characteristics of Turkish 7.65mm Browning/.32 Automatic Caliber Self-Loading Pistols with Consecutive Serial Numbers,2013,Journal of Forensic Sciences,58,1,,146,150,,2,10.1111/j.1556-4029.2012.02213.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872418807&doi=10.1111%2fj.1556-4029.2012.02213.x&partnerID=40&md5=ec53cd39df7c80af7c928ffc9c9c97f1,"Ankara University, Faculty of Engineering, Department of Engineering Physics, Tandoǧan 06100, Turkey; Forensic Science Service, Firearms Department, 109 Lambeth Road, London, United Kingdom","Yalçin Saribey, A., Ankara University, Faculty of Engineering, Department of Engineering Physics, Tandoǧan 06100, Turkey; Grace Hannam, A., Forensic Science Service, Firearms Department, 109 Lambeth Road, London, United Kingdom",Class characteristics; Comparison; Firearms identification; Forensic science; Individual characteristics; Pistol,,,Article,Final,,Scopus,2-s2.0-84872418807,,IFSMS 2016,Firearms,Firearms
Berghorn S.,57192190022;,An evaluation of the individuality of the two types of remington 870 Extractors-Metal injection molded vs. Milled,2014,AFTE Journal,46,3,,195,204,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000788320&partnerID=40&md5=89f02c29311db93f85766b6484fed934,"Onondaga County Center for Forensic Sciences, Syracuse, NY, United States","Berghorn, S., Onondaga County Center for Forensic Sciences, Syracuse, NY, United States",Extractor; Metal injection molding; Milled; MIM; Remington 870,,,Article,Final,,Scopus,2-s2.0-85000788320,,IFSMS 2016,Firearms,Firearms
Hunsinger M.,55910962900;,Metal injection molded strikers and extractors in a Smith & Wesson model M&P pistol,2013,AFTE Journal,45,1,,21,29,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886852903&partnerID=40&md5=d3ddeeda50cf989dced0c6b4baa54354,"Monroe County Crime Laboratory, Firearms and Toolmark Section, Rochester, NY, United States","Hunsinger, M., Monroe County Crime Laboratory, Firearms and Toolmark Section, Rochester, NY, United States",Electropolishing; Extractor; Firing pin impression; Metal injection molding; MIM; Smith and Wesson model M and P; Striker,,,Article,Final,,Scopus,2-s2.0-84886852903,,IFSMS 2016,Firearms,Firearms
Thompson E.,,Metal Injection Molded Breech Face of a Taurus Revolver,2015,AFTE Journal,47,4,,230,231,,,,,,,bead blasting; breech face; casting; individual characteristics; MIM; metal injection molding; subclass characteristics,,,Article,,,,,,IFSMS 2016,Firearms,Firearms
Winn J.A.,55916598800;,The effect of vibratory finishing on broaching marks as a function of time,2013,AFTE Journal,45,4,,350,360,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887068830&partnerID=40&md5=fadeb5142dfc5d3b8917e78f4d226ec4,"MS California DOJ BFS Fresno Regional Crime Laboratory, Fresno, CA, United States","Winn, J.A., MS California DOJ BFS Fresno Regional Crime Laboratory, Fresno, CA, United States",Broaching; Finishing processes; Individual; Machining processes; Subclass; Vibratory finishing,,,Article,Final,,Scopus,2-s2.0-84887068830,,IFSMS 2016,Firearms,Firearms
"O'Keeffe C., Champion S., Allsop D.",56785808900;7004093224;35324081100;,Demonstrating the effect of forensic firearm countermeasures: Bullet characteristics generated due to barrel modifications,2015,Forensic Science International,257,,,13,19,,1,10.1016/j.forsciint.2015.07.034,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939490027&doi=10.1016%2fj.forsciint.2015.07.034&partnerID=40&md5=2843eed4d99a0c253f0345eca9be4269,"Cranfield Forensic Institute, Cranfield University, Defence Academy of the United Kingdom, Shrivenham, SN6 8LA, United Kingdom; Centre for Defence Engineering, Cranfield University, Defence Academy of the United Kingdom, Shrivenham, SN6 8LA, United Kingdom","O'Keeffe, C., Cranfield Forensic Institute, Cranfield University, Defence Academy of the United Kingdom, Shrivenham, SN6 8LA, United Kingdom; Champion, S., Centre for Defence Engineering, Cranfield University, Defence Academy of the United Kingdom, Shrivenham, SN6 8LA, United Kingdom; Allsop, D., Cranfield Forensic Institute, Cranfield University, Defence Academy of the United Kingdom, Shrivenham, SN6 8LA, United Kingdom",Barrel modifications; Bullet striations; Forensic countermeasures,awareness; ballistics; bullet; crime; firearm; forensic identification; microscopy; pressure; priority journal; Review; safety; velocity,,Review,Final,,Scopus,2-s2.0-84939490027,,IFSMS 2016,Firearms,Firearms
Lee G.D.,,Determining the Identifiability of the Winchester PDX1 410 Defender Shotshell Components to the Taurus Judge Revolver,2014,AFTE Journal,46,1,,43,50,,,,,,"Grant D. Lee, Montgomery County Police Department, Forensic Services Section, Rockville, Maryland",identifiability; multi-caliber revolvers; PDX1 410 Defender; Taurus Judge; wad; wadding; Winchester,,,Article,,,,,,IFSMS 2016,Firearms,Firearms
Raines M.E.,57192186037;,The effects of frangible ammunition on the structure of striae created by a rifled barrel and the value of frangible ammunition for examination,2015,AFTE Journal,47,1,,4,14,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000352061&partnerID=40&md5=15e1d1bffc64f1069dbed36ab592205f,"Scottsdale Police Department Crime Laboratory, Scottsdale, AZ, United States","Raines, M.E., Scottsdale Police Department Crime Laboratory, Scottsdale, AZ, United States",Fouling; Frangible ammunition; Tinning,,,Article,Final,,Scopus,2-s2.0-85000352061,,IFSMS 2016,Firearms,Firearms
Lee M.,57192194471;,Identification of pierced primers of.45 GAP ammunition fired in.45 ACP firearms,2015,AFTE Journal,47,1,,15,21,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000659027&partnerID=40&md5=4101755c12d7731ae3d666b34e29820c,"Firearm/Toolmark Unit, Michigan Stale Police, Lansing, MI, United States","Lee, M., Firearm/Toolmark Unit, Michigan Stale Police, Lansing, MI, United States",45 ACP; 45 GAP; Carbon; Cartridge mismatch; Comparisons; Ealiber mismatch; Large pistol primer; Malfunctions; Pierced primers; Small pistol primer,,,Article,Final,,Scopus,2-s2.0-85000659027,,IFSMS 2016,Firearms,Firearms
Mears D.,55917647500;,The restoration of rusted firearms: An evaluation of different methods,2013,AFTE Journal,45,3,,203,221,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887077418&partnerID=40&md5=6eac310fb272cdb6fb4fde9b71615b8b,"Salt Lake City Police Department Crime Laboratory, Salt Lake City, UT, United States","Mears, D., Salt Lake City Police Department Crime Laboratory, Salt Lake City, UT, United States",Break-Free CLP®; Corrosion; Electrolytic; Oxidation; Rust; Rust Release™; Soda blasting; Ultrasonic,,,Article,Final,,Scopus,2-s2.0-84887077418,,IFSMS 2016,Firearms,Firearms
Goddard C.H.M.,55916113500;,Reprint: Forensic Ballistics,2013,AFTE Journal,45,3,,292,296,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887061067&partnerID=40&md5=d39f6a6dc3002feab0ded3c170fc7ddd,,"Goddard, C.H.M.",Firearm identification; Forensic Ballistics,,,Article,Final,,Scopus,2-s2.0-84887061067,,IFSMS 2016,Firearms,Firearms
Yasin M.I.,55911596500;,Unintentional altering of firing pins in top break (hinged frame) firearms,2013,AFTE Journal,45,4,,367,369,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887119146&partnerID=40&md5=4ef0d42ae55d259cf147c919cff797d3,"Punjab Forensic Science Agency (PFSA), Lahore, Pakistan","Yasin, M.I., Punjab Forensic Science Agency (PFSA), Lahore, Pakistan",Altered firing Pin; Firing pin impression; Hinged frame; Identification; Top break; Unintentional altering,,,Article,Final,,Scopus,2-s2.0-84887119146,,IFSMS 2016,Firearms,Firearms
Dutton G.,,A Case Study of the Interpretation of Extraordinary Toolmarks on a Fatal Bullet,2014,AFTE Journal,46,1,,3,32,,,,,,"Sergeant Gerard Dutton, Ballistics Section, Tasmania Police, Hobart, AUSTRALIA",Butler Creek Magazine; Chamber mouth marks; Impressions; Ruger 10/22 rifle; Toolmarks,,,Article,,,,,,IFSMS 2016,Firearms,Firearms
"Ghani N.I.M., Malek M.F.A., Harun R., Kuppuswamy R.",,Breechface Recess Marks Recorded on Cart ridge Cases Expended from Beretta Px4 Storm Subcompact 9mm Pistols,2013,AFTE Journal,45,3,,273,276,,,,,,"Nurul Izwani Mohamad Ghani1, Mohd Fazli Abd Malek1 , Rasyidi Harun2, R. Kuppuswamy 1 1Forensic Science Programme, School of Health Sciences, Universiti Sains Malaysia, Kampus Kesihatan, 16150 Kubang Kerian, Kelantan, Malaysia 2Armourment Division, Logisti",Beretta Px4 Storm Subcompact 9mm pistols; Breechface Recess Marks; Firearms Identification,,,Article,,,,,,IFSMS 2016,Firearms,Firearms
Hartman S.,,Feed Ramp Marks Produced from a Ruger model LCP,2014,AFTE Journal,46,1,,59,66,,,,,,"Stacey Hartman, Indiana State Police, Fort Wayne, Indiana",Bullet Nose; Cycling; Feed Ramp; Impressions; LCP; Ruger; Striations,,,Article,,,,,,IFSMS 2016,Firearms,Firearms
Streine K.M.,,Chamber Marks Preserved in a Badly Corroded Firearm,2014,AFTE Journal,46,2,,148,149,,,,,,"Kevin M. Streine, New Mexico Department of Public Safety Headquarters Crime Laboratory, Santa Fe, New Mexico USA",chamber marks; loaded firearm; preserved chamber marks,,,Article,,,,,,IFSMS 2016,Firearms,Firearms
"Clow C.M., Becker J.",,Firing-Induced Obliteration of Breechface Marks on a Hi-Point Pistol,2015,AFTE Journal,47,4,,228,229,,,,,,,breechface; Hi-Point; obliterate; persistence of characteristics,,,Article,,,,,,IFSMS 2016,Firearms,Firearms
Yasin M.I.,55911596500;,"Tampered bolt face, extractor and ejector on an AK-47 Rifle",2013,AFTE Journal,45,1,,62,63,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886868959&partnerID=40&md5=1cdbd9b4f334539404d861acf9dbc50e,"Punjab Forensic Science Agency (PFSA), Lahore, Pakistan","Yasin, M.I., Punjab Forensic Science Agency (PFSA), Lahore, Pakistan",Avoiding firearm identification; Bolt face; Ejector; Extractor; Tampering,,,Article,Final,,Scopus,2-s2.0-84886868959,,IFSMS 2016,Firearms,Firearms
Oberg M.,57192198525;,Identifiable marks on a rifled slug through a 410-bore Derringer,2013,AFTE Journal,45,4,,370,372,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887086374&partnerID=40&md5=521d8d5932b659fe4695d1bad7af1e06,"Indiana State Police, Lowell, IN, United States","Oberg, M., Indiana State Police, Lowell, IN, United States",Baford arms; Bearing surface; Brenneke slug; Derringer; Foster slug; Rifling,,,Article,Final,,Scopus,2-s2.0-84887086374,,IFSMS 2016,Firearms,Firearms
Nichols R.G.,,GLOCK versus SMITH & WESSON MODEL SW40F: Comparison of Markings on Fired Cartridge Cases,1995,AFTE Journal,27,2,,133,139,,,,,,"Ronald G. Nichols, Criminalist, Oakland Police Department Criminalistics Laboratory, Oakland, CA, USA",Glock; Smith & Wesson; 40 S&W; fired cases,,,Article,,,,,,IFSMS 2016,Firearms,Firearms
McCombs N.D.,,Fired Cartridge Case Comparisons: 9mm and .40 Caliber Glock vs. Smith and Wesson Sigma Series Pistols,2004,AFTE Journal,36,2,,150,154,,,,,,"By: Nancy D. McCombs, California State Department of Justice, Fresno, CA",Cartridge Case; Glock; Smith and Wesson; Sigma Series Pistols,,,Article,,,,,,IFSMS 2016,Firearms,Firearms
"Schecter B., Siso R., Giverts P., Hocherman G.",,Underside Ejector Marks From Glock Pistols,2011,AFTE Journal,43,1,,79,82,,,,,,"Bernie Schecter, Rafi Siso, Pavel Giverts and Gil Hocherman, Firearms Identification Laboratory, Division of Identification and Forensic Science (DIFS), Israel Police National HQ, Jerusalem.",Glock; Smith & Wesson; Sigma; ejector; cartridge case,,,Article,,,,,,IFSMS 2016,Firearms,Firearms
Clow C.M.,,Breechface Recess Marks Produced by Glock and Smith & Wesson Sigma Series Pistols,2012,AFTE Journal,44,1,,61,66,,,,,,"Charles M. Clow, Tarrant County Medical Examiner's Office, Fort Worth, TX",Glock; Smith & Wesson; Sigma; cycling marks; breechface recess,,,Article,,,,,,IFSMS 2016,Firearms,Firearms
"Bokobza L., Giverts P., Siso R.",55910903700;6504185253;55037291200;,Into the breech once again - family characteristic differences between Glock and smith and Wesson Pistols,2014,AFTE Journal,46,1,,80,84,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031742798&partnerID=40&md5=8e612e5219fc501d16f64ad00b6a66f8,"Firearms Identification Laboratory, Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel","Bokobza, L., Firearms Identification Laboratory, Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel; Giverts, P., Firearms Identification Laboratory, Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel; Siso, R., Firearms Identification Laboratory, Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel",,,,Article,Final,,Scopus,2-s2.0-85031742798,,IFSMS 2016,Firearms,Firearms
"Kaufman A., Siso R., Hocherman G.",57192186153;55037291200;6505691627;,Extractor impact markings on cartridge cases fired in CZ model 83 pistols,2015,AFTE Journal,47,1,,30,33,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000415055&partnerID=40&md5=a826a77f9d30766d8a808c76000f78c3,"Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel","Kaufman, A., Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel; Siso, R., Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel; Hocherman, G., Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel",CZ pistol; Extractor marks; Model 83,,,Article,Final,,Scopus,2-s2.0-85000415055,,IFSMS 2016,Firearms,Firearms
"Bokobza L., Zidon Y., Tordjman D.",55910903700;6507978407;57194737085;,Class characteristic markings on cartridges fired from homemade submachine guns,2014,AFTE Journal,46,3,,238,242,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000786570&partnerID=40&md5=adcc33d52a6b216112cca770499f9143,"Firearms Identification Laboratory, Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel","Bokobza, L., Firearms Identification Laboratory, Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel; Zidon, Y., Firearms Identification Laboratory, Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel; Tordjman, D., Firearms Identification Laboratory, Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel",Carl Gustav; Class characteristics; Homemade; IBIS; Submachine gun; Uzi,,,Article,Final,,Scopus,2-s2.0-85000786570,,IFSMS 2016,Firearms,Firearms
"Mattijssen E.J.A.T., Kerkhoff W.",55915951200;55916169200;,Subclass characteristics in a Gamo air rifle barrel,2013,AFTE Journal,45,3,,281,283,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887067908&partnerID=40&md5=a4e7aa0781d31e3f7b9c369e4e0a0077,"Netherlands Forensic Institute (NFI), The Hague, Netherlands","Mattijssen, E.J.A.T., Netherlands Forensic Institute (NFI), The Hague, Netherlands; Kerkhoff, W., Netherlands Forensic Institute (NFI), The Hague, Netherlands",Air rifle; Barrel; Gamo; Land engraved areas; Subclass characteristics,,,Article,Final,,Scopus,2-s2.0-84887067908,,IFSMS 2016,Firearms,Firearms
Welch A.K.,55916544100;,Breech face subclass characteristics of the Jimenez JA Nine pistol,2013,AFTE Journal,45,4,,336,349,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887099872&partnerID=40&md5=b50534d5b51d113fc0419a077c4336a6,"Kansas Bureau of Investigation, Firearm and Toolmark Section, Topeka, KS, United States","Welch, A.K., Kansas Bureau of Investigation, Firearm and Toolmark Section, Topeka, KS, United States",Bolt insert; Breech face; Consecutively manufactured; Die casting; JA Nine; Jimenez arms; Spot facing; Subclass characteristics,,,Article,Final,,Scopus,2-s2.0-84887099872,,IFSMS 2016,Firearms,Firearms
"Pauw-Vugts P., Walters A., Øren L., Pfoser L.",,FAID 2009: Proficiency Test and Workshop,2013,AFTE Journal,45,2,,115,127,,,,,,"Petra Pauw-Vugts, Netherlands Forensic Institute, The Hague, The Netherlands; Alice Walters, Metropolitan Police Service, London, United Kingdom; Leif Oren, Kripos, Oslo, Norway; Leopold Pfoser, Bundeskriminalamt, Wiesbaden, Germany",false exclusions; false identifications; proficiency test; subclass characteristics; FAID2005; FAID2009,,,Article,,,,,,IFSMS 2016,Firearms,Firearms
"Kerkhoff W., Stoel R.D., Berger C.E.H., Mattijssen E.J.A.T., Hermsen R., Smits N., Hardy H.J.J.",55916169200;7801618923;26427984500;55915951200;23038653000;14219522200;55834900700;,Design and results of an exploratory double blind testing program in firearms examination,2015,Science and Justice,55,6,,514,519,,13,10.1016/j.scijus.2015.06.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935438287&doi=10.1016%2fj.scijus.2015.06.007&partnerID=40&md5=402dc66b976c626e93a71573c6e533c6,"Netherlands Forensic Institute, Netherlands Forensic Institute, NFI, The Hague, Netherlands; VU University Amsterdam, VUA, Amsterdam, Netherlands; University of Amsterdam, UvA, Amsterdam, Netherlands; Leiden University, Leiden, Netherlands","Kerkhoff, W., Netherlands Forensic Institute, Netherlands Forensic Institute, NFI, The Hague, Netherlands; Stoel, R.D., Netherlands Forensic Institute, Netherlands Forensic Institute, NFI, The Hague, Netherlands; Berger, C.E.H., Netherlands Forensic Institute, Netherlands Forensic Institute, NFI, The Hague, Netherlands, Leiden University, Leiden, Netherlands; Mattijssen, E.J.A.T., Netherlands Forensic Institute, Netherlands Forensic Institute, NFI, The Hague, Netherlands; Hermsen, R., Netherlands Forensic Institute, Netherlands Forensic Institute, NFI, The Hague, Netherlands; Smits, N., VU University Amsterdam, VUA, Amsterdam, Netherlands; Hardy, H.J.J., University of Amsterdam, UvA, Amsterdam, Netherlands",Blind testing; Bullet and cartridge case comparison; Fake cases; Proficiency test,Article; bullet; controlled study; firearm; Netherlands; questionnaire,,Article,Final,,Scopus,2-s2.0-84935438287,,IFSMS 2016,Firearms,Firearms
Stroman A.,57103819200;,Empirically determined frequency of error in cartridge case examinations using a declared double-blind format,2014,AFTE Journal,46,2,,157,175,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957557349&partnerID=40&md5=716ae7acaaf16637f4ccb3712716f0de,"California Department of Justice, Bureau of Forensic Services, Redding Regional Crime Laboratory, United States","Stroman, A., California Department of Justice, Bureau of Forensic Services, Redding Regional Crime Laboratory, United States",Bias; Blind testing; Breech face marks; Cartridge case; Declared testing; Double-blind; Empirical study; Error; Manufacturing processes; Null hypothesis; Proficiency tests; Reliability; Scientific method; Single-blind; Smith & Wesson 4006TSW pistol; Subclass characteristics; Validation study,,,Article,Final,,Scopus,2-s2.0-84957557349,,IFSMS 2016,Firearms,Firearms
"Stein D., Yu J.C.C.",55811475400;7405527500;,The Use of near-infrared photography to image fired bullets and cartridge cases,2013,Journal of Forensic Sciences,58,5,,1330,1335,,1,10.1111/1556-4029.12256,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883558682&doi=10.1111%2f1556-4029.12256&partnerID=40&md5=3120f4fbb9b9a20a75c671f7cfdc3094,"Crime Laboratory, Houston Police Department, 1200 Travis Street, Houston, TX, United States; Department of Forensic Science, College of Criminal Justice, Sam Houston State University, Huntsville, TX, United States","Stein, D., Crime Laboratory, Houston Police Department, 1200 Travis Street, Houston, TX, United States; Yu, J.C.C., Department of Forensic Science, College of Criminal Justice, Sam Houston State University, Huntsville, TX, United States",Bullet; Cartridge case; Firearms; Forensic science; Infrared photography,,,Article,Final,,Scopus,2-s2.0-84883558682,,IFSMS 2016,Firearms,Firearms
"Giverts P., Hocherman G., Bokobza L., Schecter B.",6504185253;6505691627;55910903700;6508313917;,Interdetermination of three microscopic methods for examination of striae on polygonal bullets,2013,AFTE Journal,45,1,,48,51,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886822599&partnerID=40&md5=a2734db01d9d3c9ce1ecfebc339b2d4d,"Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel","Giverts, P., Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel; Hocherman, G., Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel; Bokobza, L., Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel; Schecter, B., Division of Identification and Forensic Science (DIFS), Israel National Police HQ, Jerusalem, Israel",Comparison microscope; Confocal microscope; Polygonal bullets; SEM; Virtual microscope,,,Article,Final,,Scopus,2-s2.0-84886822599,,IFSMS 2016,Firearms,Firearms
"Scanlan M.D., Reinholz A.D.",55911064600;24768302000;,Scanning electron microscopy for firearm and toolmark comparisons,2013,AFTE Journal,45,1,,43,47,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886817149&partnerID=40&md5=e39214101e834606c3a2e9816b5cc0ec,"U.S. Fish and Wildlife National Forensics Laboratory, Ashland, OR, United States","Scanlan, M.D., U.S. Fish and Wildlife National Forensics Laboratory, Ashland, OR, United States; Reinholz, A.D., U.S. Fish and Wildlife National Forensics Laboratory, Ashland, OR, United States",Bullet comparisons; Cartridge case comparisons; Scanning electron microscopy; SEM; Toolmark comparisons,,,Article,Final,,Scopus,2-s2.0-84886817149,,IFSMS 2016,Firearms,Firearms
