Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Maitre M., Horder M., Kirkbride K.P., Gassner A.-L., Weyermann C., Roux C., Beavis A.",57192155063;57113201600;56337473100;24764836500;23978745200;7202017940;7007045269;,A forensic investigation on the persistence of organic gunshot residues,2018,Forensic Science International,292,,,1,10,,8,10.1016/j.forsciint.2018.08.036,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053786512&doi=10.1016%2fj.forsciint.2018.08.036&partnerID=40&md5=054cbf1d9c1e01f091bc8610a375cf17,"Centre for Forensic Science, University of Technology Sydney, P.O. Box 123, BroadwayNSW  2007, Australia; Forensic Ballistics Investigation Section, Forensic Services Group, NSW Police Force, Goulburn St., Surry HillsNSW  2010, Australia; School of Chemical and Physical Sciences, Flinders University, GPO Box 2100, Adelaide, SA  5001, Australia; School of Criminal Justice, University of Lausanne, Batochime, Lausanne, 1015, Switzerland","Maitre, M., Centre for Forensic Science, University of Technology Sydney, P.O. Box 123, BroadwayNSW  2007, Australia; Horder, M., Forensic Ballistics Investigation Section, Forensic Services Group, NSW Police Force, Goulburn St., Surry HillsNSW  2010, Australia; Kirkbride, K.P., School of Chemical and Physical Sciences, Flinders University, GPO Box 2100, Adelaide, SA  5001, Australia; Gassner, A.-L., School of Criminal Justice, University of Lausanne, Batochime, Lausanne, 1015, Switzerland; Weyermann, C., School of Criminal Justice, University of Lausanne, Batochime, Lausanne, 1015, Switzerland; Roux, C., Centre for Forensic Science, University of Technology Sydney, P.O. Box 123, BroadwayNSW  2007, Australia; Beavis, A., Centre for Forensic Science, University of Technology Sydney, P.O. Box 123, BroadwayNSW  2007, Australia",.357 Magnum; .40 S&W; FDR; Firearm discharge residues; OGSR; UPLCâ€“MS/MS,diphenylamine; diphenylnitrosamine; heavy metal; Article; combustion; concentration (parameters); conceptual framework; firearm; forensic science; gunshot injury; police; prevalence; priority journal; trend study,,Article,Final,,Scopus,2-s2.0-85053786512,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Maitre M., Kirkbride K.P., Horder M., Roux C., Beavis A.",57192155063;56337473100;57113201600;7202017940;7007045269;,Thinking beyond the lab: organic gunshot residues in an investigative perspective,2018,Australian Journal of Forensic Sciences,50,6,,659,665,,3,10.1080/00450618.2018.1457718,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045664124&doi=10.1080%2f00450618.2018.1457718&partnerID=40&md5=0dbb5aa62fd7a3075c009dd1f1052350,"Centre for Forensic Science, University of Technology Sydney, Sydney, Australia; School of Chemical and Physical Sciences, Flinders University, Adelaide, Australia; Forensic Ballistics Investigation Section, Forensic Services Group, NSW Police Force, Surry Hills, Australia","Maitre, M., Centre for Forensic Science, University of Technology Sydney, Sydney, Australia; Kirkbride, K.P., School of Chemical and Physical Sciences, Flinders University, Adelaide, Australia; Horder, M., Forensic Ballistics Investigation Section, Forensic Services Group, NSW Police Force, Surry Hills, Australia; Roux, C., Centre for Forensic Science, University of Technology Sydney, Sydney, Australia; Beavis, A., Centre for Forensic Science, University of Technology Sydney, Sydney, Australia",Firearm discharge residues; firearm investigation; interpretation; persistence; pre-assessment,diphenylamine; diphenylnitrosamine; gunpowder; Article; degradation; dispersion; firearm; human; investigative procedures; plume,,Article,Final,,Scopus,2-s2.0-85045664124,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Hofstetter C., Maitre M., Beavis A., Roux C.P., Weyermann C., Gassner A.-L.",57194699623;57192155063;7007045269;7202017940;23978745200;24764836500;,A study of transfer and prevalence of organic gunshot residues,2017,Forensic Science International,277,,,241,251,,8,10.1016/j.forsciint.2017.06.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021701602&doi=10.1016%2fj.forsciint.2017.06.013&partnerID=40&md5=6228f33bb426e951f7a721a666177d41,"Institut de Police Scientifique, University of Lausanne, Batochime, Lausanne, 1015, Switzerland; Centre for Forensic Science, University of Technology Sydney, PO Box 123 Broadway, Sydney, NSW  2007, Australia","Hofstetter, C., Institut de Police Scientifique, University of Lausanne, Batochime, Lausanne, 1015, Switzerland; Maitre, M., Centre for Forensic Science, University of Technology Sydney, PO Box 123 Broadway, Sydney, NSW  2007, Australia; Beavis, A., Centre for Forensic Science, University of Technology Sydney, PO Box 123 Broadway, Sydney, NSW  2007, Australia; Roux, C.P., Centre for Forensic Science, University of Technology Sydney, PO Box 123 Broadway, Sydney, NSW  2007, Australia; Weyermann, C., Institut de Police Scientifique, University of Lausanne, Batochime, Lausanne, 1015, Switzerland; Gassner, A.-L., Institut de Police Scientifique, University of Lausanne, Batochime, Lausanne, 1015, Switzerland",Distribution; Firearm discharge residues; Firearms; LCâ€“MS; Stubs,Article; clothing; colorimetry; electron capture detection; face; forearm; gas chromatography; gunshot injury; hair analysis; hand washing; high performance liquid chromatography; laboratory test; limit of detection; mass fragmentography; micellar electrokinetic chromatography; police; prevalence; priority journal; residue analysis; size exclusion chromatography; tandem mass spectrometry; ultra performance liquid chromatography; wrist,,Article,Final,,Scopus,2-s2.0-85021701602,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Goudsmits E., Sharples G.P., Birkett J.W.",56926734200;7003677879;7004014784;,Preliminary classification of characteristic organic gunshot residue compounds,2016,Science and Justice,56,6,,421,425,,16,10.1016/j.scijus.2016.06.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979695911&doi=10.1016%2fj.scijus.2016.06.007&partnerID=40&md5=fc48d30e8e1ee29b4dea7eddc4354c17,"School of Pharmacy and Biomolecular Sciences, Faculty of Science, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom","Goudsmits, E., School of Pharmacy and Biomolecular Sciences, Faculty of Science, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom; Sharples, G.P., School of Pharmacy and Biomolecular Sciences, Faculty of Science, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom; Birkett, J.W., School of Pharmacy and Biomolecular Sciences, Faculty of Science, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom",Ballistics; Characteristic compounds; Classification system; Forensic science; Gunshot residue; Organic gunshot residue,2;4 dinitrotoluene; diphenylamine; ethyl centralite; glyceryl trinitrate; gunpowder; organic gunshot residue; propellant; trinitrotoluene; unclassified drug; analytic method; Article; chemical analysis; chemical composition; classification; forensic science,,Article,Final,,Scopus,2-s2.0-84979695911,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Dennis D.M.K., Williams M.R., Sigman M.E.",57055115100;9332965400;7102195984;,Assessing the evidentiary value of smokeless powder comparisons,2016,Forensic Science International,259,,,179,187,,11,10.1016/j.forsciint.2015.12.034,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954304736&doi=10.1016%2fj.forsciint.2015.12.034&partnerID=40&md5=eff721f438de6fd33d2a0c4f72bf4b1b,"Department of Chemistry, University of Central Florida, Orlando, FL  32816, United States; National Center for Forensic Science, University of Central Florida, P.O. Box 162367, Orlando, FL  32816-2367, United States","Dennis, D.M.K., National Center for Forensic Science, University of Central Florida, P.O. Box 162367, Orlando, FL  32816-2367, United States; Williams, M.R., National Center for Forensic Science, University of Central Florida, P.O. Box 162367, Orlando, FL  32816-2367, United States; Sigman, M.E., Department of Chemistry, University of Central Florida, Orlando, FL  32816, United States, National Center for Forensic Science, University of Central Florida, P.O. Box 162367, Orlando, FL  32816-2367, United States",Evidentiary value; Forensic science; Gas chromatography-mass spectrometry; Likelihood ratio; Smokeless powder; Total ion spectrum,2;4 dinitrotoluene; diphenylamine; diphenylnitrosamine; glyceryl trinitrate; phthalic acid dibutyl ester; phthalic acid diethyl ester; phthalic acid dioctyl ester; explosive; glyceryl trinitrate; powder; pyroxylin; Article; chemical composition; controlled study; electrospray mass spectrometry; forensic science; gas chromatography; legal evidence; powder; priority journal; smokeless reloading powder; bomb; comparative study; mass fragmentography; powder; sensitivity and specificity; Bombs; Collodion; Explosive Agents; Gas Chromatography-Mass Spectrometry; Nitroglycerin; Powders; Sensitivity and Specificity,,Article,Final,,Scopus,2-s2.0-84954304736,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Bell S., Seitzinger L.",55423348700;57188988315;,"From binary presumptive assays to probabilistic assessments: Differentiation of shooters from non-shooters using IMS, OGSR, neural networks, and likelihood ratios",2016,Forensic Science International,263,,,176,185,,13,10.1016/j.forsciint.2016.04.020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964523954&doi=10.1016%2fj.forsciint.2016.04.020&partnerID=40&md5=bd5b6bcd76b9e6f90e78f7b3b0231d06,"C. Eugene Bennett Department of Chemistry, West Virginia University, 1600 University Avenue, Oglebay Hall, Morgantown, WV  26506, United States; Department Forensic and Investigative Sciences, West Virginia University, 1600 University Avenue, Oglebay Hall, Morgantown, WV  26506, United States","Bell, S., C. Eugene Bennett Department of Chemistry, West Virginia University, 1600 University Avenue, Oglebay Hall, Morgantown, WV  26506, United States, Department Forensic and Investigative Sciences, West Virginia University, 1600 University Avenue, Oglebay Hall, Morgantown, WV  26506, United States; Seitzinger, L., C. Eugene Bennett Department of Chemistry, West Virginia University, 1600 University Avenue, Oglebay Hall, Morgantown, WV  26506, United States",Forensic science; Ion mobility spectrometry; Neural networks; Organic gunshot residue; Populations study,gunpowder; organic compound; Article; artificial neural network; controlled study; female; firearm; genetic algorithm; human; ion mobility spectrometry; likelihood ratio; male; population research; priority journal; probability; questionnaire; statistical analysis; chemistry; firearm; gunshot injury; hand; skin; spectroscopy; statistical model; Firearms; Hand; Humans; Likelihood Functions; Neural Networks (Computer); Organic Chemicals; Skin; Spectrum Analysis; Wounds; Gunshot,,Article,Final,,Scopus,2-s2.0-84964523954,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Reese K.L., Jones A.D., Smith R.W.",25122031100;7407105218;7006383201;,Characterization of smokeless powders using multiplexed collision-induced dissociation mass spectrometry and chemometric procedures,2017,Forensic Science International,272,,,16,27,,5,10.1016/j.forsciint.2016.12.021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009070474&doi=10.1016%2fj.forsciint.2016.12.021&partnerID=40&md5=f9dc3cf9895225f1f5173e1042fcf46a,"Forensic Science Program, School of Criminal Justice, Michigan State University, East Lansing, MI  48824, United States; Department of Chemistry, Michigan State University, East Lansing, MI  48824, United States; Department of Biochemistry and Molecular Biology, Michigan State University, East Lansing, MI  48824, United States","Reese, K.L., Forensic Science Program, School of Criminal Justice, Michigan State University, East Lansing, MI  48824, United States, Department of Chemistry, Michigan State University, East Lansing, MI  48824, United States; Jones, A.D., Department of Chemistry, Michigan State University, East Lansing, MI  48824, United States, Department of Biochemistry and Molecular Biology, Michigan State University, East Lansing, MI  48824, United States; Smith, R.W., Forensic Science Program, School of Criminal Justice, Michigan State University, East Lansing, MI  48824, United States",Hierarchical cluster analysis; Multiplexed collision-induced dissociation; Non-targeted mass spectrometry; Principal components analysis; Smokeless powders,akardite II; chemical compound; diphenylamine; diphenylnitrosamine; ethyl centralite; phthalic acid dibutyl ester; unclassified drug; Article; bullet; chemical analysis; chemical composition; chemometrics; collisionally activated dissociation; controlled study; fragmentation reaction; liquid chromatography atmospheric pressure chemical ionization time of flight mass spectrometry; mass spectrometry; powder; priority journal; smokeless powder,,Article,Final,,Scopus,2-s2.0-85009070474,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Mei H., Quan Y., Wang W., Zhou H., Liu Z., Shi H., Wang P.",,Determination of diphenylamine in gunshot residue by HPLC-MS/MS,2016,J. Forensic Sci. Med.,2,1,,18,21,,7,10.4103/2349-5014.162808,,,"Mei, H.; Quan, Y.; Wang, W.; Zhou, H.; Liu, Z.; Shi, H.; Wang, P.",Diphenylamine; gunshot residue; high performance liquid chromatography-mass spectrometry/mass spectrometry ,,,Article,Final,,Scopus,2-s2.0-85048964273,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Stevens B., Bell S., Adams K.",57192428499;55423348700;57213108275;,Initial evaluation of inlet thermal desorption GCâ€“MS analysis for organic gunshot residue collected from the hands of known shooters,2016,Forensic Chemistry,2,,,55,62,,6,10.1016/j.forc.2016.10.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006341534&doi=10.1016%2fj.forc.2016.10.001&partnerID=40&md5=6988527a18b3d9d63a999b9984f711c5,"C. Eugene Bennett Department of Chemistry, West Virginia University, 1600 University Avenue, Oglebay Hall Room 208, Morgantown, WV  26506, United States; C. Eugene Bennett Department of Chemistry and the Department Forensic and Investigative Sciences, West Virginia University, 1600 University Avenue, Oglebay Hall Room 208, Morgantown, WV  26506, United States","Stevens, B., C. Eugene Bennett Department of Chemistry, West Virginia University, 1600 University Avenue, Oglebay Hall Room 208, Morgantown, WV  26506, United States; Bell, S., C. Eugene Bennett Department of Chemistry and the Department Forensic and Investigative Sciences, West Virginia University, 1600 University Avenue, Oglebay Hall Room 208, Morgantown, WV  26506, United States; Adams, K., C. Eugene Bennett Department of Chemistry, West Virginia University, 1600 University Avenue, Oglebay Hall Room 208, Morgantown, WV  26506, United States",Diphenylamine; Firearm discharge residue (FDR); Organic gunshot residue (OGSR); Thermal desorption (TD); Thermal separation probe,,,Article,Final,,Scopus,2-s2.0-85006341534,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Pigou P., Dennison G.H., Johnston M., Kobus H.",6603239644;55949643100;57203438642;7003432475;,An investigation into artefacts formed during gas chromatography/mass spectrometry analysis of firearms propellant that contains diphenylamine as the stabiliser,2017,Forensic Science International,279,,,140,147,,2,10.1016/j.forsciint.2017.08.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028718194&doi=10.1016%2fj.forsciint.2017.08.013&partnerID=40&md5=8d68230e4e7465369abfc27105ac18f2,"College of Science and Engineering, Flinders University, PO Box 2100, Adelaide, SA  5001, Australia; Forensic Science South Australia, 21 Divett Place, Adelaide, SA  5000, Australia","Pigou, P., College of Science and Engineering, Flinders University, PO Box 2100, Adelaide, SA  5001, Australia, Forensic Science South Australia, 21 Divett Place, Adelaide, SA  5000, Australia; Dennison, G.H., College of Science and Engineering, Flinders University, PO Box 2100, Adelaide, SA  5001, Australia; Johnston, M., College of Science and Engineering, Flinders University, PO Box 2100, Adelaide, SA  5001, Australia; Kobus, H., College of Science and Engineering, Flinders University, PO Box 2100, Adelaide, SA  5001, Australia",Firearms propellant analysis; Forensic chemistry; Gunshot residue,2 nitrodiphenylamine; 4 nitrodiphenylamine; 4 [phenylamino]phenol; 4 [phenylimino] cyclohexa 2;5 dien 1 one; dinitrodiphenylamine; diphenylamine; diphenylamine derivative; diphenylnitrosamine; glyceryl trinitrate; gunpowder; nitrodiphenylamine; phenoxazine derivative; phthalic acid dibutyl ester; propellant; stabilizing agent; unclassified drug; Article; chemical structure; firearm; forensic science; mass fragmentography; nitration; priority journal; retention time; synthesis,,Article,Final,,Scopus,2-s2.0-85028718194,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Castellanos A., Bell S., Fernandez-Lima F.",56404094200;55423348700;21734397400;,Characterization of firearm discharge residues recovered from skin swabs using sub-micrometric mass spectrometry imaging,2016,Analytical Methods,8,21,,4300,4305,,7,10.1039/c6ay00096g,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971425429&doi=10.1039%2fc6ay00096g&partnerID=40&md5=934113ac278f6adfe2723f4613ec3342,"Department of Chemistry and Biochemistry, Florida International University, Miami, FL  33199, United States; C. Eugene Bennett Department of Chemistry, West Virginia University, 1600 University Avenue, Morgantown, WV  26506, United States; Biomolecular Science Institute, Florida International University, Miami, FL  33199, United States","Castellanos, A., Department of Chemistry and Biochemistry, Florida International University, Miami, FL  33199, United States; Bell, S., C. Eugene Bennett Department of Chemistry, West Virginia University, 1600 University Avenue, Morgantown, WV  26506, United States; Fernandez-Lima, F., Department of Chemistry and Biochemistry, Florida International University, Miami, FL  33199, United States, Biomolecular Science Institute, Florida International University, Miami, FL  33199, United States",,Antimony compounds; Characterization; Chemical compounds; Inorganic compounds; Lead; Lead compounds; Mass spectrometry; Nitrates; Organic compounds; Secondary emission; Secondary ion mass spectrometry; Spectrometry; Di-butyl phthalate; Gunshot residue; High spatial resolution; Mass spectrometry imaging (MSI); Mass-spectrometry imaging; Morphological characterization; Nanometer level; Sample preparation; Ion bombardment,,Article,Final,,Scopus,2-s2.0-84971425429,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Fedick P.W., Bain R.M.",55855088100;56452606200;,Swab touch spray mass spectrometry for rapid analysis of organic gunshot residue from human hand and various surfaces using commercial and fieldable mass spectrometry systems,2017,Forensic Chemistry,5,,,53,57,,13,10.1016/j.forc.2017.06.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021396000&doi=10.1016%2fj.forc.2017.06.005&partnerID=40&md5=42e13ffcae400e33748a1e9f2d8ac1d4,"Department of Chemistry, Purdue University, West Lafayette, IN  47907, United States; Department of Chemistry, Stanford University, Stanford, CA  94305, United States","Fedick, P.W., Department of Chemistry, Purdue University, West Lafayette, IN  47907, United States; Bain, R.M., Department of Chemistry, Stanford University, Stanford, CA  94305, United States",In-situ analysis; Mass spectrometry; Organic gunshot residue; Portable instrumentation; Swab touch spray ionization,,,Article,Final,,Scopus,2-s2.0-85021396000,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"McKenzie-Coe A., Bell S., Fernandez-Lima F.",56747984700;55423348700;21734397400;,Detection of firearm discharge residue from skin swabs using trapped ion mobility spectrometry coupled to mass spectrometry,2018,Analytical Methods,10,35,,4219,4224,,3,10.1039/c8ay00658j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053462430&doi=10.1039%2fc8ay00658j&partnerID=40&md5=7d1912a6ca1b28856f71ed008ac21ade,"Department of Chemistry and Biochemistry, Florida International University, Miami, FL  33199, United States; Department of Forensic and Investigative Sciences, West Virginia University, 1600 University Avenue, Oglebay Hall Room 208, Morgantown, WV  26506, United States; Biomolecular Science Institute, Florida International University, Miami, FL  33199, United States","McKenzie-Coe, A., Department of Chemistry and Biochemistry, Florida International University, Miami, FL  33199, United States; Bell, S., Department of Forensic and Investigative Sciences, West Virginia University, 1600 University Avenue, Oglebay Hall Room 208, Morgantown, WV  26506, United States; Fernandez-Lima, F., Department of Chemistry and Biochemistry, Florida International University, Miami, FL  33199, United States, Biomolecular Science Institute, Florida International University, Miami, FL  33199, United States",,Crown ethers; Ion mobility spectrometers; Ions; Mass spectrometers; Mass spectrometry; Organometallics; Pattern recognition; 2 ;4-dinitrotoluene; Analytical performance; Inorganic residues; Organic constituents; Organo-metallic complexes; Simultaneous detection; Simultaneous extractions; Small Sample Size; Trapped ions,,Article,Final,,Scopus,2-s2.0-85053462430,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Black O., Cody R., Edwards D., Cizdziel J.V.",57194418043;7102758168;57091112800;6602167905;,Identification of polymers and organic gunshot residue in evidence from 3D-printed firearms using DART-mass spectrometry: A feasibility study,2017,Forensic Chemistry,5,,,26,32,,7,10.1016/j.forc.2017.05.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019983828&doi=10.1016%2fj.forc.2017.05.003&partnerID=40&md5=fa19f59e2f36ba94bcd55d7b8f997f5d,"Department of Chemistry and Biochemistry, University of Mississippi, UniversityMS  38677, United States; JEOL USA, Inc., 11 Dearborn Road, Peabody, MA  01960, United States","Black, O., Department of Chemistry and Biochemistry, University of Mississippi, UniversityMS  38677, United States; Cody, R., JEOL USA, Inc., 11 Dearborn Road, Peabody, MA  01960, United States; Edwards, D., JEOL USA, Inc., 11 Dearborn Road, Peabody, MA  01960, United States; Cizdziel, J.V., Department of Chemistry and Biochemistry, University of Mississippi, UniversityMS  38677, United States",3D-printed guns; DART; Forensic science; Mass spectrometry; Polymers,,,Article,Final,,Scopus,2-s2.0-85019983828,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Lennert E., Bridge C.",57203970520;8280539200;,Analysis and classification of smokeless powders by GCâ€“MS and DART-TOFMS,2018,Forensic Science International,292,,,11,22,,5,10.1016/j.forsciint.2018.09.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053846836&doi=10.1016%2fj.forsciint.2018.09.003&partnerID=40&md5=9b1fa1296174b09985b7eabca2538df5,"University of Central Florida, Department of Chemistry, 4000 Central Florida Blvd, Orlando, FL  32816, United States; National Center for Forensic Science, University of Central Florida, P.O. Box 162367, Orlando, FL  32816-2367, United States","Lennert, E., University of Central Florida, Department of Chemistry, 4000 Central Florida Blvd, Orlando, FL  32816, United States; Bridge, C., University of Central Florida, Department of Chemistry, 4000 Central Florida Blvd, Orlando, FL  32816, United States, National Center for Forensic Science, University of Central Florida, P.O. Box 162367, Orlando, FL  32816-2367, United States",Chemometrics; DART-TOFMS; GCâ€“MS; Smokeless powders,article; chemometrics; cluster analysis; discriminant analysis; k nearest neighbor; mass fragmentography; powder; principal component analysis; random forest; time of flight mass spectrometry,,Article,Final,,Scopus,2-s2.0-85053846836,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Doty K.C., Muro C.K., Bueno J., Hala¡mkova¡ L., Lednev I.K.",56086169000;56469498800;55220519700;54414110100;7004549899;,What can Raman spectroscopy do for criminalistics?,2016,Journal of Raman Spectroscopy,47,1,,39,50,,34,10.1002/jrs.4826,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956594967&doi=10.1002%2fjrs.4826&partnerID=40&md5=f2a266bd6632622f8300237575145c49,"Department of Chemistry, University at Albany, State University of New York, 1400 Washington Avenue, Albany, NY, United States","Doty, K.C., Department of Chemistry, University at Albany, State University of New York, 1400 Washington Avenue, Albany, NY, United States; Muro, C.K., Department of Chemistry, University at Albany, State University of New York, 1400 Washington Avenue, Albany, NY, United States; Bueno, J., Department of Chemistry, University at Albany, State University of New York, 1400 Washington Avenue, Albany, NY, United States; Hala¡mkova¡, L., Department of Chemistry, University at Albany, State University of New York, 1400 Washington Avenue, Albany, NY, United States; Lednev, I.K., Department of Chemistry, University at Albany, State University of New York, 1400 Washington Avenue, Albany, NY, United States",body fluids; chemometrics; forensic; gunshot residue; trace evidence,,,Review,Final,,Scopus,2-s2.0-84956594967,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Doty K.C., Lednev I.K.",56086169000;7004549899;,Raman spectroscopy for forensic purposes: Recent applications for serology and gunshot residue analysis,2018,TrAC - Trends in Analytical Chemistry,103,,,215,222,,17,10.1016/j.trac.2017.12.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039074890&doi=10.1016%2fj.trac.2017.12.003&partnerID=40&md5=3fd1ec03b9a28e0d31dfeb3204ec05d8,"Department of Chemistry, University at Albany, State University of New York, 1400 Washington Avenue, Albany, NY, United States","Doty, K.C., Department of Chemistry, University at Albany, State University of New York, 1400 Washington Avenue, Albany, NY, United States; Lednev, I.K., Department of Chemistry, University at Albany, State University of New York, 1400 Washington Avenue, Albany, NY, United States",Bodily fluids; Chemometrics; Forensic science; Gunshot residue; Serology; Surface-enhanced Raman spectroscopy; Trace evidence,Forensic engineering; Forensic science; Immunology; Raman spectroscopy; Chemometrics; Gunshot residue; Serology; Surface enhanced Raman spectroscopy; Trace evidences; Spectrum analysis; explosive; chemometrics; crime; forensic science; forensic toxicology; legal evidence; priority journal; Raman spectrometry; residue analysis; Review; serology,,Review,Final,,Scopus,2-s2.0-85039074890,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Bueno J., Hala¡mkova¡ L., Rzhevskii A., Lednev I.K.",55220519700;54414110100;57191958064;7004549899;,Raman microspectroscopic mapping as a tool for detection of gunshot residue on adhesive tape,2018,Analytical and Bioanalytical Chemistry,410,28,,7295,7303,,4,10.1007/s00216-018-1359-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053934889&doi=10.1007%2fs00216-018-1359-1&partnerID=40&md5=97b727f60c28aa003bc877a1f24e42a1,"Department of Chemistry, University at Albany, SUNY, 1400 Washington Avenue, Albany, NY  12222, United States; Thermo Fisher Scientific, 2 Radcliff Rd, Tewksbury, MA  01876, United States","Bueno, J., Department of Chemistry, University at Albany, SUNY, 1400 Washington Avenue, Albany, NY  12222, United States; Hala¡mkova¡, L., Department of Chemistry, University at Albany, SUNY, 1400 Washington Avenue, Albany, NY  12222, United States; Rzhevskii, A., Thermo Fisher Scientific, 2 Radcliff Rd, Tewksbury, MA  01876, United States; Lednev, I.K., Department of Chemistry, University at Albany, SUNY, 1400 Washington Avenue, Albany, NY  12222, United States",Chemical mapping; Chemometrics; Classification; GSR; Gunshot residue; Raman spectroscopy,Adhesives; Automation; Automobile parts and equipment; Classification (of information); Discriminant analysis; Heavy metals; Mapping; Multivariant analysis; Raman spectroscopy; Spectroscopic analysis; Support vector machines; Analysis techniques; Automatic identification; Chemical mapping; Chemometrics; Classification rates; Detection techniques; Gunshot residue; Multi variate analysis; Chemical detection,,Article,Final,,Scopus,2-s2.0-85053934889,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Lopez-Lopez M., Merk V., Garcia-Ruiz C., Kneipp J.",36614422500;55845802800;35271820400;8350232400;,Surface-enhanced Raman spectroscopy for the analysis of smokeless gunpowders and macroscopic gunshot residues,2016,Analytical and Bioanalytical Chemistry,408,18,,4965,4973,,19,10.1007/s00216-016-9591-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027955890&doi=10.1007%2fs00216-016-9591-z&partnerID=40&md5=d63cb3970fed79dbe020fc8ffb88edff,"Department of Analytical Chemistry, Physical Chemistry and Chemical Engineering, University of Alcala¡, Ctra. Madrid-Barcelona Km. 33.600, Alcala¡ de Henares, Madrid  28871, Spain; University Institute of Research in Police Sciences, Edificio Polivalente de Quimica, University of Alcala¡, Ctra. Madrid-Barcelona Km. 33.600, Alcala¡ de Henares, Madrid  28871, Spain; Department of Chemistry, Humboldt-Universita¤t zu Berlin, Brook-Taylor-Str. 2, Adlershof, Berlin  12489, Germany","Lopez-Lopez, M., Department of Analytical Chemistry, Physical Chemistry and Chemical Engineering, University of Alcala¡, Ctra. Madrid-Barcelona Km. 33.600, Alcala¡ de Henares, Madrid  28871, Spain, University Institute of Research in Police Sciences, Edificio Polivalente de Quimica, University of Alcala¡, Ctra. Madrid-Barcelona Km. 33.600, Alcala¡ de Henares, Madrid  28871, Spain; Merk, V., Department of Chemistry, Humboldt-Universita¤t zu Berlin, Brook-Taylor-Str. 2, Adlershof, Berlin  12489, Germany; Garcia-Ruiz, C., Department of Analytical Chemistry, Physical Chemistry and Chemical Engineering, University of Alcala¡, Ctra. Madrid-Barcelona Km. 33.600, Alcala¡ de Henares, Madrid  28871, Spain, University Institute of Research in Police Sciences, Edificio Polivalente de Quimica, University of Alcala¡, Ctra. Madrid-Barcelona Km. 33.600, Alcala¡ de Henares, Madrid  28871, Spain; Kneipp, J., Department of Chemistry, Humboldt-Universita¤t zu Berlin, Brook-Taylor-Str. 2, Adlershof, Berlin  12489, Germany",Diphenylamine; Forensic; Gunpowder; Gunshot residue; SERS,Aniline; Carbon; Powders; Raman scattering; Raman spectroscopy; Surface scattering; Trace analysis; Diphenylamine; Forensic; Gunpowder; Gunshot residue; SERS; Guns (armament); alcohol; explosive; gold; metal nanoparticle; analysis; ballistics; chemistry; classification; firearm; procedures; Raman spectrometry; reproducibility; sensitivity and specificity; specimen handling; textile; Ethanol; Explosive Agents; Firearms; Forensic Ballistics; Gold; Metal Nanoparticles; Reproducibility of Results; Sensitivity and Specificity; Specimen Handling; Spectrum Analysis; Raman; Textiles,,Article,Final,,Scopus,2-s2.0-85027955890,,IFSMS 2019,Gunshot Residue,Gunshot Residue
