Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
Ashton W.,,An Unusual Bite-Mark Comparison ,2003,Identification Canada,26,04-Jan,,20,23,,,,,,,,,,,,,,,,IFSMS 2004,Toolmarks,Toolmarks
"Azoury M., Zamir A., Oz C., Wiesner S.",56007307100;7006701678;6602538028;7004625661;,"The effect of 1,2-indanedione, a latent fingerprint reagent on subsequent DNA profiling",2002,Journal of Forensic Sciences,47,3,,586,588,,26,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036112887&partnerID=40&md5=ac096dc8ab976a605500c6fa4e131dc8,"Latent Fingerprint Devmt. Laboratory, Division of Identification Science, Israel Police, Jerusalem 91906, Israel","Azoury, M., Latent Fingerprint Devmt. Laboratory, Division of Identification Science, Israel Police, Jerusalem 91906, Israel; Zamir, A., Latent Fingerprint Devmt. Laboratory, Division of Identification Science, Israel Police, Jerusalem 91906, Israel; Oz, C., Latent Fingerprint Devmt. Laboratory, Division of Identification Science, Israel Police, Jerusalem 91906, Israel; Wiesner, S., Latent Fingerprint Devmt. Laboratory, Division of Identification Science, Israel Police, Jerusalem 91906, Israel","1,2-indanediones; CSFPO; D13S317; D16S539; D7S820; DNA profiling; F3A; FESFPS; Forensic science; Latent fingerprints; Polymerase chain reaction (PCR); Saliva; Short tandem repeat (STR); Stamp; THO; TPOX; VWA","indan 1,2 dione; indanone derivative; unclassified drug; article; DNA determination; DNA extraction; DNA fingerprinting; drug formulation; finger dermatoglyphics; forensic science; polymerase chain reaction; priority journal; tandem repeat; Dermatoglyphics; DNA; DNA Fingerprinting; Forensic Medicine; Humans; Indans; Microsatellite Repeats","Azoury, M.; Latent Fingerprint Devmt. Laboratory, Division of Identification Science, Israel Police, Jerusalem 91906, Israel",Article,Final,,Scopus,2-s2.0-0036112887,,IFSMS 2004,Toolmarks,Toolmarks
"Azoury M., Gabbay R., Cohen D., Almog J.",56007307100;6603670099;57192577081;7004280181;,ESDA processing and latent fingerprint development: The humidity effect,2003,Journal of Forensic Sciences,48,3,,564,570,,15,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038372764&partnerID=40&md5=f66bb26a831941ffde525b1d5137cba1,"Latent Fingerprint Laboratory, DIFS, Israel Police, National H.Q., Jerusalem 91906, Israel; Questioned Documents Laboratory, DIFS, Israel Police, National H.Q., Jerusalem, Israel; Casali Inst. of Applied Chemistry, Hebrew University of Jerusalem, Jerusalem, Israel","Azoury, M., Latent Fingerprint Laboratory, DIFS, Israel Police, National H.Q., Jerusalem 91906, Israel; Gabbay, R., Questioned Documents Laboratory, DIFS, Israel Police, National H.Q., Jerusalem, Israel; Cohen, D., Latent Fingerprint Laboratory, DIFS, Israel Police, National H.Q., Jerusalem 91906, Israel; Almog, J., Casali Inst. of Applied Chemistry, Hebrew University of Jerusalem, Jerusalem, Israel","1,2-indanedione; DFO; ESDA; Forensic science; Humidity; Latent fingerprints; Ninhydrin; Paper; Questioned documents",indan derivative; ninhydrin; analytic method; apparatus; article; evaluation; finger dermatoglyphics; humidifier; humidity; luminescence; paper; priority journal; quality control,"Azoury, M.; Latent Fingerprint Laboratory, DIFS, Israel Police, National H.Q., Jerusalem 91906, Israel",Article,Final,,Scopus,2-s2.0-0038372764,,IFSMS 2004,Toolmarks,Toolmarks
Bailey J.A.,57199422810;,An evaluation of magnetic and nonmagnetic fingerprint powders on ceramic materials,2003,Journal of Forensic Identification,53,2,,162,168,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037337576&partnerID=40&md5=f25427eef7189f5a9a413265a94621f0,"Cape Fear Community College, 411 N. Front Street, Wilmington, NC 28401, United States","Bailey, J.A., Cape Fear Community College, 411 N. Front Street, Wilmington, NC 28401, United States",,ferromagnetic material; article; ceramics; chemical composition; crime; finger dermatoglyphics; staining,"Bailey, J.A.; Cape Fear Community College, 411 N. Front Street, Wilmington, NC 28401, United States",Article,Final,,Scopus,2-s2.0-0037337576,,IFSMS 2004,Toolmarks,Toolmarks
Ball J.,57190726072;,The current status of lip prints and their use for identification,2002,Journal of Forensic Odonto-Stomatology,20,02-Jan,,43,46,,36,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036969702&partnerID=40&md5=41bf34fdb7a98f59c75af4555fda918a,"Centre for Forensic Science, University of Western Australia, 35 Stirling Highway, Crawley 6009, WA, Australia","Ball, J., Centre for Forensic Science, University of Western Australia, 35 Stirling Highway, Crawley 6009, WA, Australia",Court; Identification; Lip prints; Research,accuracy; court; documentation; evidence based medicine; forensic identification; heredity; human; lip; lip print; priority journal; research; review; stomatology,"Ball, J.; Centre for Forensic Science, University of Western Australia, 35 Stirling Highway, Crawley 6009, WA, Australia; email: sweeball@iinet.net.au",Review,Final,,Scopus,2-s2.0-0036969702,,IFSMS 2004,Toolmarks,Toolmarks
"Balogh M.K., Burger J., Bender K., Schneider P.M., Alt K.W.",7006822504;12778968400;57197208813;7402107060;7006833304;,STR genotyping and mtDNA sequencing of latent fingerprint on paper,2003,Forensic Science International,137,02-Mar,,188,195,,69,10.1016/j.forsciint.2003.07.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242678366&doi=10.1016%2fj.forsciint.2003.07.001&partnerID=40&md5=0f4e62c4b999a6dc1ce6af4f3d0ce830,"Molecular Archaeology Group, Institute of Anthropology, Johannes Gutenberg University, Colonel Kleinmann Weg 2, D-55099 Mainz, Germany; Institute of Legal Medicine, Johannes Gutenberg University, Am Pulverturm 3, D-55131 Mainz, Germany","Balogh, M.K., Molecular Archaeology Group, Institute of Anthropology, Johannes Gutenberg University, Colonel Kleinmann Weg 2, D-55099 Mainz, Germany, Institute of Legal Medicine, Johannes Gutenberg University, Am Pulverturm 3, D-55131 Mainz, Germany; Burger, J., Molecular Archaeology Group, Institute of Anthropology, Johannes Gutenberg University, Colonel Kleinmann Weg 2, D-55099 Mainz, Germany; Bender, K., Institute of Legal Medicine, Johannes Gutenberg University, Am Pulverturm 3, D-55131 Mainz, Germany; Schneider, P.M., Institute of Legal Medicine, Johannes Gutenberg University, Am Pulverturm 3, D-55131 Mainz, Germany; Alt, K.W., Molecular Archaeology Group, Institute of Anthropology, Johannes Gutenberg University, Colonel Kleinmann Weg 2, D-55099 Mainz, Germany",Latent fingerprint; LCN; mtDNA sequencing; STR genotyping,mitochondrial DNA; article; clinical examination; crime; device; DNA determination; DNA extraction; DNA fingerprinting; DNA sequence; finger dermatoglyphics; gene amplification; genetic identification; genotype; human; paper; priority journal; tandem repeat; touch,"Burger, J.; Molecular Archaeology Group, Institute of Anthropology, Johannes Gutenberg University, Colonel Kleinmann Weg 2, D-55099 Mainz, Germany; email: jburger@mail.uni-mainz.de",Article,Final,,Scopus,2-s2.0-0242678366,,IFSMS 2004,Toolmarks,Toolmarks
"Banaschak S., Milbradt H., Humpert M., Roll P., Madea B.",,Evidence for Use of Electroshock Devices ,2001,Archiv fur Kriminologie ,208,05-Jun,,149,158,,,,,,,,,,,,,,,,IFSMS 2004,Toolmarks,Toolmarks
Baniuk K.,,Fingermark Ageing Process. Diagnostic Examinations and Age Indicators. ,2004,Problemy Kryminalistyki ,243,,,35,39,,,,,,,,,,,,,,,,IFSMS 2004,Toolmarks,Toolmarks
Bartko S.,,Daktyloskopische Spuren auf Papier ,2000,Kriminalistik ,54,6,,405,407,,,,,,,,,,,,,,,,IFSMS 2004,Toolmarks,Toolmarks
Bartko S.,,Das Ninhydrinverfahren ,2002,Kriminalistik ,56,3,,193,195,,,,,,,,,,,,,,,,IFSMS 2004,Toolmarks,Toolmarks
"Baudoin P., Lavabre R., Vayne F.",6701669290;6505820554;6504681497;,An unusual oxidation type on bulb filament after a car crash dive,2002,Journal of Forensic Sciences,47,2,,377,380,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036195030&partnerID=40&md5=2a190a522e15423bcf901401f31441ed,"Inst. Rech. Crimn. Gendarmerie Natl., Criminalistic Division B, 1, Bld Théophile Sueur, 93 111 ROSNY sous Bois Cedex, France","Baudoin, P., Inst. Rech. Crimn. Gendarmerie Natl., Criminalistic Division B, 1, Bld Théophile Sueur, 93 111 ROSNY sous Bois Cedex, France; Lavabre, R., Inst. Rech. Crimn. Gendarmerie Natl., Criminalistic Division B, 1, Bld Théophile Sueur, 93 111 ROSNY sous Bois Cedex, France; Vayne, F., Inst. Rech. Crimn. Gendarmerie Natl., Criminalistic Division B, 1, Bld Théophile Sueur, 93 111 ROSNY sous Bois Cedex, France",Bulb filaments; Criminalistics; Forensic science; Oxidation type; Scanning electron microscopy,"article; criminology; forensic science; image analysis; light; microscopy; oxidation; priority journal; scanning electron microscopy; traffic accident; Accidents, Traffic; Equipment Failure Analysis; Forensic Medicine; Immersion; Lighting","Baudoin, P.; Inst. Rech. Crimn. Gendarmerie Natl., Criminalistic Division B, 1, Bld Théophile Sueur, 93 111 ROSNY sous Bois Cedex, France",Article,Final,,Scopus,2-s2.0-0036195030,,IFSMS 2004,Toolmarks,Toolmarks
Beavan C.,,Fingerprints: The Origins of Crime Detection and the Murder Case That Launched Forensic Science,2001,,,,,,,,28,,,,"Beavan, C.",,,,,Final,,Scopus,2-s2.0-4944240326,,IFSMS 2004,Toolmarks,Toolmarks
Beeton M.,,Scientific Methodology and the Friction Ridge Identification Process ,2002,Identification Canada,,,,,,,,,,,,,,,,,,,,,IFSMS 2004,Toolmarks,Toolmarks
"Bernitz H., Kloppers B.A.",6603222151;6505658034;,Comparison microscope identification of a cheese bitemark: A case report,2002,Journal of Forensic Odonto-Stomatology,20,1,,13,16,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036284205&partnerID=40&md5=c9bcfccabc9bb204ff87170497f7a63a,"Department of Oral Pathology, Faculty of Dentistry, University of Pretoria, P.O. Box 1266, Pretoria 0001, Gauteng, South Africa","Bernitz, H., Department of Oral Pathology, Faculty of Dentistry, University of Pretoria, P.O. Box 1266, Pretoria 0001, Gauteng, South Africa; Kloppers, B.A., Department of Oral Pathology, Faculty of Dentistry, University of Pretoria, P.O. Box 1266, Pretoria 0001, Gauteng, South Africa",Bitemarks; Cheese; DMC comparison microscope,silastic; article; bite; case report; cheese; dentistry; forensic identification; homicide; human; police; priority journal,"Bernitz, H.; Department of Oral Pathology, Faculty of Dentistry, University of Pretoria, P.O. Box 1266, Pretoria 0001, Gauteng, South Africa",Article,Final,,Scopus,2-s2.0-0036284205,,IFSMS 2004,Toolmarks,Toolmarks
"Bernitz H., van Niekerk P.J.",6603222151;56781287000;,Bungled bite mark evidence collection: a proposed protocol for the prevention thereof.,2003,SADJ : journal of the South African Dental Association = tydskrif van die Suid-Afrikaanse Tandheelkundige Vereniging,58,1,,16,19,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038505249&partnerID=40&md5=65c5a8077778f929b2f8657161a7e067,"Department of Oral Pathology and Oral Biology, School of Dentistry, University of Pretoria, P.O. Box 1266, Pretoria, Gauteng  0001, South Africa","Bernitz, H., Department of Oral Pathology and Oral Biology, School of Dentistry, University of Pretoria, P.O. Box 1266, Pretoria, Gauteng  0001, South Africa; van Niekerk, P.J., Department of Oral Pathology and Oral Biology, School of Dentistry, University of Pretoria, P.O. Box 1266, Pretoria, Gauteng  0001, South Africa",,"biomedical and dental materials; aged; article; bite; case report; dental impression; dentistry; DNA fingerprinting; documentation; expert witness; female; human; legal aspect; methodology; photography; Aged; Bites, Human; Dental Impression Materials; Dental Impression Technique; DNA Fingerprinting; Documentation; Expert Testimony; Female; Forensic Dentistry; Humans; Photography","Bernitz, H.email: bernitz@iafrica.com",Article,Final,,Scopus,2-s2.0-0038505249,,IFSMS 2004,Toolmarks,Toolmarks
"Bersellini C., Garofano L., Giannetto M., Lusardi F., Mori G.",6504345229;57213068761;6701378808;6505771943;57200564925;,Development of latent fingerprints on metallic surfaces using electropolymerization processes,2001,Journal of Forensic Sciences,46,4,,871,877,,41,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034955832&partnerID=40&md5=a03afaba585e6e803eb031a7b5cf8091,"Dipartimento di Chimica Generale, Inorganica, Analitica e Chimica Fisica, Università di Parma, Parco Area delle Scienze, 17/A, 43100 Parma, Italy; Raggruppamento Carabinieri Investigazioni Scientifiche, Reparto di Parma, Via Parco Ducale n.3, 43100 Parma, Italy","Bersellini, C., Dipartimento di Chimica Generale, Inorganica, Analitica e Chimica Fisica, Università di Parma, Parco Area delle Scienze, 17/A, 43100 Parma, Italy; Garofano, L., Raggruppamento Carabinieri Investigazioni Scientifiche, Reparto di Parma, Via Parco Ducale n.3, 43100 Parma, Italy; Giannetto, M., Dipartimento di Chimica Generale, Inorganica, Analitica e Chimica Fisica, Università di Parma, Parco Area delle Scienze, 17/A, 43100 Parma, Italy; Lusardi, F., Raggruppamento Carabinieri Investigazioni Scientifiche, Reparto di Parma, Via Parco Ducale n.3, 43100 Parma, Italy; Mori, G., Dipartimento di Chimica Generale, Inorganica, Analitica e Chimica Fisica, Università di Parma, Parco Area delle Scienze, 17/A, 43100 Parma, Italy",Electropolymerization; Ergal; Fingerprints; Forensic science; Porphyrine; Pyrrole; Weapons,cation; fatty acid; metal; monomer; polymer; porphyrin; pyrrole derivative; reagent; conference paper; electrode; finger dermatoglyphics; forensic identification; forensic science; morphology; oxidation; polymerization; priority journal; Dermatoglyphics; Electrodes; Fatty Acids; Forensic Medicine; Metals; Polymers; Porphyrins; Pyrroles,"Mori, G.; Dipartimento di Chimica Generale, Universit́ di Parma, Parco Area delle Scienze 17/A, 43100 Parma, Italy",Conference Paper,Final,,Scopus,2-s2.0-0034955832,,IFSMS 2004,Toolmarks,Toolmarks
"Berx V., De Kinder J.",7801664538;8732596000;,Laser Profilometry on Manufacturing Defects in Plastic Bags. ,2001,Proceedings of the Fourth European Meeting for Shoeprint/Toolmark Examiners ,,,,49,56,,,,,,,,,,,,,,,,IFSMS 2004,Toolmarks,Toolmarks
"Berx V., De Kinder J.",7801664538;8732596000;,3D measurements on extrusion marks in plastic bags,2002,Journal of Forensic Sciences,47,5,,976,985,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036378444&partnerID=40&md5=8cc19a27cb5029f3e50f71669ebc5e94,"Natl. Inst. Criminalistiek/Criminol., Vilvoordsesteenweg 98-100, B-1120 Brussels, Belgium","Berx, V., Natl. Inst. Criminalistiek/Criminol., Vilvoordsesteenweg 98-100, B-1120 Brussels, Belgium; De Kinder, J., Natl. Inst. Criminalistiek/Criminol., Vilvoordsesteenweg 98-100, B-1120 Brussels, Belgium",Extrusion lines; Forensic science; Plastic bag examination; Profilometry,plastic; article; calculation; forensic science; laser; measurement; priority journal; profilometry; sensor; three dimensional imaging; waste,"Berx, V.; Natl. Inst. Criminalistiek/Criminol., Vilvoordsesteenweg 98-100, B-1120 Brussels, Belgium; email: veerle.berx@just.fgov.be",Article,Final,,Scopus,2-s2.0-0036378444,,IFSMS 2004,Toolmarks,Toolmarks
"Bessman C.W., Schmeiser A.",6506217066;6507465191;,Survey of tire tread design and tire size as mounted on vehicles in central Iowa,2001,Journal of Forensic Identification,51,6,,587,596,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035187743&partnerID=40&md5=c5860b2dfd2275729220c1cc7ca3d4fe,"Iowa Div. of Criminal Investigation, Criminalistics Laboratory, Wallace State Office Building, Des Moines, IA 50319, United States","Bessman, C.W., Iowa Div. of Criminal Investigation, Criminalistics Laboratory, Wallace State Office Building, Des Moines, IA 50319, United States; Schmeiser, A., Iowa Div. of Criminal Investigation, Criminalistics Laboratory, Wallace State Office Building, Des Moines, IA 50319, United States",,article; car; crime; forensic identification; information; motor vehicle tire; observation; United States,"Bessman, C.W.; Iowa Div. of Criminal Investigation, Criminalistics Laboratory, Wallace State Office Building, Des Moines, IA 50319, United States; email: bessman@dps.state.ia.us",Article,Final,,Scopus,2-s2.0-0035187743,,IFSMS 2004,Toolmarks,Toolmarks
Bird S.J.,7201459553;,Scientific certainty: Research versus forensic perspectives,2001,Journal of Forensic Sciences,46,4,,978,981,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034950945&partnerID=40&md5=a6403ded86edd849994508e85302c767,"Massachusetts Inst. of Technology, Cambridge, MA 02139, United States","Bird, S.J., Massachusetts Inst. of Technology, Cambridge, MA 02139, United States",Conflict of interest; Deception; Ethics; Expert witness; Forensic science; Research; Scientific certainty,community; conference paper; court; ethics; expert witness; forensic science; information processing; information system; interpersonal communication; medical research; priority journal; recumbency; Conflict of Interest; Expert Testimony; Forensic Medicine; Humans; Information Services; Jurisprudence; Public Opinion; Research; Truth Disclosure,"Bird, S.J.; Massachusetts Inst. of Technology, Cambridge, MA 02139, United States",Conference Paper,Final,,Scopus,2-s2.0-0034950945,,IFSMS 2004,Toolmarks,Toolmarks
"Bittman D., Harnum W., Leydier G., Yamashita B.",,Coaxial Lighting for Fingerprint Photography,2001,Ident. Canada,24,1,,4,9,,1,,,,"Bittman, D.; Harnum, W.; Leydier, G.; Yamashita, B.",,,,,Final,,Scopus,2-s2.0-37049022860,,IFSMS 2004,Toolmarks,Toolmarks
Blain B.,,Automated Palm Identification-Why Palm Prints? ,2002,Fingerprint Whorld,28,108,,102,107,,,,,,,,,,,,,,,,IFSMS 2004,Toolmarks,Toolmarks
Bodziak W.J.,,Traditional reporting of footwear examination results by the FBI and other laboratories in the United States,2001,Proceedings of the European Meeting for Shoeprint and Toolmark Examiners,,,,143,148,,1,,,,"Bodziak, W.J.",,,,,Final,,Scopus,2-s2.0-33644841253,,IFSMS 2004,Toolmarks,Toolmarks
"Bokhari A., Coull B.A., Holmes L.B.",23108394600;7005844847;8098105200;,Effect of prenatal exposure to anticonvulsant drugs on dermal ridge patterns of fingers,2002,Teratology,66,1,,19,23,,15,10.1002/tera.10044,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036019262&doi=10.1002%2ftera.10044&partnerID=40&md5=d505d528b1580f082b757c0877ec90ab,"Genetics and Teratology Unit, Pediatric Service, Massachusetts General Hospital, Boston, MA 02114, United States; Department of Pediatrics, Harvard Medical School and Department of Biostatistics, Harvard School of Public Health, Boston, MA 02115, United States; Genetics and Teratology Unit, Pediatric Service, Massachusetts General Hospital, Warren 801, 55 Fruit Street, Boston, MA 02114-2606, United States","Bokhari, A., Genetics and Teratology Unit, Pediatric Service, Massachusetts General Hospital, Boston, MA 02114, United States; Coull, B.A., Department of Pediatrics, Harvard Medical School and Department of Biostatistics, Harvard School of Public Health, Boston, MA 02115, United States; Holmes, L.B., Genetics and Teratology Unit, Pediatric Service, Massachusetts General Hospital, Boston, MA 02114, United States, Genetics and Teratology Unit, Pediatric Service, Massachusetts General Hospital, Warren 801, 55 Fruit Street, Boston, MA 02114-2606, United States",,"anticonvulsive agent; phenobarbital; phenytoin; anticonvulsive agent; phenobarbital; phenytoin; adolescent; adult; article; child; drug effect; female; finger nail; human; major clinical study; male; nail hypoplasia; prenatal drug exposure; priority journal; sex difference; skin; skin defect; teratogenicity; congenital malformation; dermatoglyphics; epilepsy; finger; pregnancy; pregnancy complication; prenatal exposure; preschool child; Abnormalities, Drug-Induced; Adolescent; Adult; Anticonvulsants; Child; Child, Preschool; Dermatoglyphics; Epilepsy; Female; Fingers; Human; Male; Phenobarbital; Phenytoin; Pregnancy; Pregnancy Complications; Prenatal Exposure Delayed Effects; Support, Non-U.S. Gov't; Adolescent; Adult; Child; Child, Preschool; Epilepsy; Female; Humans; Male; Pregnancy; Pregnancy Complications; Prenatal Exposure Delayed Effects; Dudleya edulis","Holmes, L.B.; Teratology Unit, Pediatric Service, Massachusetts General Hospital, 55 Fruit Street, Boston, MA 02114-2606, United States; email: teratology@mgh.harvard.edu",Article,Final,,Scopus,2-s2.0-0036019262,,IFSMS 2004,Toolmarks,Toolmarks
"Bolle R.M., Connell J.H., Pankanti S., Ratha N.K., Senior A.W.",,,2004,Guide to Biometrics ,,,,,,,,,,,,,,New York,,,,,,,IFSMS 2004,Toolmarks,Toolmarks
"Borgula L.M., Robinson F.G., Rahimi M., Chew K.E.K., Birchmeier K.R., Owens S.G., Kieser J.A., Tompkins G.R.",6503974321;7202156305;57196958841;7102902535;6505829584;36842778600;35563406800;7004251498;,Isolation and genotypic comparison of oral streptococci from experimental bitemarks,2003,Journal of Forensic Odonto-Stomatology,21,2,,23,30,,20,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0344739724&partnerID=40&md5=443879c2c891d8f9c25f91ef4cd5bb56,"Moonee Ponds Dental Group, Moonee Ponds, Vic., Australia; Department of Oral Health Practice, University of Kentucky, Lexington, KY, United States; Dept. of Oral Sci. and Orthodontics, University of Otago, Dunedin, New Zealand; Team Dental, Christchurch, New Zealand; Department of Oral Biology, Medical College of Georgia, Augusta, GA, United States; Dept. of Hlth. and Human Performance, Western Carolina University, Cullowhee, NC, United States; Dept. of Oral Sci. and Orthodontics, School of Dentistry, University of Otago, PO Box 647, Dunedin, New Zealand","Borgula, L.M., Moonee Ponds Dental Group, Moonee Ponds, Vic., Australia; Robinson, F.G., Department of Oral Health Practice, University of Kentucky, Lexington, KY, United States; Rahimi, M., Dept. of Oral Sci. and Orthodontics, University of Otago, Dunedin, New Zealand; Chew, K.E.K., Team Dental, Christchurch, New Zealand; Birchmeier, K.R., Department of Oral Biology, Medical College of Georgia, Augusta, GA, United States; Owens, S.G., Dept. of Hlth. and Human Performance, Western Carolina University, Cullowhee, NC, United States; Kieser, J.A., Dept. of Oral Sci. and Orthodontics, University of Otago, Dunedin, New Zealand; Tompkins, G.R., Dept. of Oral Sci. and Orthodontics, University of Otago, Dunedin, New Zealand, Dept. of Oral Sci. and Orthodontics, School of Dentistry, University of Otago, PO Box 647, Dunedin, New Zealand",Bitemark; DNA typing; Genotype; Oral bacteria; Streptococcus,article; bacterial gene; bacterium identification; bacterium isolate; bite; bites and stings; comparative study; controlled study; DNA fingerprinting; exercise; feasibility study; forensic identification; forensic medicine; genetics; human; human experiment; isolation and purification; lotion; methodology; microbiology; mouth; mouth flora; nonhuman; normal human; priority journal; saliva; skin; Streptococcus; time; volunteer,"Tompkins, G.R.; Dept. of Oral Sci. and Orthodontics, School of Dentistry, University of Otago, PO Box 647, Dunedin, New Zealand",Article,Final,,Scopus,2-s2.0-0344739724,,IFSMS 2004,Toolmarks,Toolmarks
Boston R.,7006190218;,What makes an expert latent print examiner?,2001,Journal of Forensic Identification,51,6,,565,568,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035186199&partnerID=40&md5=f572af3bb817a4f05594671d342c03c8,,"Boston, R.",,education program; educational technology; equipment; evaluation; experience; finger dermatoglyphics; forensic identification; human; information; learning; note; science; skill; student; teaching hospital,,Note,Final,,Scopus,2-s2.0-0035186199,,IFSMS 2004,Toolmarks,Toolmarks
Bouldin K.K.,,[No title available],2003,Latent Fingerprint and Trace Explosives Detection by Photoluminescence and Time-Resolved Imaging,,,,,,,1,,,,"Bouldin, K.K.",,,,,Final,,Scopus,2-s2.0-76549131446,,IFSMS 2004,Toolmarks,Toolmarks
"Bouldin K.K., Menzel E.R.",6505977798;57196751377;,Latent fingerprint detection with SYPRO Rose Plus Protein Blot Stain.,2002,TheScientificWorldJournal,2,,,542,545,,3,10.1100/tsw.2002.133,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2342478489&doi=10.1100%2ftsw.2002.133&partnerID=40&md5=acfd63df632f85116bc39a6a7d0b3c05,"Center for Forensic Studies, Texas Tech University, Lubbock, TX  79409, United States","Bouldin, K.K., Center for Forensic Studies, Texas Tech University, Lubbock, TX  79409, United States; Menzel, E.R., Center for Forensic Studies, Texas Tech University, Lubbock, TX  79409, United States",,"biomedical and dental materials; coloring agent; protein; pyroxylin; Universal; analytical equipment; article; chemistry; dermatoglyphics; evaluation; forensic medicine; human; luminescence; methodology; sensitivity and specificity; Collodion; Coloring Agents; Dental Materials; Dermatoglyphics; Forensic Medicine; Humans; Luminescent Measurements; Proteins; Reagent Kits, Diagnostic; Sensitivity and Specificity","Bouldin, K.K.",Article,Final,Open Access,Scopus,2-s2.0-2342478489,,IFSMS 2004,Toolmarks,Toolmarks
Bowers C.M.,,,2004,Forensic Dental Evidence ,,,,,,,,,,,,,,San Diego,,,,,,,IFSMS 2004,Toolmarks,Toolmarks
"Bowers C.M., Johansen R.J.",7202781595;7006266885;,Photographic evidence protocol: The use of digital imaging methods to rectify angular distortion and create life size reproductions of bite mark evidence,2002,Journal of Forensic Sciences,47,1,,178,185,,17,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036145891&partnerID=40&md5=eeffcac557a3576817d67f24c33dd596,"2284 South Victoria Ave., Ventura, CA 93003, United States","Bowers, C.M., 2284 South Victoria Ave., Ventura, CA 93003, United States; Johansen, R.J., 2284 South Victoria Ave., Ventura, CA 93003, United States",Adobe® Photoshop®; Bite mark; Computers; Digital; Digital imaging; Forensic dentistry; Forensic odontology; Forensic science; Life-size magnification; Off-angle distortion; Parallax distortion; Perspective distortion; Photography; Rectification; Theta; Two dimensional scale,"accuracy; article; bite; dentistry; documentation; forensic identification; human; image reconstruction; imaging; measurement; photography; priority journal; skin injury; tooth; Bites, Human; Forensic Dentistry; Humans; Image Processing, Computer-Assisted; Photography; Sensitivity and Specificity; Software","Bowers, C.M.2284 South Victoria Ave., Ventura, CA 93003, United States",Article,Final,,Scopus,2-s2.0-0036145891,,IFSMS 2004,Toolmarks,Toolmarks
"Bowers C.M., Johansen R.J.",7202781595;7006266885;,Digital imaging methods as an aid in dental identification of human remains,2002,Journal of Forensic Sciences,47,2,,354,359,,16,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036197517&partnerID=40&md5=d1033dc45fa9a9c08469571850b94101,"2284 South Victoria Ave., Ventura, CA 93003, United States","Bowers, C.M., 2284 South Victoria Ave., Ventura, CA 93003, United States; Johansen, R.J., 2284 South Victoria Ave., Ventura, CA 93003, United States",Adobe® Photoshop®; Computers; Dental identification; Digital; Forensic dentistry; Forensic odontology; Forensic science; Physical comparison analysis; Radiograph,"accuracy; article; autopsy; computer program; dentistry; forensic identification; forensic science; human; outcomes research; priority journal; retina; tooth radiography; Adolescent; Adult; Dental Restoration, Permanent; Female; Forensic Anthropology; Forensic Dentistry; Humans; Odontometry; Postmortem Changes; Radiography, Dental, Digital; Time Factors; Tooth Root","Bowers, C.M.2284 South Victoria Ave., Ventura, CA 93003, United States",Article,Final,,Scopus,2-s2.0-0036197517,,IFSMS 2004,Toolmarks,Toolmarks
