Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
Shea J.J.,55417552100;,Identifying causes for certain types of electrically initiated fires in residential circuits,2011,Fire and Materials,35,1,,19,42,,30,10.1002/fam.1033,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651458706&doi=10.1002%2ffam.1033&partnerID=40&md5=b16326a8906ac6bd9bc04d0e154870b5,"Eaton Corporation, 1000 Cherrington Parkway, Moon Township, PA 15108, United States","Shea, J.J., Eaton Corporation, 1000 Cherrington Parkway, Moon Township, PA 15108, United States",circuit breaker; electrical fire; glowing contact; parallel arc; PVC; series arc,Circuit breaker; Electrical fire; glowing contact; parallel arc; PVC; Series arc; Capacitance; Circuit breaking arcs; Electric circuit breakers; Failure analysis; Fires; Thermal aging; Wire; Thermal insulation,"Shea, J. J.; Eaton Corporation, 1000 Cherrington Parkway, Moon Township, PA 15108, United States; email: johnjshea@eaton.com",Article,Final,,Scopus,2-s2.0-78651458706,,IFSMS 2013,Fire Investigation,Fire Investigation
"Liu S.-J., Di M., Yu L.-L., Zhao C.-Z., Gao W., Liu X.-L.",54785016700;23469240900;35097843400;55988421600;57211839065;57196324667;,Thermal analysis of PVC wire insulation residues in fire investigation,2011,Procedia Engineering,11,,,296,301,,3,10.1016/j.proeng.2011.04.660,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053021011&doi=10.1016%2fj.proeng.2011.04.660&partnerID=40&md5=9f3a3c16321a0d834d0f42ec27c85e73,"Key Laboratory for Fire Scence Inquiry and Evidence Confirm of MPS, Shenyang 110034, China; Shenyang Fire Research Institution, Ministry of Public Security, Shenyang 110034, China","Liu, S.-J., Key Laboratory for Fire Scence Inquiry and Evidence Confirm of MPS, Shenyang 110034, China, Shenyang Fire Research Institution, Ministry of Public Security, Shenyang 110034, China; Di, M., Key Laboratory for Fire Scence Inquiry and Evidence Confirm of MPS, Shenyang 110034, China, Shenyang Fire Research Institution, Ministry of Public Security, Shenyang 110034, China; Yu, L.-L., Key Laboratory for Fire Scence Inquiry and Evidence Confirm of MPS, Shenyang 110034, China, Shenyang Fire Research Institution, Ministry of Public Security, Shenyang 110034, China; Zhao, C.-Z., Key Laboratory for Fire Scence Inquiry and Evidence Confirm of MPS, Shenyang 110034, China, Shenyang Fire Research Institution, Ministry of Public Security, Shenyang 110034, China; Gao, W., Key Laboratory for Fire Scence Inquiry and Evidence Confirm of MPS, Shenyang 110034, China, Shenyang Fire Research Institution, Ministry of Public Security, Shenyang 110034, China; Liu, X.-L., Key Laboratory for Fire Scence Inquiry and Evidence Confirm of MPS, Shenyang 110034, China, Shenyang Fire Research Institution, Ministry of Public Security, Shenyang 110034, China",Fire investigation; Insulation layer; PVC; Thermal analysis,Fires; Insulation; Polyvinyl chlorides; Thermal insulation; Thermoanalysis; Complementary techniques; Endothermic peaks; Fire condition; Fire insulation; Fire investigation; Insulation layers; Polyvinyl chloride (PVC); Wire insulation; Fire protection,"Liu, S.-J.; Key Laboratory for Fire Scence Inquiry and Evidence Confirm of MPS, Shenyang 110034, China; email: lsjsy7813@163.com",Conference Paper,Final,Open Access,Scopus,2-s2.0-80053021011,,IFSMS 2013,Fire Investigation,Fire Investigation
"Wu Y., Han D.",7406896351;54389015300;,Metallurgical and composition analysis of melted marks due to electrical failures,2012,Mechanika,18,2,,227,232,,1,10.5755/j01.mech.18.2.1558,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863190545&doi=10.5755%2fj01.mech.18.2.1558&partnerID=40&md5=743c42c773e165f97c5162b74c8388e0,"Key Lab. of Fire Scene Invest. and Evidence Identification, Min. of Pub. Secty., PR China, Shenyang Fire Research Institution, Ministry of Public Security, 110034, China; Shenyang Gas Cylinder Safety Technology Co., Ltd., China","Wu, Y., Key Lab. of Fire Scene Invest. and Evidence Identification, Min. of Pub. Secty., PR China, Shenyang Fire Research Institution, Ministry of Public Security, 110034, China; Han, D., Shenyang Gas Cylinder Safety Technology Co., Ltd., China",Electrical failures; Melted marks; Metallurgical and composition analysis,Chemical state; Composition analysis; Electrical distribution; Electrical failures; Melted marks; Metallurgical analysis; Near surface regions; Fires; Metallurgy; Surface mount technology; Chemical analysis,"Wu, Y.; Key Lab. of Fire Scene Invest. and Evidence Identification, Min. of Pub. Secty., PR China, Shenyang Fire Research Institution, Ministry of Public Security, 110034, China; email: yingw78@sina.com",Article,Final,,Scopus,2-s2.0-84863190545,,IFSMS 2013,Fire Investigation,Fire Investigation
"Gao A., Zhao C.-Z., Di M., Gao W., Zhang M., Xia D.-W.",55412652300;55988421600;23469240900;55669310300;55704488500;52464772900;,Microscopic investigation of a copper molten mark by optical microscopy (OM) and atomic force microscopy (AFM),2011,Procedia Engineering,11,,,100,106,,9,10.1016/j.proeng.2011.04.633,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052992413&doi=10.1016%2fj.proeng.2011.04.633&partnerID=40&md5=1530c2a85b29fecc4025c409c2887027,"Key Laboratory of Fire Scene Investigation and Evidence Identification, Shenyang 110034, China; Ministry of Public Security Shenyang Fire Research Institution, Shenyang 110034, China; Ministry of Public Security, Shenyang 110034, China","Gao, A., Key Laboratory of Fire Scene Investigation and Evidence Identification, Shenyang 110034, China, Ministry of Public Security Shenyang Fire Research Institution, Shenyang 110034, China, Ministry of Public Security, Shenyang 110034, China; Zhao, C.-Z., Key Laboratory of Fire Scene Investigation and Evidence Identification, Shenyang 110034, China, Ministry of Public Security Shenyang Fire Research Institution, Shenyang 110034, China, Ministry of Public Security, Shenyang 110034, China; Di, M., Key Laboratory of Fire Scene Investigation and Evidence Identification, Shenyang 110034, China, Ministry of Public Security Shenyang Fire Research Institution, Shenyang 110034, China, Ministry of Public Security, Shenyang 110034, China; Gao, W., Key Laboratory of Fire Scene Investigation and Evidence Identification, Shenyang 110034, China, Ministry of Public Security Shenyang Fire Research Institution, Shenyang 110034, China, Ministry of Public Security, Shenyang 110034, China; Zhang, M., Key Laboratory of Fire Scene Investigation and Evidence Identification, Shenyang 110034, China, Ministry of Public Security Shenyang Fire Research Institution, Shenyang 110034, China, Ministry of Public Security, Shenyang 110034, China; Xia, D.-W., Key Laboratory of Fire Scene Investigation and Evidence Identification, Shenyang 110034, China, Ministry of Public Security Shenyang Fire Research Institution, Shenyang 110034, China, Ministry of Public Security, Shenyang 110034, China",AFM; Copper molten mark; Fire investigation; Forensic science,Atomic force microscopy; Copper; Electric arcs; Fires; Forensic engineering; Forensic science; Scanning electron microscopy; AFM observation; Detecting methods; Fire investigation; Method claims; Fire protection,"Gao, A.; Key Laboratory of Fire Scene Investigation and Evidence Identification, Shenyang 110034, China; email: gaoao@syfri.cn",Conference Paper,Final,Open Access,Scopus,2-s2.0-80052992413,,IFSMS 2013,Fire Investigation,Fire Investigation
Utt D.P.,,Electrical Evidence at Fire Scenes,2010,Product Compliance Engineering (ISPCE) 2010 IEEE Symposium,,,,,,,,,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5637801,,,,,,Conference Paper,,,,,,IFSMS 2013,Fire Investigation,Fire Investigation
"Plumecocq W., Coutin M., Melis S., Rigollet L.",24332494400;7801534170;38961655200;36775731300;,Characterization of closed-doors electrical cabinet fires in compartments,2011,Fire Safety Journal,46,5,,243,253,,6,10.1016/j.firesaf.2011.02.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956113930&doi=10.1016%2fj.firesaf.2011.02.006&partnerID=40&md5=fa3377ff092f5d54ebc0977f72b8abd4,"Institut de Radioprotection et de Sûreté Nucléaire (IRSN), Centre de Cadarache, BP no 3, 13115 St Paul-Lez-Durance Cedex, France","Plumecocq, W., Institut de Radioprotection et de Sûreté Nucléaire (IRSN), Centre de Cadarache, BP no 3, 13115 St Paul-Lez-Durance Cedex, France; Coutin, M., Institut de Radioprotection et de Sûreté Nucléaire (IRSN), Centre de Cadarache, BP no 3, 13115 St Paul-Lez-Durance Cedex, France; Melis, S., Institut de Radioprotection et de Sûreté Nucléaire (IRSN), Centre de Cadarache, BP no 3, 13115 St Paul-Lez-Durance Cedex, France; Rigollet, L., Institut de Radioprotection et de Sûreté Nucléaire (IRSN), Centre de Cadarache, BP no 3, 13115 St Paul-Lez-Durance Cedex, France",Compartment Fires; Electrical cabinet; Fire modeling,Compartment fires; Coupled solution; Electrical cabinet; Fire behavior; Fire duration; Fire extinction; Fire modeling; Fire safety engineering; Heat release rates; Industrial facilities; Mass loss rate; Oxygen content; Phenomenological description; Radioprotection; Semiempirical models; Calorimetry; Experiments; Fire protection; Flammability testing; Nuclear industry; Pyrolysis; Fires,"Plumecocq, W.; Institut de Radioprotection et de Sûreté Nucléaire (IRSN), Centre de Cadarache, BP no 3, 13115 St Paul-Lez-Durance Cedex, France; email: william.plumecocq@irsn.fr",Article,Final,,Scopus,2-s2.0-79956113930,,IFSMS 2013,Fire Investigation,Fire Investigation
Chi J.-H.,26641026500;,Metallographic Analysis and Fire Dynamics Simulation for Electrical Fire Scene Reconstruction,2012,Journal of Forensic Sciences,57,1,,246,249,,8,10.1111/j.1556-4029.2011.01948.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855343297&doi=10.1111%2fj.1556-4029.2011.01948.x&partnerID=40&md5=1b822297835bcbd34da294df0e0d7b0e,"Department of Fire Science, Wu Feng University, 117 Jianguo Rd., Sec. 2, Minsyong, Chiayi 62153, Taiwan","Chi, J.-H., Department of Fire Science, Wu Feng University, 117 Jianguo Rd., Sec. 2, Minsyong, Chiayi 62153, Taiwan",Electrical fire; Fire Dynamics Simulator; Fire investigation; Fire scene; Forensic science; Metallographic analysis; Molten bead,,"Chi, J.-H.; Department of Fire Science, Wu Feng University, 117 Jianguo Rd., Sec. 2, Minsyong, Chiayi 62153, Taiwan; email: chi.jen-hao@wfu.edu.tw",Article,Final,,Scopus,2-s2.0-84855343297,,IFSMS 2013,Fire Investigation,Fire Investigation
"Chi J.-H., Wu S.-H., Shu C.-M.",26641026500;14051241200;57154890400;,Using Fire Dynamics Simulator to Reconstruct a Hydroelectric Power Plant Fire Accident,2011,Journal of Forensic Sciences,56,6,,1639,1644,,9,10.1111/j.1556-4029.2011.01887.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80055106126&doi=10.1111%2fj.1556-4029.2011.01887.x&partnerID=40&md5=18b6f36afc718855d1e92705980a251d,"Department of Fire Science, Wu Feng University, 117, Jianguo Rd., Sec. 2, Minsyong, Chiayi 62153, Taiwan; Prevention Laboratory, Department of Safety, Health, and Environmental Engineering, National Yunlin University of Science and Technology, 123, University Rd., Sec. 3, Douliou, Yunlin 64002, Taiwan","Chi, J.-H., Department of Fire Science, Wu Feng University, 117, Jianguo Rd., Sec. 2, Minsyong, Chiayi 62153, Taiwan; Wu, S.-H., Department of Fire Science, Wu Feng University, 117, Jianguo Rd., Sec. 2, Minsyong, Chiayi 62153, Taiwan; Shu, C.-M., Prevention Laboratory, Department of Safety, Health, and Environmental Engineering, National Yunlin University of Science and Technology, 123, University Rd., Sec. 3, Douliou, Yunlin 64002, Taiwan",Escape time; Fire accident; Fire dynamics simulator; Fire hazard factors; Forensic science; Heat release rate; Hydroelectric power plant,,"Chi, J.-H.; Department of Fire Science, Wu Feng University, 117, Jianguo Rd., Sec. 2, Minsyong, Chiayi 62153, Taiwan; email: chi.jen-hao@wfu.edu.tw",Article,Final,,Scopus,2-s2.0-80055106126,,IFSMS 2013,Fire Investigation,Fire Investigation
"Renni E., Krausmann E., Cozzani V.",35275648200;6505865664;7003368787;,Industrial accidents triggered by lightning,2010,Journal of Hazardous Materials,184,01-Mar,,42,48,,71,10.1016/j.jhazmat.2010.07.118,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957873531&doi=10.1016%2fj.jhazmat.2010.07.118&partnerID=40&md5=e5fc6371c17d2ed05edde9f94705dbff,"European Commission, Joint Research Centre, Institute for the Protection and Security of the Citizen, TP 361, Via E. Fermi 2749, 21027 Ispra (VA), Italy; Dipartimento di Ingegneria Chimica, Mineraria e delle Tecnologie Ambientali, Alma Mater Studiorum - Università di Bologna, Via Terracini 28, 40131 Bologna, Italy","Renni, E., European Commission, Joint Research Centre, Institute for the Protection and Security of the Citizen, TP 361, Via E. Fermi 2749, 21027 Ispra (VA), Italy, Dipartimento di Ingegneria Chimica, Mineraria e delle Tecnologie Ambientali, Alma Mater Studiorum - Università di Bologna, Via Terracini 28, 40131 Bologna, Italy; Krausmann, E., European Commission, Joint Research Centre, Institute for the Protection and Security of the Citizen, TP 361, Via E. Fermi 2749, 21027 Ispra (VA), Italy; Cozzani, V., Dipartimento di Ingegneria Chimica, Mineraria e delle Tecnologie Ambientali, Alma Mater Studiorum - Università di Bologna, Via Terracini 28, 40131 Bologna, Italy",Accident analysis; Industrial risk; Lightning; Major accident hazard; Natech,"Accident analysis; Case history; Chemical facility; Damage state; Electronic systems; Failure dynamics; Industrial accident; Industrial facilities; Industrial risks; Lightning risk; Lightning strikes; Major accidents; Major industrial accidents; Major-accident hazards; Natech; Natural disasters; Natural events; Quantitative approach; Storage tank; Structural damages; Toxic release; Accident prevention; Disasters; Ignition systems; Industrial hygiene; Industry; Lightning; Occupational diseases; Risk assessment; Toxic materials; Accidents; acid; ammonia; aromatic compound; chlorine; cyanide; explosive; gasoline; natural gas; oil; oxide; database; electronic equipment; explosion; industrial history; lightning; natural disaster; storage tank; toxic material; trigger mechanism; article; diesel engine; lightning; occupational accident; quantitative analysis; risk factor; Accidents, Occupational; Lightning","Cozzani, V.; Dipartimento di Ingegneria Chimica, Mineraria e delle Tecnologie Ambientali, Alma Mater Studiorum - Università di Bologna, Via Terracini 28, 40131 Bologna, Italy; email: valerio.cozzani@unibo.it",Article,Final,,Scopus,2-s2.0-77957873531,,IFSMS 2013,Fire Investigation,Fire Investigation
"Wang Q., Ping P., Zhao X., Chu G., Sun J., Chen C.",14022104300;35747082700;55836640700;15069087700;55632797300;57142236500;,Thermal runaway caused fire and explosion of lithium ion battery,2012,Journal of Power Sources,208,,,210,224,,883,10.1016/j.jpowsour.2012.02.038,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858743931&doi=10.1016%2fj.jpowsour.2012.02.038&partnerID=40&md5=f10457b7be97fdf3128ee312e64254eb,"State Key Laboratory of Fire Science, University of Science and Technology of China, Hefei 230026, China; Waterborne Transportation Institute, Ministry of Transport, Beijing 100088, China; Department of Materials Science and Engineering, University of Science and Technology of China, Hefei 230026, China","Wang, Q., State Key Laboratory of Fire Science, University of Science and Technology of China, Hefei 230026, China; Ping, P., State Key Laboratory of Fire Science, University of Science and Technology of China, Hefei 230026, China; Zhao, X., State Key Laboratory of Fire Science, University of Science and Technology of China, Hefei 230026, China; Chu, G., Waterborne Transportation Institute, Ministry of Transport, Beijing 100088, China; Sun, J., State Key Laboratory of Fire Science, University of Science and Technology of China, Hefei 230026, China; Chen, C., Department of Materials Science and Engineering, University of Science and Technology of China, Hefei 230026, China",Fire prevention; Lithium ion battery; Thermal model; Thermal runaway,Active material; Binder reaction; Electrolyte decomposition; Fire and explosion; Fire prevention; Fossil energy; General theory; Inherent safety; Lithium ion battery; Negative active materials; Safety enhancement; Safety problems; Solid electrolyte interfaces; Thermal model; Thermal runaway; Thermal runaways; Three-dimensional model; Carbon dioxide; Finite element method; Finite volume method; Fireproofing; Interfaces (materials); Lithium batteries; Solid electrolytes; Thermography (temperature measurement); Three dimensional,"Wang, Q.; State Key Laboratory of Fire Science, University of Science and Technology of China, Hefei 230026, China; email: pinew@ustc.edu.cn",Review,Final,,Scopus,2-s2.0-84858743931,,IFSMS 2013,Fire Investigation,Fire Investigation
"Park N.K., Kim J.P., Cho Y.J., Nam J.W., Sa S.H., Choi C.H., Song J.Y.",,Mobile Phone Fire Caused by Artificial Fabrication,2012,The Australian and New Zealand Forensic Science Society,,,,,,,,,http://www.anzfss2012.com.au/,,,,,,Conference Paper,,,,,,IFSMS 2013,Fire Investigation,Fire Investigation
Nam J.,,The combustion characteristics of cell phone in the microwave,2011,International Association of Forensic Sciences - 19th IAFS World Meeting,,,,,,,,,http://www.iafs2011.mj.pt/,,,,,,Conference Paper,,,,,,IFSMS 2013,Fire Investigation,Fire Investigation
Riedewald F.,13204584900;,A fire in a secondary pharmaceutical powder transfer operation,2012,Process Safety Progress,31,4,,390,392,,21,10.1002/prs.11530,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869499333&doi=10.1002%2fprs.11530&partnerID=40&md5=d4400e860d0b8db5b596ea8a7000ec98,"Chem. Eng. Technik Ltd., Cork, Ireland","Riedewald, F., Chem. Eng. Technik Ltd., Cork, Ireland",Accident investigation; Dust explosion; Electrostatic discharge; Powder transfer,Accident investigation; Dust explosion; Dust filters; Incomplete combustion; Pharmaceutical powder; Powder transfer; Root cause; Chemical engineering; Electrostatic discharge; Safety engineering; Electrostatic devices,"Riedewald, F.; Chem. Eng. Technik Ltd., Cork, Ireland; email: frankriedewald@gmail.com",Article,Final,,Scopus,2-s2.0-84869499333,,IFSMS 2013,Fire Investigation,Fire Investigation
"Cimino P.J., Williams T.L., Fusaro A., Harruff R.",14051440900;36706654100;39862799300;7004517675;,Case Series of Completed Suicides by Burning Over a 13-Year Period,2011,Journal of Forensic Sciences,56,SUPPL. 1,,S109,S111,,4,10.1111/j.1556-4029.2010.01597.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650726242&doi=10.1111%2fj.1556-4029.2010.01597.x&partnerID=40&md5=54b610a05bb44aa3dd47bca34b7e2f4f,"King County Medical Examiner's Office, 325 Ninth Avenue, HMC Box 359792, Seattle, WA 98104-2499, United States","Cimino, P.J., King County Medical Examiner's Office, 325 Ninth Avenue, HMC Box 359792, Seattle, WA 98104-2499, United States; Williams, T.L., King County Medical Examiner's Office, 325 Ninth Avenue, HMC Box 359792, Seattle, WA 98104-2499, United States; Fusaro, A., King County Medical Examiner's Office, 325 Ninth Avenue, HMC Box 359792, Seattle, WA 98104-2499, United States; Harruff, R., King County Medical Examiner's Office, 325 Ninth Avenue, HMC Box 359792, Seattle, WA 98104-2499, United States",Autopsy; Burning; Forensic pathology; Forensic science; Self-immolation; Suicide,adult; age distribution; aged; article; Asian; burn; Caucasian; female; forensic medicine; hospitalization; human; male; mental disease; middle aged; mortality; sex ratio; statistics; suicide; United States; Adult; Age Distribution; Aged; Asian Continental Ancestry Group; Burns; European Continental Ancestry Group; Female; Forensic Medicine; Hospitalization; Humans; Male; Mental Disorders; Middle Aged; Sex Distribution; Suicide; Washington; Young Adult,"Harruff, R.; King County Medical Examiner's Office, 325 Ninth Ave, HMC Box 359792, Seattle, WA 98104-2499, United States; email: Richard.harruff@kingcounty.gov",Article,Final,,Scopus,2-s2.0-78650726242,,IFSMS 2013,Fire Investigation,Fire Investigation
"Makhlouf F., Alvarez J.-C., de la Grandmaison G.L.",55535675800;7402573694;55890271800;,Suicidal and criminal immolations: An 18-year study and review of the literature,2011,Legal Medicine,13,2,,98,102,,16,10.1016/j.legalmed.2010.11.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251616992&doi=10.1016%2fj.legalmed.2010.11.007&partnerID=40&md5=532e7af152ee6a7e60ff31015e4e16c7,"Department of Forensic Medicine and Pathology, Raymond Poincaré Hospital, AP-HP, Versailles Saint-Quentin University, 104 Boulevard Raymond Poincaré, 92380 Garches, France; Laboratory of Pharmacology-Toxicology, Raymond Poincaré Hospital, AP-HP, Versailles Saint-Quentin University, 104 Boulevard Raymond Poincaré, 92380 Garches, France","Makhlouf, F., Department of Forensic Medicine and Pathology, Raymond Poincaré Hospital, AP-HP, Versailles Saint-Quentin University, 104 Boulevard Raymond Poincaré, 92380 Garches, France; Alvarez, J.-C., Laboratory of Pharmacology-Toxicology, Raymond Poincaré Hospital, AP-HP, Versailles Saint-Quentin University, 104 Boulevard Raymond Poincaré, 92380 Garches, France; de la Grandmaison, G.L., Department of Forensic Medicine and Pathology, Raymond Poincaré Hospital, AP-HP, Versailles Saint-Quentin University, 104 Boulevard Raymond Poincaré, 92380 Garches, France",Autopsy; Fire; Homicide; Immolation; Suicide,alcohol; carbon monoxide; gasoline; hemoglobin; alcohol intoxication; article; autopsy; body surface; burn; carbon monoxide blood level; drug intoxication; groups by age; hemoglobin blood level; homicide; human; self immolation; sex difference; soot; suicide; Adult; Aged; Autopsy; Burns; Female; Forensic Pathology; France; Homicide; Humans; Male; Middle Aged; Retrospective Studies; Sex Distribution; Suicide; Young Adult,"Makhlouf, F.; Department of Forensic Medicine and Pathology, Raymond Poincaré Hospital, AP-HP, Versailles Saint-Quentin University, 104 Boulevard Raymond Poincaré, 92380 Garches, France; email: makhloufoued@yahoo.fr",Article,Final,,Scopus,2-s2.0-79251616992,,IFSMS 2013,Fire Investigation,Fire Investigation
"Rezaie L., Khazaie H., Soleimani A., Schwebel D.C.",36197181800;24279942000;56802133800;6603681532;,Self-immolation a predictable method of suicide: A comparison study of warning signs for suicide by self-immolation and by self-poisoning,2011,Burns,37,8,,1419,1426,,20,10.1016/j.burns.2011.04.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80855144159&doi=10.1016%2fj.burns.2011.04.006&partnerID=40&md5=2c88a85b601a10ae0a70d61e64042d44,"Sleep Research Center, Department of Psychiatry, Farabi Hospital, Kermanshah, Iran; Vice-Chancellor of Research Technology, Kermanshah University of Medical Sciences (KUMS), Iran; Department of Psychology, University of Alabama at Birmingham, United States","Rezaie, L., Sleep Research Center, Department of Psychiatry, Farabi Hospital, Kermanshah, Iran; Khazaie, H., Sleep Research Center, Department of Psychiatry, Farabi Hospital, Kermanshah, Iran; Soleimani, A., Vice-Chancellor of Research Technology, Kermanshah University of Medical Sciences (KUMS), Iran; Schwebel, D.C., Department of Psychology, University of Alabama at Birmingham, United States",Iran; Prevention; Self-immolation; Self-poisoning; Suicide; Warning signs,adult; article; behavior; controlled study; demography; educational status; female; gender; human; Iran; major clinical study; male; marriage; mood change; self poisoning; suicide; suicide attempt; Adolescent; Adult; Age Factors; Burns; Educational Status; Female; Humans; Iran; Male; Marital Status; Motivation; Poisoning; Questionnaires; Risk Factors; Self-Injurious Behavior; Sex Factors; Suicide; Young Adult,"Rezaie, L.; Sleep Research Center, Department of Psychiatry, Farabi Hospital, Kermanshah, Iran; email: la_rezaie@yahoo.com",Article,Final,,Scopus,2-s2.0-80855144159,,IFSMS 2013,Fire Investigation,Fire Investigation
"Byard R.W., Veldhoen D., Kobus H., Heath K.",35598285900;16030011700;7003432475;14420184300;,"""Murder-suicide"" or ""murder-accident""? Difficulties with the analysis of cases",2010,Journal of Forensic Sciences,55,5,,1375,1377,,13,10.1111/j.1556-4029.2010.01407.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956312094&doi=10.1111%2fj.1556-4029.2010.01407.x&partnerID=40&md5=a612738a7e211669afed1835ab342c5c,"Discipline of Pathology, Medical School North Building, University of Adelaide, Frome Road, Adelaide, SA 5005, Australia; Forensic Science SA, 21 Divett Place, Adelaide, SA 5000, Australia; Forensic Response Section, SAPOL, Adelaide, SA, Australia; Flinders University, Adelaide, SA, Australia","Byard, R.W., Discipline of Pathology, Medical School North Building, University of Adelaide, Frome Road, Adelaide, SA 5005, Australia, Forensic Science SA, 21 Divett Place, Adelaide, SA 5000, Australia; Veldhoen, D., Forensic Response Section, SAPOL, Adelaide, SA, Australia; Kobus, H., Flinders University, Adelaide, SA, Australia; Heath, K., Forensic Science SA, 21 Divett Place, Adelaide, SA 5000, Australia",accident; arson; dyadic; forensic science; gasoline; homicide; murder-suicide,"carboxyhemoglobin; cyanide; gasoline; accident; adult; article; burn; case report; female; fire; forensic pathology; homicide; human; infant; lung burn; male; pathology; preschool child; soot; stab wound; suicide; Accidents; Adult; Burns; Carboxyhemoglobin; Child, Preschool; Cyanides; Female; Fires; Forensic Pathology; Gasoline; Homicide; Humans; Infant; Male; Smoke Inhalation Injury; Soot; Suicide; Wounds, Stab","Byard, R. W.; Discipline of Pathology, Medical School North Building, University of Adelaide, Frome Road, Adelaide, SA 5005, Australia; email: byard.roger@saugov.sa.gov.au",Article,Final,,Scopus,2-s2.0-77956312094,,IFSMS 2013,Fire Investigation,Fire Investigation
"Sharma M., Khajja B.S., Sharma M., Jha S.","1,2,3,4",Study of Suspected Burning Case: A Homicide or A Suicide,2011,Journal of Forensic Research,2,6,,,,,,,,,,,,,Article,,,,,,IFSMS 2013,Fire Investigation,Fire Investigation
"Tümer A.R., Akçan R., Karacaoglu E., Balseven-Odabasi A., Keten A., Kanburog?lu C., Ünal M., Dinç A.H.",6601999945;55897980600;54920553200;19336764800;35097378200;54929856400;36086682500;19337002400;,Postmortem burning of the corpses following homicide,2012,Journal of Forensic and Legal Medicine,19,4,,223,228,,26,10.1016/j.jflm.2012.01.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859949459&doi=10.1016%2fj.jflm.2012.01.001&partnerID=40&md5=f5d8f8cdbfb5f67aa0515d97bee15c2a,"Faculty of Medicine, Department of Forensic Medicine, Hacettepe University, 06100 Sihhiye, Ankara, Turkey; Ankara Atatürk Education and Research Hospital, Ankara, Turkey; Faculty of Medicine, Department of Anesthesiology, Hacettepe University, Ankara, Turkey; Institute of Forensic Medicine, Ministry of Justice, Morgue Department, Ankara, Turkey","Tümer, A.R., Faculty of Medicine, Department of Forensic Medicine, Hacettepe University, 06100 Sihhiye, Ankara, Turkey; Akçan, R., Faculty of Medicine, Department of Forensic Medicine, Hacettepe University, 06100 Sihhiye, Ankara, Turkey; Karacao?lu, E., Faculty of Medicine, Department of Forensic Medicine, Hacettepe University, 06100 Sihhiye, Ankara, Turkey; Balseven-Odaba?i, A., Faculty of Medicine, Department of Forensic Medicine, Hacettepe University, 06100 Sihhiye, Ankara, Turkey; Keten, A., Ankara Atatürk Education and Research Hospital, Ankara, Turkey; Kanburo?lu, Ç., Faculty of Medicine, Department of Anesthesiology, Hacettepe University, Ankara, Turkey; Ünal, M., Institute of Forensic Medicine, Ministry of Justice, Morgue Department, Ankara, Turkey; Dinç, A.H., Institute of Forensic Medicine, Ministry of Justice, Morgue Department, Ankara, Turkey",Autopsy; Homicide; Postmortem burning; To cover a crime,"alcohol; carboxyhemoglobin; chloroform; adult; alcohol blood level; article; autopsy; body surface; burn; corpse dismemberment; female; hemoglobin blood level; homicide; human; human tissue; male; medical record review; medicolegal aspect; postmortem corpse burning; Adult; Asphyxia; Burns; Carboxyhemoglobin; Carcinogens, Environmental; Central Nervous System Depressants; Chloroform; Corpse Dismemberment; Crime Victims; Ethanol; Female; Forensic Pathology; Gasoline; Gastrointestinal Tract; Homicide; Humans; Male; Middle Aged; Neck Injuries; Respiratory System; Retrospective Studies; Solvents; Soot; Turkey; Wounds, Gunshot","Akçan, R.; Faculty of Medicine, Department of Forensic Medicine, Hacettepe University, 06100 Sihhiye, Ankara, Turkey; email: akcanmd@hotmail.com",Article,Final,,Scopus,2-s2.0-84859949459,,IFSMS 2013,Fire Investigation,Fire Investigation
