Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Gregorio J., Gardel A., Alarcos B.",57212980911;6601996685;6507216213;,Forensic analysis of Telegram Messenger for Windows Phone,2017,Digital Investigation,22,NA,,88,106,NA,10,10.1016/j.diin.2017.07.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027690716&doi=10.1016%2fj.diin.2017.07.004&partnerID=40&md5=6b3915ec9d23331848fef5d66ed5a4ef,"Instituto Universitario de Ciencias Policiales, Universidad de Alcal·, Alcal· de Henares, Madrid  28871, Spain","Gregorio, J., Instituto Universitario de Ciencias Policiales, Universidad de Alcal·, Alcal· de Henares, Madrid  28871, Spain; Gardel, A., Instituto Universitario de Ciencias Policiales, Universidad de Alcal·, Alcal· de Henares, Madrid  28871, Spain; Alarcos, B., Instituto Universitario de Ciencias Policiales, Universidad de Alcal·, Alcal· de Henares, Madrid  28871, Spain",Forensic analysis methodology; Instant messaging; Smartphones; Telegram Messenger; Windows Phone,Computer forensics; Crime; Message passing; Smartphones; Telephone sets; Criminal offences; Digital evidence; Forensic analysis; Instant messaging; Telegram Messenger; Windows phones; Digital forensics,"Gardel, A.; Instituto Universitario de Ciencias Policiales, Universidad de Alcal·Spain; email: alfredo.gardel@uah.es",Article,Final,,Scopus,2-s2.0-85027690716,,IFSMS 2019,Digital Evidence,Digital Evidence
"G?ivna T., Dr·pal J.",57205265813;57202189031;,"Attacks on the confidentiality, integrity and availability of data and computer systems in the criminal case law of the Czech Republic",2019,Digital Investigation,28,NA,,1,13,NA,2,10.1016/j.diin.2018.12.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059332073&doi=10.1016%2fj.diin.2018.12.002&partnerID=40&md5=f99d9ca4197dd44c5b9374c7e694cefc,"Faculty of Law, Charles University, n·m. Curieov<U+02DD>ch 901/7, Praha 1 116 40, Czech Republic","G?ivna, T., Faculty of Law, Charles University, n·m. Curieov<U+02DD>ch 901/7, Praha 1 116 40, Czech Republic; Dr·pal, J., Faculty of Law, Charles University, n·m. Curieov<U+02DD>ch 901/7, Praha 1 116 40, Czech Republic",Cybercrime; Czech Republic; Data interferecnce; Illegal access; System interference,Crime; Criminal case; Cyber-crimes; Cybercrime; Czech Republic; Data interferecnce; Illegal Access; Personal relationships; Social networking sites; Computer crime,"G?ivna, T.; Faculty of Law, Charles University, n·m. Curieov<U+02DD>ch 901/7, Praha 1 116 40, Czech Republic; email: grivna@prf.cuni.cz",Article,Final,Open Access,Scopus,2-s2.0-85059332073,,IFSMS 2019,Digital Evidence,Digital Evidence
"Guido M., Buttner J., Grover J.",55634137900;57190735609;55816679500;,Rapid differential forensic imaging of mobile devices,2016,Digital Investigation,18,NA,,S46,S54,NA,9,10.1016/j.diin.2016.04.012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982840745&doi=10.1016%2fj.diin.2016.04.012&partnerID=40&md5=7bdc613efe662c0b85805a354abf773e,"The MITRE Corporation, 7515 Colshire Drive, Mclean, VA  22102, United States","Guido, M., The MITRE Corporation, 7515 Colshire Drive, Mclean, VA  22102, United States; Buttner, J., The MITRE Corporation, 7515 Colshire Drive, Mclean, VA  22102, United States; Grover, J., The MITRE Corporation, 7515 Colshire Drive, Mclean, VA  22102, United States",Android; Differential analysis; Mobile forensics; Rapid acquisition,Digital storage; Imaging techniques; Standards; System buses; Android; Differential analysis; Forensic acquisition; Limited bandwidth; Mobile forensics; Rapid acquisition; Testing procedure; Universal serial bus; Mobile devices,"Guido, M.; The MITRE Corporation, 7515 Colshire Drive, United States; email: mguido@mitre.org",Article,Final,Open Access,Scopus,2-s2.0-84982840745,,IFSMS 2019,Digital Evidence,Digital Evidence
Higgins S.,,London Police Investigate OneCoin Cryptocurrency Scheme. Coindesk,2016,Coindesk,,NA,,,,NA,1,,https://www.coindesk.com/london-police-investigate-onecoin-cryptocurrency-scheme,,"Higgins, S.",,,,Website,Final,,Scopus,2-s2.0-85081949814,"June, 2020",IFSMS 2019,Digital Evidence,Digital Evidence
"Hitchcock B., Le-Khac N.-A., Scanlon M.",57188703422;16175564100;52264702800;,Tiered forensic methodology model for Digital Field Triage by non-digital evidence specialists,2016,Digital Investigation,16,NA,,S75,S85,NA,21,10.1016/j.diin.2016.01.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962361040&doi=10.1016%2fj.diin.2016.01.010&partnerID=40&md5=2a3762f485cee7607809c6c1da3f3d84,"Royal Canadian Mounted Police, Canada; School of Computer Science, University College Dublin, Ireland","Hitchcock, B., Royal Canadian Mounted Police, Canada, School of Computer Science, University College Dublin, Ireland; Le-Khac, N.-A., School of Computer Science, University College Dublin, Ireland; Scanlon, M., School of Computer Science, University College Dublin, Ireland",Digital field triage; Forensic first responder; Non-specialist investigation,Budget control; Personnel training; Analytical reports; Budgetary constraints; Crime scene investigations; Digital field triage; First responders; Forensic methodologies; Front-line personnel; Non-specialist investigation; Computer crime,"Hitchcock, B.; Royal Canadian Mounted PoliceCanada; email: ben.hitchcock@rcmp-grc.gc.ca",Conference Paper,Final,Open Access,Scopus,2-s2.0-84962361040,,IFSMS 2019,Digital Evidence,Digital Evidence
"Home Office, APCC, NPC",,Forensics review: review of the provision of forensic science to the criminal justice system in England and Wales,2018,,,NA,,,,NA,NA,,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/800447/Joint-review-of-forensics-provision-July-2018.pdf,,"Home Office, APCC, & NPC",,,,Website,,,,,"June, 2020",IFSMS 2019,Digital Evidence,Digital Evidence
"Home Office, APCC, NPC",,Implementation plan: for the joint review of forensics provision,2019,,,NA,,,,NA,NA,,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/796812/Forensics-implementation-plan-April-2019.pdf,,"Home Office, APCC, & NPC",,,,Website,,,,,"June, 2020",IFSMS 2019,Digital Evidence,Digital Evidence
Horsman G.,55366646200;,Unmanned aerial vehicles: A preliminary analysis of forensic challenges,2016,Digital Investigation,16,NA,,1,11,NA,31,10.1016/j.diin.2015.11.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961620882&doi=10.1016%2fj.diin.2015.11.002&partnerID=40&md5=ebea73a9b2d8f8add8b91bd043e63964,"Northumbria University, Faculty of Engineering and Environment, Pandon Building, Camden Street, Newcastle-upon-Tyne, NE2 1XE, United Kingdom","Horsman, G., Northumbria University, Faculty of Engineering and Environment, Pandon Building, Camden Street, Newcastle-upon-Tyne, NE2 1XE, United Kingdom",Drone; Forensic investigation; GPS; Remotely piloted aircraft systems; Unmanned aerial vehicles,Aircraft detection; Commercial vehicles; Digital storage; Drones; Fighter aircraft; Global positioning system; Laws and legislation; Mobile antennas; Unmanned aerial vehicles (UAV); Vehicles; Civil Aviation Authority; Digital forensic; Forensic analysis; Forensic investigation; Internal storage; Preliminary analysis; Remotely piloted aircraft; Seizure activity; Air navigation,"Horsman, G.; Northumbria University, Faculty of Engineering and Environment, Pandon Building, Camden Street, United Kingdom; email: g.horsman@northumbria.ac.uk",Article,Final,,Scopus,2-s2.0-84961620882,,IFSMS 2019,Digital Evidence,Digital Evidence
Horsman G.,55366646200;,"ìI couldn't find it your honour, it mustn't be there!î ñ Tool errors, tool limitations and user error in digital forensics",2018,Science and Justice,58,6,,433,440,NA,3,10.1016/j.scijus.2018.04.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046144807&doi=10.1016%2fj.scijus.2018.04.001&partnerID=40&md5=a3d213a3c1cda53702d53a20ed936198,"Teesside University, Middlesbrough, Tees Valley, TS1 3BX, United Kingdom","Horsman, G., Teesside University, Middlesbrough, Tees Valley, TS1 3BX, United Kingdom",Crime; Digital forensics; Errors; Software; Tool testing; Validation,article; crime; error; human; physician; reliability; software; tool use; validation process,"Horsman, G.; Teesside University, MiddlesbroughUnited Kingdom; email: g.horsman@tees.ac.uk",Article,Final,,Scopus,2-s2.0-85046144807,,IFSMS 2019,Digital Evidence,Digital Evidence
Horsman G.,55366646200;,Tool testing and reliability issues in the field of digital forensics,2019,Digital Investigation,28,NA,,163,175,NA,2,10.1016/j.diin.2019.01.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063114323&doi=10.1016%2fj.diin.2019.01.009&partnerID=40&md5=0b5bd3fefdefaf42b2a63518418c8a8d,"School of Science, Engineering & Design, Teesside University, Middlesbrough, North Yorkshire, United Kingdom","Horsman, G., School of Science, Engineering & Design, Teesside University, Middlesbrough, North Yorkshire, United Kingdom",Digital forensics; Error-rate; Reliability; Research; Testing; Validation,Application programs; Computer crime; Decision making; Electronic crime countermeasures; Reliability; Research; Testing; Criminal justice; Digital forensic tool testing; Error rate; Industry consensus; Practitioner surveys; Software applications; Testing standards; Validation; Digital forensics,"Horsman G, School of Science, Engineering & Design, Teeside University, Middlesbrough, North Yorkshire, United Kingdom. Email: g.horsman@tees.ac.uk",Article,Final,,Scopus,2-s2.0-85063114323,,IFSMS 2019,Digital Evidence,Digital Evidence
House of Lords Science and Technology Select Committee,,Forensic Science and the Criminal Justice System: A Blueprint for Change,2019,House of Lords: Science and Technology Select Committee,,NA,,,,NA,14,,https://publications.parliament.uk/pa/ld201719/ldselect/ldsctech/333/33302.htm,,House of Lords Science and Technology Select Committee,,,,Article,Final,,Scopus,2-s2.0-85065915840,,IFSMS 2019,Digital Evidence,Digital Evidence
IDC,,Smartphone market share,2019,,,NA,,,,NA,NA,,"www.idc.com/promo/smartphonemarket-
share/vendor",,IDC,,,,Website,,,,,Not accessed,IFSMS 2019,Digital Evidence,Digital Evidence
"Imran A., Aljawarneh S., Sakib K.",35721926900;35795030600;15925920100;,Web data amalgamation for security engineering: Digital forensic investigation of open source cloud,2016,Journal of Universal Computer Science,22,4,,494,520,NA,37,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978431574&partnerID=40&md5=5df2d82fc77ea838ecc78387b49baf5c,"Institute of Information Technology, University of Dhaka Ramna, Dhaka, 1000, Bangladesh; Software Engineering Dept Jordan University of Science and Technology, Irbid, 22110, Jordan; Institute of Information Technology, University of Dhaka Ramna, Dhaka, 1000, Bangladesh","Imran, A., Institute of Information Technology, University of Dhaka Ramna, Dhaka, 1000, Bangladesh; Aljawarneh, S., Software Engineering Dept Jordan University of Science and Technology, Irbid, 22110, Jordan; Sakib, K., Institute of Information Technology, University of Dhaka Ramna, Dhaka, 1000, Bangladesh",Cloud Provenance Detection; Cloud Security Intelligence; Digital Forensic Investigation; Distributed Applications; Integrity and Protection; Provenance-Web Data Amalgamation; Security; Software Security,,,Article,Final,,Scopus,2-s2.0-84978431574,,IFSMS 2019,Digital Evidence,Digital Evidence
"Jayakrishnan A., Vasanthi V.",,Empirical survey on advances of network fornsics in the emerging networks,2018,Int. J. Cyber-Secur. Digital Forensics,7,1,,38,46,NA,1,10.17781/P002320,https://www.thefreelibrary.com/Empirical+Survey+on+Advances+of+Network+Forensics+in+the+Emerging...-a0535538244,"Bharathiar University, Coimbatore, Tamilnadu, India","Jayakrishnan, A.; Vasanthi, V.",,,"A R Jayakrishnan, Bharathiar University, Coimbatore, Tamilnadu, India. E-mail: anilakkad.jk@gmail.com ; V.Vasanthi, Bharathiar University, Coimbatore, Tamilnadu, India. E-mail: vasanthi.cs@rathinamcollege.com",Article,Final,,Scopus,2-s2.0-85081967302,,IFSMS 2019,Digital Evidence,Digital Evidence
"Jin C., Wang R., Yan D.",55545032800;7405340909;24825818400;,Source smartphone identification by exploiting encoding characteristics of recorded speech,2019,Digital Investigation,29,NA,,129,146,NA,1,10.1016/j.diin.2019.03.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064217328&doi=10.1016%2fj.diin.2019.03.003&partnerID=40&md5=0e32999c0a362286a6102baf21dbf477,"CKC Institute of Artificial Intelligence and Software Engineering, Ningbo UniversityZhejiang  315211, China","Jin, C., CKC Institute of Artificial Intelligence and Software Engineering, Ningbo UniversityZhejiang  315211, China; Wang, R., CKC Institute of Artificial Intelligence and Software Engineering, Ningbo UniversityZhejiang  315211, China; Yan, D., CKC Institute of Artificial Intelligence and Software Engineering, Ningbo UniversityZhejiang  315211, China",Audio forensics; Encoding characteristic; Feature selection; Source smartphone identification,Classification (of information); Encoding (symbols); Signal encoding; Smartphones; Audio forensics; Classification rates; Discriminative features; Identification rates; Multimedia forensics; Source device identifications; Source identification; Statistical features; Feature extraction,"Wang, R.; CKC Institute of Artificial Intelligence and Software Engineering, Ningbo UniversityChina; email: wangrangding@nbu.edu.cn",Article,Final,,Scopus,2-s2.0-85064217328,,IFSMS 2019,Digital Evidence,Digital Evidence
"Jo W., Shin Y., Kim H., Yoo D., Kim D., Kang C., Jin J., Oh J., Na B., Shon T.",57188574163;57208127644;57208126524;57208124420;57208132578;57207270762;57210135476;57210131370;57210135016;13408680500;,Digital Forensic Practices and Methodologies for AI Speaker Ecosystems,2019,Digital Investigation,29,NA,,S80,S93,NA,1,10.1016/j.diin.2019.04.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069579629&doi=10.1016%2fj.diin.2019.04.013&partnerID=40&md5=e7f272fb36f423bf31eab05e4981ec60,"Department of Computer Engineering, Ajou University, World cup-ro 206, Suwon, 16499, South Korea; Department of Cyber Security, Ajou University, World cup-ro 206, Suwon, 16499, South Korea; Supreme Prosecutor's Office, Seocho-dong, Seocho-gu, Seoul, South Korea","Jo, W., Department of Computer Engineering, Ajou University, World cup-ro 206, Suwon, 16499, South Korea; Shin, Y., Department of Computer Engineering, Ajou University, World cup-ro 206, Suwon, 16499, South Korea; Kim, H., Department of Cyber Security, Ajou University, World cup-ro 206, Suwon, 16499, South Korea; Yoo, D., Department of Computer Engineering, Ajou University, World cup-ro 206, Suwon, 16499, South Korea; Kim, D., Department of Cyber Security, Ajou University, World cup-ro 206, Suwon, 16499, South Korea; Kang, C., Supreme Prosecutor's Office, Seocho-dong, Seocho-gu, Seoul, South Korea; Jin, J., Supreme Prosecutor's Office, Seocho-dong, Seocho-gu, Seoul, South Korea; Oh, J., Supreme Prosecutor's Office, Seocho-dong, Seocho-gu, Seoul, South Korea; Na, B., Supreme Prosecutor's Office, Seocho-dong, Seocho-gu, Seoul, South Korea; Shon, T., Department of Computer Engineering, Ajou University, World cup-ro 206, Suwon, 16499, South Korea, Department of Cyber Security, Ajou University, World cup-ro 206, Suwon, 16499, South Korea",AI speaker; Cloud; Ecosystem; Internet of things; KAKAO i; KT GiGA genie; NAVER Clova; SKT NUGU,Clouds; Computer crime; Ecosystems; Electronic crime countermeasures; Internet of things; Testbeds; Digital forensic analysis; Forensic tools; Internet of Things (IOT); KT GiGA genie; NAVER Clova; Regulatory guidelines; Republic of Korea; SKT NUGU; Digital forensics,"Shon, T.; Department of Computer Engineering, Ajou University, World cup-ro 206, South Korea; email: tsshon@ajou.ac.kr",Article,Final,Open Access,Scopus,2-s2.0-85069579629,,IFSMS 2019,Digital Evidence,Digital Evidence
"Karie N.M., Karume S.M.",,Digital forensic readiness in organizations: Issues and challenges,2017,"Journal of Digital Forensics, Security & Law",12,4,,43,53,NA,4,10.15394/jdfsl.2017.1436,https://www.researchgate.net/publication/328369768_Digital_Forensic_Readiness_in_Organizations_Issues_and_Challenges,"Department of Computer Science, University of Swaziland, Swaziland; Department of Computer Science, Kabarak University, Kenya; Department of Computing and Informatics, Laikipia University, Kenya.","Karie, N.M.; Karume, S.M.",Digital forensic readiness; organizations; issues and challenges; investigations; proactive measures; data retention and disposition,,"Nickson menza Karie, Department of Computer Science, University of Swaziland, Swaziland & Department of Computer Science, Kabarak University, Kenya. Email: menza06@hotmail.com ; Simon Maina Karume Dr., Department of Computing and Informatics, Laikipia University, Kenya. Email: skarume@gmail.com",Article,Final,,Scopus,2-s2.0-85059536571,,IFSMS 2019,Digital Evidence,Digital Evidence
"Karie N.M., Kebande V.R.",,Building ontologies for digital forensic terminologies,2016,Int. J. Cyber-Secur. Digital Forensics,5,2,,75,82,NA,2,10.17781/P002032,https://www.researchgate.net/publication/301197140_Building_Ontologies_for_Digital_Forensic_Terminologies,"Department of Computer Science, Kabarak University, Kenya ;Department of Computer Science, University of Pretoria, South Africa","Karie, N.M.; Kebande, V.R.",Ontology;  digital  forensic;  terminologies;  digital investigation; tools and techniques,,"Nickson M Karie, Department of Computer Science, Kabarak University, Private Bag - 20157, Kabarak, Kenya. Email: menza06@hotmail.com ; Victor R Kebande, Department of Computer Science, University of Pretoria, Private Bag X20, Hatfield 0028, Pretoria, South Africa. Email: vickkebande@gmail.com",Article,Final,,Scopus,2-s2.0-85030451046,,IFSMS 2019,Digital Evidence,Digital Evidence
"Kebande V.R., Ray I.",56410850700;7004434675;,A generic digital forensic investigation framework for Internet of Things (IoT),2016,"Proceedings - 2016 IEEE 4th International Conference on Future Internet of Things and Cloud, FiCloud 2016",,NA,7575885,356,362,NA,39,10.1109/FiCloud.2016.57,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992109620&doi=10.1109%2fFiCloud.2016.57&partnerID=40&md5=92acba5cb58811ac03045639f2b23fa6,"ICSA Research Lab, Department of Computer Science, University of Pretoria, Private Bag X20, Hatfield, Pretoria, 0028, South Africa; Department of Computer Science, Colorado State University, Fort Collins, CO, United States","Kebande, V.R., ICSA Research Lab, Department of Computer Science, University of Pretoria, Private Bag X20, Hatfield, Pretoria, 0028, South Africa; Ray, I., Department of Computer Science, Colorado State University, Fort Collins, CO, United States",Digital; Forensic; Internet of Things; Investigation; IoT; IoT,Computer crime; Electronic crime countermeasures; Internet; Crime investigation; Digital; Forensic; Incident investigation; International standards; Internet of Things (IOT); Investigation; Law-enforcement agencies; Internet of things,,Conference Paper,Final,,Scopus,2-s2.0-84992109620,,IFSMS 2019,Digital Evidence,Digital Evidence
"Kebande V.R., Venter H.S.",56410850700;7005841055;,On digital forensic readiness in the cloud using a distributed agent-based solution: issues and challenges,2018,Australian Journal of Forensic Sciences,50,2,,209,238,NA,5,10.1080/00450618.2016.1194473,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975122370&doi=10.1080%2f00450618.2016.1194473&partnerID=40&md5=e6170e6fffedd84ba4a1e6d745e7caaf,"Department of Computer Science, University of Pretoria, Pretoria, South Africa","Kebande, V.R., Department of Computer Science, University of Pretoria, Pretoria, South Africa; Venter, H.S., Department of Computer Science, University of Pretoria, Pretoria, South Africa",agent-based solution; botnet; challenges; cloud; digital forensic readiness; forensic science; issues,extract; forensic science,"Kebande, V.R.; Department of Computer Science, University of PretoriaSouth Africa; email: vickkebande@gmail.com",Article,Final,,Scopus,2-s2.0-84975122370,,IFSMS 2019,Digital Evidence,Digital Evidence
Khatri Y.,56728380900;,Investigating spotlight internals to extract metadata,2019,Digital Investigation,28,NA,,96,103,NA,1,10.1016/j.diin.2019.01.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060714729&doi=10.1016%2fj.diin.2019.01.005&partnerID=40&md5=48f565dc8c1c0b8f2232571eac482f7e,"Champlain College, Information Technology & Sciences (IT&S), 163, S. Willard St, Burlington, VT  05401, United States","Khatri, Y., Champlain College, Information Technology & Sciences (IT&S), 163, S. Willard St, Burlington, VT  05401, United States",Digital forensics; macOS; Spotlight,Metadata; Personal computers; Desktop search; Desktop search tools; macOS; Spotlight; Digital forensics,,Article,Final,Open Access,Scopus,2-s2.0-85060714729,,IFSMS 2019,Digital Evidence,Digital Evidence
Lansky J.,,Possible state approaches to cryptocurrencies,2018,Journal of Systems Integration,9,1,,19,31,NA,17,10.20470/jsi.v9i1.335,http://www.si-journal.org/index.php/JSI/article/viewFile/335/325,"University of Finance and Administration in Prague, Czech Republic","Lansky, J."," cryptocurrency, Bitcoin, anonymity, risk and prevention, state approaches",,"Jan Lansky, University of Finance and Administration in Prague, Czech Republic. Email: zizelevak@gmail.com ",Article,Final,,Scopus,2-s2.0-85052012238,,IFSMS 2019,Digital Evidence,Digital Evidence
Liao S.,,Kik Ap Won't Shut Down after Acquisition by MediaLab,2019,,,NA,,,,NA,1,,https://www.cnn.com/2019/10/19/tech/kik-messenger-saved/index.html,,"Liao, S.",,,,Website,Final,,Scopus,2-s2.0-85081975590,"June, 2020",IFSMS 2019,Digital Evidence,Digital Evidence
"Lin X., Chen T., Zhu T., Yang K., Wei F.",17435253300;56159439700;57202433123;57202438447;56417043400;,Automated forensic analysis of mobile applications on Android devices,2018,Digital Investigation,26,NA,,S59,S66,NA,3,10.1016/j.diin.2018.04.012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048346857&doi=10.1016%2fj.diin.2018.04.012&partnerID=40&md5=aa639a84eb7c0664d465692b86f34e11,"Wilfrid Laurier University, Waterloo, Canada; Center for Cyber Security, University of Electronic Science and Technology of China, Chengdu, China; School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; University of South Florida, Florida, United States","Lin, X., Wilfrid Laurier University, Waterloo, Canada; Chen, T., Center for Cyber Security, University of Electronic Science and Technology of China, Chengdu, China; Zhu, T., School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; Yang, K., Center for Cyber Security, University of Electronic Science and Technology of China, Chengdu, China; Wei, F., University of South Florida, Florida, United States",Android applications; Automated forensic analysis; Inter-component static analysis; Taint analysis,Automation; Crime; Digital storage; Flow graphs; Forensic science; Mobile computing; Static analysis; Android applications; Criminal activities; Data dependency graphs; Forensic analysis; Mobile applications; Runtime environments; Sensitive informations; Taint analysis; Android (operating system),"Chen, T.; Center for Cyber Security, University of Electronic Science and Technology of ChinaChina; email: brokendragon@uestc.edu.cn",Article,Final,Open Access,Scopus,2-s2.0-85048346857,,IFSMS 2019,Digital Evidence,Digital Evidence
"Manoj S.K.A., Bhaskari D.L.",57210657711;57205609349;,Cloud Forensics-A Framework for Investigating Cyber Attacks in Cloud Environment,2016,Procedia Computer Science,85,NA,,149,154,NA,10,10.1016/j.procs.2016.05.202,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978733622&doi=10.1016%2fj.procs.2016.05.202&partnerID=40&md5=7b5f29f0c02fdc564c26cf785c6c2639,"Department of Computer Science and Systems Engineering, Andhra University, College of Engineering, Visakhapatnam, 53003, India","Manoj, S.K.A., Department of Computer Science and Systems Engineering, Andhra University, College of Engineering, Visakhapatnam, 53003, India; Bhaskari, D.L., Department of Computer Science and Systems Engineering, Andhra University, College of Engineering, Visakhapatnam, 53003, India",Cloud computing; Cloud forensics; Cyber attacks; Digital investigation; Trusted Third party (TTP),Cloud computing; Computation theory; Computer crime; Crime; Network security; Cloud computing environments; Cloud environments; Cloud forensics; Cyber attackers; Cyber-attacks; Digital investigation; Service provider; Trusted third parties; Trusted computing,"Manoj, S.K.A.; Department of Computer Science and Systems Engineering, Andhra University, College of EngineeringIndia; email: skamanoj@gmail.com",Conference Paper,Final,Open Access,Scopus,2-s2.0-84978733622,,IFSMS 2019,Digital Evidence,Digital Evidence
"Marfianto A., Riadi I.",,WhatsApp messenger forensic analysis based on Android using text mining method,2018,Int. J. Cyber-Secur. Digital Forensics: The Society of Digital Information and Wireless Communications,7,3,,319,327,NA,1,10.17781/P002470,https://www.researchgate.net/publication/326961237_WhatsApp_Messenger_Forensic_Analysis_Based_on_Android_Using_Text_Mining_Method,"Department of Informatics, Universitas Ahmad Dahlan, Yogyakarta, Indonesia","Marfianto, A.; Riadi, I.","Android  Forensics,  Evidence, Textmining, WhatsApp messenger",,"Anang Marfianto, Department of Informatics, Universitas Ahmad Dahlan, Yogyakarta, Indonesia. Email: anang1400018195@webmail.uad.ac.id ; Imam Riadi, Department of Information System, Universitas Ahmad Dahlan, Yogyakarta, Indonesia. Email: imam.riadi@is.uad.ac.id",Article,Final,,Scopus,2-s2.0-85081971906,,IFSMS 2019,Digital Evidence,Digital Evidence
Market Insider,,Digital Forensics Market - Global Forecast to 2022,2018,,,NA,,,,NA,1,,https://markets.businessinsider.com/news/stocks/digital-forensics-market-global-forecast-to-2022-1018885400,,Market Insider,,,,Website,Final,,Scopus,2-s2.0-85081984487,"June, 2020",IFSMS 2019,Digital Evidence,Digital Evidence
"Marshall A.M., Miller P.",56232084800;57208036618;,CaseNote: Mobile phone call data obfuscation & techniques for call correlation,2019,Digital Investigation,29,NA,,82,90,NA,1,10.1016/j.diin.2019.03.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063650420&doi=10.1016%2fj.diin.2019.03.004&partnerID=40&md5=bc2efe3946f8492543d68729a0555c8f,"n-gate ltd., United Kingdom; West Midlands Police, United Kingdom","Marshall, A.M., n-gate ltd., United Kingdom; Miller, P., West Midlands Police, United Kingdom",,Computer applications; Digital computers; Additional datum; Call data records; Data obfuscation; Mobile phone calls; Network provider; Well-established techniques; Binary alloys,"Marshall, A.M.; n-gate ltd.United Kingdom; email: angus@n-gate.net",Article,Final,,Scopus,2-s2.0-85063650420,,IFSMS 2019,Digital Evidence,Digital Evidence
"Meffert C.S., Baggili I., Breitinger F.",57190738272;37261105300;44260893600;,Deleting collected digital evidence by exploiting a widely adopted hardware write blocker,2016,Digital Investigation,18,NA,,S87,S96,NA,2,10.1016/j.diin.2016.04.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982793257&doi=10.1016%2fj.diin.2016.04.004&partnerID=40&md5=fb8b88cd493a76221f242ff94d9633ce,"Cyber Forensics Research & Education Group, Tagliatela College of Engineering, ECECS, University of New Haven, 300 Boston Post Rd., West Haven, CT  06516, United States","Meffert, C.S., Cyber Forensics Research & Education Group, Tagliatela College of Engineering, ECECS, University of New Haven, 300 Boston Post Rd., West Haven, CT  06516, United States; Baggili, I., Cyber Forensics Research & Education Group, Tagliatela College of Engineering, ECECS, University of New Haven, 300 Boston Post Rd., West Haven, CT  06516, United States; Breitinger, F., Cyber Forensics Research & Education Group, Tagliatela College of Engineering, ECECS, University of New Haven, 300 Boston Post Rd., West Haven, CT  06516, United States",Anti-Forensics; Digital forensic tool testing; Digital forensics; Frameworks; Gismo; Hardware write blocker; NIST; Root access; TD3; Vulnerability,Electronic crime countermeasures; Firmware; Hardware; Integration testing; Reconfigurable hardware; Touch screens; Anti-Forensics; Digital forensic; Digital forensic tool testing; Frameworks; Gismo; NIST; Root access; Vulnerability; Computer crime,"Meffert, C.S.; Cyber Forensics Research & Education Group, Tagliatela College of Engineering, ECECS, University of New Haven, 300 Boston Post Rd., United States; email: cmeff1@unh.newhaven.edu",Article,Final,Open Access,Scopus,2-s2.0-84982793257,,IFSMS 2019,Digital Evidence,Digital Evidence
"Meshram B., Patil",,Digital forensic analysis of hard disk for evidence collection,2018,Int. J. Cyber-Secur. Digital Forensics,7,2,,100,110,NA,1,10.17781/P002372,https://www.thefreelibrary.com/Digital+Forensic+Analysis+of+Hard+Disk+for+Evidence+Collection.-a0568570241,"Veermata Jijabai Technological Institute Matunga, Mumbai, India","Meshram, B.; Patil",,,"Bandu B. Meshram, Veermata Jijabai Technological Institute Matunga, Mumbai, India. Email: bbmeshram@ce.vjti.org.in  ; Dinesh N. Patil, Veermata Jijabai Technological Institute Matunga, Mumbai, India. Email: dinesh9371@gmail.com",Article,Final,,Scopus,2-s2.0-85081976280,,IFSMS 2019,Digital Evidence,Digital Evidence
