Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Chu W., Tong M., Song J.",35726717900;55916594100;24503447100;,Validation tests for the congruent matching cells (cmc) method using cartridge cases fired with consecutively manufactured pistol slides,2013,AFTE Journal,45,4,,361,366,,19,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887068927&partnerID=40&md5=b81249c5ac1bf145831fb09164d1994d,"National Institute of Standards and Technology (NIST), Gaithersburg, MD, United States; X-wave Innovation, Inc., Gaithersburg, MD, United States; Harbin Institute of Technology, Harbin, China","Chu, W., National Institute of Standards and Technology (NIST), Gaithersburg, MD, United States, X-wave Innovation, Inc., Gaithersburg, MD, United States; Tong, M., National Institute of Standards and Technology (NIST), Gaithersburg, MD, United States, Harbin Institute of Technology, Harbin, China; Song, J., National Institute of Standards and Technology (NIST), Gaithersburg, MD, United States","The National Institute of Standards and Technology (NIST) is developing the NIST Ballistics Identification System (NBIS) based on three-dimensional (3D) topography measurements and correlations of the paired correlation cells within the correlated topographies[1] to establish ballistics identifications. The Congruent Matching Cells (CMC) method [2] uses three criteria to determine a pair of matching cells. These consist of a threshold for the cross correlation function maximum CCFmax, and a consistent pattern for registration angle θ and x-y registration position among matching pairs of cells. The number of congruent matching cell pairs C is determined by the three identification parameters associated with their thresholds [2]. Presently the proposed numerical identification criterion for identification is C ≥ 6. That is, two surfaces are identified as being fired by the same firearm if they contain at least six matching cell pairs [1, 2]. In order to test the CMC method and to verify the proposed numerical identification criterion, 40 cartridge cases fired from pistols with 10 consecutively manufactured slides are measured by a 3D confocal microscope and correlated by the CMC method. The breech face topographies are divided into cell arrays (7 × 7 or 6 × 6) for correlation. There are a total of 780 correlations comprising 63 known-matching (KM) and 717 known-non-matching (KNM). Initial tests support both the proposed CMC method and the numerical identification criterion C ≥ 6 for ballistics identifications. Test results show a significant separation between the KM and KNM distributions without any false positive or false negative identification. This represents the highest objective identification accuracy for the same set of cartridge cases that have been tested at NIST thus far. The identification accuracy can be further improved by optimization of the number of cells and the thresholds of the identification parameters, and registration algorithm.",Ballistics identification; Cartridge case; Congruent matching cells (CMC); Correlation cell; Identificationcriteria; Topography measurements,,Article,Final,,Scopus,2-s2.0-84887068927,,IFSMS 2016,Firearms,Firearms
Song J.,,"Proposed ""Congruent Matching Cells (CMC)"" Method for Ballistic Identification and Error Rate Estimation",2015,AFTE Journal,47,3,,177,185,,,,,,,"The 3D measurement and correlation on “correlation cells” were proposed at the National Institute of Standards and Technology (NIST) for establishing the NIST Ballistics Identification System (NBIS) [1]. Based on the concept of correlation cells, a Congruent Matching Cells (CMC) method is proposed for accurate ballistic identification and error rate estimation using three sets characteristic parameters of the paired correlation cells: cross correlation function maximum CCFmax, spatial registration positions in x-y and registration phase angle θ. The proposed CMC method can be used for correlation of both geometrical topographies and optical images. The “congruent matching” method can be potentially applied for all case scenarios of fired cartridge cases, fired bullets, and toolmarks. The CMC parameters and algorithms are in the public domain and subject to open tests. High-speed correlations are ensured by “synchronous processing” of multiple correlation cell pairs at the same time. Based on the CMC method, an error rate procedure is proposed for establishing a statistical foundation to support nationwide ballistics identifications in forensic science, and to provide an error rate report for court proceedings in a manner similar to the method used for reporting the Coincidental (Random) Match Probability (CMP) in forensic identification of DNA evidences.","ballistics identification, CMC, congruent matching cells, correlation cells, error rate, topography measurement",,Article,,,,,,IFSMS 2016,Firearms,Firearms
"Yang Y., Koffman A., Hocherman G., Wein L.M.",54890855600;6602995234;6505691627;35560766400;,"Using Spatial, Temporal and Evidence-status Data to Improve Ballistic Imaging Performance",2014,Journal of Forensic Sciences,59,1,,103,111,,2,10.1111/1556-4029.12269,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891837289&doi=10.1111%2f1556-4029.12269&partnerID=40&md5=031083d127d3981f5098559ce55647b1,"Institute for Computational and Mathematical Engineering, Stanford University, Stanford, CA, United States; Division of Identification and Forensic Science, Israel Police Investigation Department, National Police Headquarters, Jerusalem, 91906, Israel; Graduate School of Business, Stanford University, Stanford, CA, United States","Yang, Y., Institute for Computational and Mathematical Engineering, Stanford University, Stanford, CA, United States; Koffman, A., Division of Identification and Forensic Science, Israel Police Investigation Department, National Police Headquarters, Jerusalem, 91906, Israel; Hocherman, G., Division of Identification and Forensic Science, Israel Police Investigation Department, National Police Headquarters, Jerusalem, 91906, Israel; Wein, L.M., Graduate School of Business, Stanford University, Stanford, CA, United States","Firearms identification imaging systems help solve crimes by comparing newly acquired images of cartridge casings or bullets to a database of images obtained from past crime scenes. We formulate an optimization problem that bases its matching decisions not only on the similarity between pairs of images, but also on the time and spatial location of each new acquisition and each database entry. The objective is to maximize the detection probability subject to a constraint on the false positive rate. We use data on all cartridge casings matches detected in Israel during 2006-2008 to estimate most of the model parameters. We estimate matching accuracy from two different studies and predict that the optimal use of extraneous information would increase the detection probability from 0.931 to 0.987 and from 0.707 to 0.844, respectively. These improvements are achieved by favoring pairs of images that are closer together in space and time. © 2013 American Academy of Forensic Sciences.",Ballistic imaging; Forensic science; Optimization; Spatial data; Statistics; Temporal data,,Article,Final,,Scopus,2-s2.0-84891837289,,IFSMS 2016,Firearms,Firearms
"Ogunc G.I., Oralli A., Kara H., Sayar A., Sakarya U., Arican Y.E.",6602813390;55830160300;55831266900;57213347759;56247356600;55830448200;,The performance of BALISTIKA 2010 system for 9mm×19mm and 7.65mm×17mm cartridge case correlation,2013,Forensic Science International,232,01-Mar,,104,110,,3,10.1016/j.forsciint.2013.07.011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882646649&doi=10.1016%2fj.forsciint.2013.07.011&partnerID=40&md5=c5c98fce6a7023a382a25be300f9957e,"Turkish National Police, Department of Criminal Police Laboratories, 06830 Ankara, Turkey; TÜBITAK UZAY (The Scientific and Technological Research Council of Turkey, Space Technologies Research Institute), ODTÜ Yerleşkesi, 06531 Ankara, Turkey","Ogunc, G.I., Turkish National Police, Department of Criminal Police Laboratories, 06830 Ankara, Turkey; Oralli, A., Turkish National Police, Department of Criminal Police Laboratories, 06830 Ankara, Turkey; Kara, H., Turkish National Police, Department of Criminal Police Laboratories, 06830 Ankara, Turkey; Sayar, A., TÜBITAK UZAY (The Scientific and Technological Research Council of Turkey, Space Technologies Research Institute), ODTÜ Yerleşkesi, 06531 Ankara, Turkey; Sakarya, U., TÜBITAK UZAY (The Scientific and Technological Research Council of Turkey, Space Technologies Research Institute), ODTÜ Yerleşkesi, 06531 Ankara, Turkey; Arican, Y.E., Turkish National Police, Department of Criminal Police Laboratories, 06830 Ankara, Turkey","The firearm identification has two examination phases; the first phase is ""one by one"" cartridge case or bullet identification. The second phase is ""Open Case File (OCF)"" examination. Due to the size of the OCF archive, the OCF examination with only comparison microscopes takes a long time and is an unfeasible process. The Computerized Ballistic Identification Systems (CBIS) has become an essential tool for archive examination by correlation and preliminary eliminations. In this study, two objectives were pursued; the first is measuring the performance of the BALISTIKA 2010 system on cartridge case acquisition of handguns, correlation and examination. The second objective is the examination of the performance on the correlation according to brand and models of firearms. Detailed experimental results are demonstrated for about 2000 cartridge cases. © 2013 Elsevier Ireland Ltd.",Ballistic identification systems; Cartridge case; Firearms identification; Forensic science,article; ballistics; bullet; computer system; correlation analysis; experimental study; firearm; priority journal; Turkey (republic),Article,Final,,Scopus,2-s2.0-84882646649,,IFSMS 2016,Firearms,Firearms
"De Kinder J., Tulleners F., Thiebaut H.",8732596000;6506576900;6507675983;,Reference ballistic imaging database performance,2004,Forensic Science International,140,02-Mar,,207,215,,24,10.1016/j.forsciint.2003.12.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1242338828&doi=10.1016%2fj.forsciint.2003.12.002&partnerID=40&md5=1321bada99c610e1c4214d201a05f820,"Inst. Natl. Criminalistique C., Chaussée de Vilvorde 98-100, B-1120 Brussels, Belgium; Sacramento Laboratory, California Department of Justice, 4949 Broadway, Sacramento, CA 95820, United States","De Kinder, J., Inst. Natl. Criminalistique C., Chaussée de Vilvorde 98-100, B-1120 Brussels, Belgium; Tulleners, F., Sacramento Laboratory, California Department of Justice, 4949 Broadway, Sacramento, CA 95820, United States; Thiebaut, H., Inst. Natl. Criminalistique C., Chaussée de Vilvorde 98-100, B-1120 Brussels, Belgium","Ballistic imaging databases allow law enforcement to link recovered cartridge cases to other crime scenes and to firearms. The success of these databases has led many to propose that all firearms in circulation be entered into a reference ballistic image database (RBID). To assess the performance of an RBID, we fired 4200 cartridge cases from 600 9mm Para Sig Sauer model P226 series pistols. Each pistol fired two Remington cartridges, one of which was imaged in the RBID, and five additional cartridges, consisting of Federal, Speer, Winchester, Wolf, and CCI brands. Randomly selected samples from the second series of Remington cartridge cases and from the five additional brands were then correlated against the RBID. Of the 32 cartridges of the same make correlated against the RBID, 72% ranked in the top 10 positions. Likewise, of the 160 cartridges of the five different brands correlated against the database, 21% ranked in the top 10 positions. Generally, the ranking position increased as the size of the RBID increased. We obtained similar results when we expanded the RBID to include firearms with the same class characteristics for breech face marks, firing pin impressions, and extractor marks. The results of our six queries against the RBID indicate that a reference ballistics image database of new guns is currently fraught with too many difficulties to be an effective and efficient law enforcement tool. © 2003 Elsevier Ireland Ltd. All rights reserved.",Automated comparisons; Ballistic fingerprinting; Firearms identification; Forensics; Imaging,article; ballistics; correlation analysis; data base; firearm; forensic medicine; imaging; priority journal,Article,Final,,Scopus,2-s2.0-1242338828,,IFSMS 2016,Firearms,Firearms
"De Ceuster J., Dujardin S.",57060389600;56719598200;,The reference ballistic imaging database revisited,2015,Forensic Science International,248,,,82,87,,6,10.1016/j.forsciint.2014.11.025,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936931362&doi=10.1016%2fj.forsciint.2014.11.025&partnerID=40&md5=f96ee23b2628e180e79be153c17f8a34,"Nationaal Instituut voor Criminalistiek en Criminologie, Institut Nationale de Criminalistique et de Criminologie (NICC/INCC), Vilvoordsesteenweg 100, Brussels, B-1120, Belgium","De Ceuster, J., Nationaal Instituut voor Criminalistiek en Criminologie, Institut Nationale de Criminalistique et de Criminologie (NICC/INCC), Vilvoordsesteenweg 100, Brussels, B-1120, Belgium; Dujardin, S., Nationaal Instituut voor Criminalistiek en Criminologie, Institut Nationale de Criminalistique et de Criminologie (NICC/INCC), Vilvoordsesteenweg 100, Brussels, B-1120, Belgium","A reference ballistic image database (RBID) contains images of cartridge cases fired in firearms that are in circulation: a ballistic fingerprint database. The performance of an RBID was investigated a decade ago by De Kinder et al. using IBIS® Heritage™ technology. The results of that study were published in this journal, issue 214. Since then, technologies have evolved quite significantly and novel apparatus have become available on the market. The current research article investigates the efficiency of another automated ballistic imaging system, Evofinder® using the same database as used by De Kinder et al. The results demonstrate a significant increase in correlation efficiency: 38% of all matches were on first position of the Evofinder correlation list in comparison to IBIS® Heritage™ where only 19% were on the first position. Average correlation times are comparable to the IBIS® Heritage™ system. While Evofinder® demonstrates specific improvement for mutually correlating different ammunition brands, ammunition dependence of the markings is still strongly influencing the correlation result because the markings may vary considerably. As a consequence a great deal of potential hits (36%) was still far down in the correlation lists (positions 31 and lower). The large database was used to examine the probability of finding a match as a function of correlation list verification. As an example, the RBID study on Evofinder® demonstrates that to find at least 90% of all potential matches, at least 43% of the items in the database need to be compared on screen and this for breech face markings and firing pin impression separately. These results, although a clear improvement to the original RBID study, indicate that the implementation of such a database should still not be considered nowadays. © 2014 Elsevier Ireland Ltd.",Automated comparison; Ballistic database; Correlation; Evofinder; Firearms identification; Quality control,Article; automation; ballistics; computer system; firearm; forensic identification; imaging system; intermethod comparison; priority journal; process development; quality control; reference ballistic image database; reference database; reproducibility; system analysis,Article,Final,,Scopus,2-s2.0-84936931362,,IFSMS 2016,Firearms,Firearms
Planka B.,,Increasing the Efficiency of Automated Ballistic Imaging Search Systems Using the Marks Step Integration Method,2015,AFTE Journal,47,4,,209,214,,,,,,,The Marks Step (step-by-step) Integration method (MSI method) is a new technique in the field of the automated ballistic imaging search systems. The method is based on the combination of digital images from the surfaces of a minimum of two fired (partly damaged) bullets. Land impressions containing marks of optimal quality for identification are selected and integrated by special software into a single Virtual Bullet. A Virtual Bullet (VB) is of higher quality than the original damaged bullets alone and can be used in computerized databases for successful comparison. The MSI method is applicable in the case of partly damaged bullets - evidence from crime scenes in particular. Virtual Bullets can be used to search for potential matches by means of comparative analysis using ballistic imaging technology. The MSI method is applicable on cartridge cases as well as in tool marks examination and shoeprint analysis.Buy Journal (non-members) Buy this Article ($5) (non-members)Members login to view.,"firearms, bullet, land impression, marks, identification, step by step integration, virtual bullet, ballistic imaging, imaging database",,Article,,,,,,IFSMS 2016,Firearms,Firearms
"Reno C.E., Kotas Z.",,The Denver Crime Gun Intelligence Center (CGIC): An Example of Successful Implementation of NIBIN as an Investigative Tool,2015,AFTE Journal,47,4,,238,243,,,,,,,"Since its beginning, the National Integrated Ballistic Information Network (NIBIN) has been widely used during the course of routine laboratory work. In recent years, the Bureau of Alcohol, Tobacco, Firearms and Explosives (BATF) has begun to expand the NIBIN program and promote its use as an intelligence tool. The Denver Police Department Crime Laboratory was selected as an early participant in this new vision of the NIBIN program and has shown remarkable success in its implementation. This paper discusses the reasons for Denver’s early and continued success in their use of the NIBIN system.","ATF, CGIC, crime gun, IBIS, intelligence, NIBIN, firearms",,Article,,,,,,IFSMS 2016,Firearms,Firearms
"McCombs N.D., Vermeij E.",,The Sound of Shots,2014,AFTE Journal,46,1,,33,42,,,,,,"Nancy D. McCombs and Edwin Vargas; California State Department of Justice, Fresno, CA","A request was made by a deputy district attorney assigned to a double homicide/attempted homicide case to estimate, in a controlled laboratory setting, how quickly a pistol could be fired by one shooter, then handed off to and fired by another shooter. Assistance with this case was provided in order to determine if an eyewitness account of two shooters passing one gun was credible or if one shooter acting alone was more likely, and if this coincided with the actual shots recorded during a 911 call. Multiple variations replicating how the shooting may have occurred were both audio- and video-recorded using a Nikon D300s camera. The time lapse between these shots and shots from the 911 call were measured, using Audacity recording/editing software, and compared. Due to the proliferation of cell phone recordings of violent crimes, further research was performed to compare the recording capabilities of common cellular phones, as well as to evaluate readily available recording/editing software.","audio, camera, cell phones, gunshots, hand-off, rate of fire, reaction times, recording, software, sounds, timing, video",,Article,,,,,,IFSMS 2016,Firearms,Firearms
"White R.M., Keller R.R.",57206470884;7401435380;,Restoration of firearm serial numbers with electron backscatter diffraction (EBSD),2015,Forensic Science International,249,,,266,270,,3,10.1016/j.forsciint.2015.02.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924043045&doi=10.1016%2fj.forsciint.2015.02.003&partnerID=40&md5=b63a6bca34b101f167b686e251f92d2a,"National Institute of Standards and Technology, MS647, Boulder, CO  80305, United States; National Institute of Standards and Technology, Boulder, CO, United States","White, R.M., National Institute of Standards and Technology, MS647, Boulder, CO  80305, United States; Keller, R.R., National Institute of Standards and Technology, Boulder, CO, United States","Firearm serial numbers are a critical identifying mark, and restoration of destroyed serial numbers is often crucial for prosecution of a criminal case. A method is presented utilizing electron backscatter diffraction (EBSD) in the scanning electron microscope (SEM) which allows for clear visualization of die-stamped imprints which have been completely polished away. Evidence of the stamp can be observed to a depth of approximately 760. μm below the surface. With further development, the described method is capable of reconstructing an 8 character serial number in approximately 1. h.",EBSD; Firearm; Serial number,Article; coding; contrast enhancement; controlled study; diffraction; electron backscatter diffraction; firearm; forensic identification; image analysis; image quality; information processing; pattern quality map; priority journal; scanning electron microscope; serial number,Article,Final,,Scopus,2-s2.0-84924043045,,IFSMS 2016,Firearms,Firearms
"Grieve T., Chumbley L.S., Kreiser J., Lizotte T., Ohar O.",55560888500;7006629450;55911303300;6602162152;6507274795;,Gear code extraction from microstamped cartridges,2013,AFTE Journal,45,1,,64,74,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886861503&partnerID=40&md5=39f5dee8e5807bb01b828d395dfad050,"Iowa State University, Ames Laboratory Ames, Iowa, United States; Illinois State Police, Springfield, IL, United States; Pivotal Development, LLC, Manchester, NH, United States","Grieve, T., Iowa State University, Ames Laboratory Ames, Iowa, United States; Chumbley, L.S., Iowa State University, Ames Laboratory Ames, Iowa, United States; Kreiser, J., Illinois State Police, Springfield, IL, United States; Lizotte, T., Pivotal Development, LLC, Manchester, NH, United States; Ohar, O., Pivotal Development, LLC, Manchester, NH, United States","The firing pins of three different handguns were modified to stamp a six-digit alpha-numeric code and a circumferential digital code known as a gear code into the primer of a cartridge when fired. In this paper the transfer of gear codes from firing pin to primers was evaluated using scanning electron microscopy (SEM). Only those cartridges that received poor clarity marks optically as regarding the alpha-numeric code were chosen for evaluation in the SEM. Photo editing software was employed to clearly outline and decipher the gear code around the circumference of the microstamped primer. Results show that the better imaging of the SEM allows more of the alpha-numeric identifiers to be distinguished as well as more of the gear code structure, however complete recognition is still not possible in all cases.",Gear code; Microstamping; Scanning electron microscope,,Article,Final,,Scopus,2-s2.0-84886861503,,IFSMS 2016,Firearms,Firearms
Nedivi L.,57103607100;,Letter to the editor: Ballistic microstamping - has our prayer really been answered?,2014,AFTE Journal,46,2,,99,101,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957554436&partnerID=40&md5=a34a6b6233357bc39c584de8a445dc7a,"Advanced Forensic Science Services (AFSS), Jerusalem, Israel","Nedivi, L., Advanced Forensic Science Services (AFSS), Jerusalem, Israel","Gun control laws have yielded all kinds of technical measures to help uphold them, microstamping being one of them. While the technical aspects of microstamping and the ability to microstamp cartridge cases have been studied before, no one has tried to learn whether it can actually lower crime rates, prevent crime or whether it can be bypassed. In this paper, some of the weak points of this technology will be examined and it will be shown that it is not likely to deliver the ""magic1"" solution that people expect. © 2014, Copyright Association of Firearm and Tool Mark Examiners-April.",Ballistic Engraving; Ballistic Microstamping; Firearm Microstamping; Gun Control,,Letter,Final,,Scopus,2-s2.0-84957554436,,IFSMS 2016,Firearms,Firearms
"Kerkhoff W., Hazard D., Lopatka M.",,Atmospheric corrosion of bullets and cartridge cases as an indicator of time since discharge,2014,AFTE Journal,46,1,,51,58,,3,,,,"Wim Kerkhoff, Netherlands Forensic Institute (NFI), The Hague, The Netherlands Durdica Hazard, School of Criminal Justice, University of Lausanne, Switzerland, Martin Lopatka, Netherlands Forensic Institute (NFI), The Hague, The Netherlands","This article describes the mechanism of atmospheric corrosion as it applies to fired bullets and cartridge cases exposed to the elements. Factors determining local atmospheric corrosivity and the assessment of corrosivity according to ISO standards 9223, 9224, 9226, 8407 and 8565 are explained. The results of an 18 month atmospheric corrosion (aging) observational study of six different ammunition samples, in a low to medium corrosive atmosphere, are presented. The annexed information following this article provide a guideline for determining the general corrosivity of a given atmosphere and pictures of six ammunition samples, taken at different intervals, depict the advancing process of corrosion. Together, this article and the annexed information can serve as a reference for rough estimations of the time a bullet or cartridge case was exposed to the atmosphere. The article can also be used as a guide for further aging studies on ammunition samples and to debunk unprofessional claims about age determination, based on corrosion assessment.","age determination, atmospheric corrosion of metals, bullet aging, bullet traces, corrosivity, ISO standards, time since discharge",,Article,Final,,Scopus,2-s2.0-85013217569,,IFSMS 2016,Firearms,Firearms
Haag L.C.,,A Preliminary Look at Thermal Imaging of Firearms,2014,AFTE Journal,46,1,,67,71,,,,,,"Lucien C. Haag, Criminalist, Forensic Science Services, Inc. P.O. Box 5347, Carefree, AZ 85377","A modern thermal imaging camera was capable of detecting residual elevated temperatures of recently discharged rifles and handguns out to at least one hour after discharge and in some cases longer. In addition, firearms that were in equilibrium with their environment were easily distinguished from firearms that had been taken from a different thermal environment and deposited in a new thermal environment, e.g., from a colder location to a warmer location or vice versa.","recency of discharge, thermal imaging, TI, time since discharge of a firearm",,Article,,,,,,IFSMS 2016,Firearms,Firearms
Fletcher M.M.,,Firearms Examination & Pregnancy,2014,AFTE Journal,46,1,,85,89,,,,,,,The purpose of this paper is to review the research available regarding lead and noise exposure that results from the shooting of a firearm during pregnancy. This information may be helpful to pregnant firearms examiners who will need to decide whether to continue test firing firearms through their pregnancy.,"lead, noise, precautions, pregnancy, shooting",,Article,,,,,,IFSMS 2016,Firearms,Firearms
"Haag M., Stuart J., Haag K.",55917129000;55916827700;55917687000;,Cartridge mismatch: 9x19mm in a 357 SIG,2013,AFTE Journal,45,2,,171,174,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887086578&partnerID=40&md5=d63ff718fbe46a413a238659881b28dd,"Albuquerque Police Department Crime Lab, Albuquerque, NM, United States","Haag, M., Albuquerque Police Department Crime Lab, Albuquerque, NM, United States; Stuart, J., Albuquerque Police Department Crime Lab, Albuquerque, NM, United States; Haag, K., Albuquerque Police Department Crime Lab, Albuquerque, NM, United States","A shooting incident prompted investigation into the use of 9mm Luger ammunition in a pistol chambered for 357 SIG. Questions arose involving the functionality of this combination, as well as an evaluation of any danger to the shooter.",357 SIG; 9x19mm; Caliber mismatch; Cartridge mismatch; Case swelling; Muzzle velocity; Normal rifling; Over obturation,,Article,Final,,Scopus,2-s2.0-84887086578,,IFSMS 2016,Firearms,Firearms
"Worley C., Williams E., Riccitelli S.J.",57192199752;57192192746;57192190575;,"Cartridge interchangeability: 38 Smith & Wesson Caliber cartridges fired in 357 sig, 40 S&W and 10mm Caliber firearms",2015,AFTE Journal,47,1,,26,27,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000400153&partnerID=40&md5=5068b5f400246ea32c22545da6bdbad6,"Connecticut DESPP Division of Scientific Services, Meriden, CT, United States","Worley, C., Connecticut DESPP Division of Scientific Services, Meriden, CT, United States; Williams, E., Connecticut DESPP Division of Scientific Services, Meriden, CT, United States; Riccitelli, S.J., Connecticut DESPP Division of Scientific Services, Meriden, CT, United States","A submitted 357 Sig pistol was found to have three 38 Smith & Wesson and one 9x19 mm caliber cartridges in the magazine. The 38 Smith & Wesson caliber cartridges were found to feed and chamber from the magazine but required manual extraction and ejection. Other firearms of different makes and calibers were examined for operability using the 38 Smith & Wesson cartridge. © 2015, AFTF Journal. All Rights Reserved.",10mm; 357 Sig; 38 S&VV; 40 S&W; Balloting; Interchangeability,,Article,Final,,Scopus,2-s2.0-85000400153,,IFSMS 2016,Firearms,Firearms
Carroll J.,57216534544;,Heads or tails: The use of dimes in a 12 gauge shotshell,2013,AFTE Journal,45,3,,252,259,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887038306&partnerID=40&md5=25004dd792a8f3e8f0e87b39e597ab9f,"Los Angeles County Sheriff's Department, Scientific Services Bureau, Los Angeles, CA, United States","Carroll, J., Los Angeles County Sheriff's Department, Scientific Services Bureau, Los Angeles, CA, United States","Evidence from the medical examiner's office, consisting of ten dimes (United States 10 cent coins) and a modified shotshell wad, was submitted to the laboratory for examination and identification. This prompted a study into the history, feasibility, and practicality of the use of dimes as a projectile to be fired from shotguns.",12 Gauge; Billy the kid; Coin; Dime; Henry McCarty Jr.; Pattern; Remington; Robert (Bob) Ollinger; Shotgun; Shotshell; William H. Bonney,,Article,Final,,Scopus,2-s2.0-84887038306,,IFSMS 2016,Firearms,Firearms
"Reinholz A.D., Scanlan M.D.",24768302000;55911064600;,000 buckshot fired in .410 bore firearms,2015,AFTE Journal,47,2,,105,108,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000730330&partnerID=40&md5=b882ef79931ad9daedd835ecdeb67bf1,"U.S. Fish and Wildlife National Forensics Laboratory, Ashland, OR, United States","Reinholz, A.D., U.S. Fish and Wildlife National Forensics Laboratory, Ashland, OR, United States; Scanlan, M.D., U.S. Fish and Wildlife National Forensics Laboratory, Ashland, OR, United States","000 Buckshot pellets recovered from a deceased Florida panther were examined to determine if the pellets were fired from a rifled barrel or smoothbore. Several .410 bore 000 Buckshot shells were examined and fired through a shotgun and a Taurus Judge® revolver. Analysis indicated that the evidentiary pellets were fired through a non-rifled barrel. © 2015, AFTE Journal. All rights reserved.",000 Buckshot; 410 bore shotshell; Buckshot,,Article,Final,,Scopus,2-s2.0-85000730330,,IFSMS 2016,Firearms,Firearms
Bruce I.,,"Previous Cycling/Firing Marks, Reloading Marks and Primer Marks on Winchester 9X19mm Remanufactured Ammunition",2014,AFTE Journal,46,2,,152,156,,2,,,,"Ian Bruce, Ballistics Unit, Scientific Section, Forensic Services Group, Queensland Police Service","Winchester Australia (Limited) is producing a line of 9x19mm remanufactured cartridges being marketed as ""recycled centrefire cartridges"". The cartridge cases for these reloads are once-fired cases obtained from the Australian Federal Police, a national law enforcement agency utilising 9mm calibre Glock semiautomatic pistols. Cartridges from a packet of the recycled 9mm cartridges were microscopically examined, and cycling/firing marks and reloading marks were observed on the cases. The primers also showed marks associated with the reloading process as well as manufacturing marks. The significance of recognising reloaded ammunition encountered during casework is discussed.","9x19mm, 9mm Luger, 9mm Parabellum, cycling marks, firing marks, Glock class characteristics, primer manufacturing marks, recycled cartridge, reloaded ammunition, remanufactured cartridge, Winchester Australia",,Article,Final,,Scopus,2-s2.0-85021124949,,IFSMS 2016,Firearms,Firearms
"Alvarado E., Cappiello D., Clisti J., Jaikissoon S., Schutt C., Pelliccio A.",,Manufacturer Marks Displayed on Remington 380 Auto Caliber Cartridge Primers,2015,AFTE Journal,47,4,,224,227,,,,,,"Det. Emilio Alvarado, Det. Dominic Cappiello, Sgt. John Clisti , Det. Shaun Jaikissoon, Det. Colleen Schutt, and Anthony Pelliccio",The purpose of this report is to inform the firearms analysis community of another example of manufacturer marks existing on unfired cartridges. There have been a number of publications which have explored the discovery of preexisting manufacturing markings on unfired cartridges [1-7]. The illustration of this example is intended to provide another caveat for examiners to be aware of.,"ammunition, 380 Auto, identification, primer, manufacturer marks, Remington, stria, subclass characteristics",,Article,,,,,,IFSMS 2016,Firearms,Firearms
