Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Malek-Ahmadi M., Degiorgio L.",36702958000;6603943543;,Risk of alcohol abuse in urban versus rural DUI offenders,2015,American Journal of Drug and Alcohol Abuse,41,4,,353,357,NA,5,10.3109/00952990.2015.1043436,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946090861&doi=10.3109%2f00952990.2015.1043436&partnerID=40&md5=49f11c31aeb75fd650e847f93cd4afb5,"Independent Consultant, Glendale, AZ, United States; Behavior Data Systems, Ltd., P.O. Box 44256, Phoenix, AZ  85064, United States","Malek-Ahmadi, M., Independent Consultant, Glendale, AZ, United States, Behavior Data Systems, Ltd., P.O. Box 44256, Phoenix, AZ  85064, United States; Degiorgio, L., Behavior Data Systems, Ltd., P.O. Box 44256, Phoenix, AZ  85064, United States",Alcohol abuse; Alcohol risk; Driving under the influence; Driving while intoxicated,alcohol; adult; alcohol abuse; alcohol blood level; alcohol consumption; Article; controlled study; coping behavior; driving under the influence; DSM-IV; female; human; internal consistency; major clinical study; male; offender; risk factor; rural area; rural population; urban area; urban population; urban rural difference; alcoholism; comparative study; drunken driving; Nebraska; psychologic test; psychology; questionnaire; statistics and numerical data; Adult; Alcoholism; Driving Under the Influence; Female; Humans; Male; Nebraska; Psychological Tests; Risk Factors; Rural Population; Surveys and Questionnaires; Urban Population,"Malek-Ahmadi, M.; Behavior Data Systems, Ltd., P.O. Box 44256, United States",Article,Final,,Scopus,2-s2.0-84946090861,NA,IFSMS 2016,Toxicology Surveillance,Toxicology
"Orsi C., Ferraro O.E., Montomoli C., Otte D., Morandi A.",36806790900;56009870400;6603687469;7006779034;8438910700;,"Alcohol consumption, helmet use and head trauma in cycling collisions in Germany",2014,Accident Analysis and Prevention,65,,,97,104,NA,23,10.1016/j.aap.2013.12.019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892745227&doi=10.1016%2fj.aap.2013.12.019&partnerID=40&md5=fa6388c28d5fb54482ed7a825ac4edaf,"Centre of Study and Research on Road Safety, Department of Public Health, Experimental and Forensic Medicine, University of Pavia, Via Forlanini 2, 27100 Pavia, Italy; Accident Research Unit, Hannover Medical University, Germany","Orsi, C., Centre of Study and Research on Road Safety, Department of Public Health, Experimental and Forensic Medicine, University of Pavia, Via Forlanini 2, 27100 Pavia, Italy; Ferraro, O.E., Centre of Study and Research on Road Safety, Department of Public Health, Experimental and Forensic Medicine, University of Pavia, Via Forlanini 2, 27100 Pavia, Italy; Montomoli, C., Centre of Study and Research on Road Safety, Department of Public Health, Experimental and Forensic Medicine, University of Pavia, Via Forlanini 2, 27100 Pavia, Italy; Otte, D., Accident Research Unit, Hannover Medical University, Germany; Morandi, A., Centre of Study and Research on Road Safety, Department of Public Health, Experimental and Forensic Medicine, University of Pavia, Via Forlanini 2, 27100 Pavia, Italy",Alcohol; Bicycle; Collision; Helmet; Injury; Road accident,"Accident characteristics; Alcohol consumption; Collision; Head injuries; Helmet; Injury; Logistic regression analysis; Traffic collisions; Alcohols; Bicycles; Highway accidents; Motor transportation; Regression analysis; Safety devices; Accident prevention; alcohol; adolescent; adult; aged; alcohol intoxication; article; bicycle; blood; child; collision; cross-sectional study; female; Germany; head injury; helmet; human; injury; injury scale; male; middle aged; multiple trauma; risk factor; statistics; traffic accident; utilization review; young adult; Alcohol; Bicycle; Collision; Helmet; Injury; Road accident; Accidents, Traffic; Adolescent; Adult; Aged; Alcoholic Intoxication; Bicycling; Child; Craniocerebral Trauma; Cross-Sectional Studies; Ethanol; Female; Germany; Head Protective Devices; Humans; Male; Middle Aged; Multiple Trauma; Risk Factors; Trauma Severity Indices; Utilization Review; Wounds and Injuries; Young Adult","Orsi, C.; Centre of Study and Research on Road Safety, Department of Public Health, Experimental and Forensic Medicine, University of Pavia, Via Forlanini 2, 27100 Pavia, Italy; email: chiara.orsi@unipv.it",Article,Final,,Scopus,2-s2.0-84892745227,NA,IFSMS 2016,Toxicology Surveillance,Toxicology
"Li G., Brady J.E., Chen Q.",55547060800;15828779600;36139322800;,Drug use and fatal motor vehicle crashes: A case-control study,2013,Accident Analysis and Prevention,60,,,205,210,NA,74,10.1016/j.aap.2013.09.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884614373&doi=10.1016%2fj.aap.2013.09.001&partnerID=40&md5=b237263c742d02361952716255fcea6f,"Department of Epidemiology, Columbia University Mailman School of Public Health, 722 West 168th Street, New York, NY, United States; Department of Anesthesiology, Columbia University College of Physicians and Surgeons, 622 West 168th Street, New York, NY, United States; Department of Biostatistics, Columbia University Mailman School of Public Health, 722 West 168th Street, New York, NY, United States","Li, G., Department of Epidemiology, Columbia University Mailman School of Public Health, 722 West 168th Street, New York, NY, United States, Department of Anesthesiology, Columbia University College of Physicians and Surgeons, 622 West 168th Street, New York, NY, United States; Brady, J.E., Department of Epidemiology, Columbia University Mailman School of Public Health, 722 West 168th Street, New York, NY, United States, Department of Anesthesiology, Columbia University College of Physicians and Surgeons, 622 West 168th Street, New York, NY, United States; Chen, Q., Department of Biostatistics, Columbia University Mailman School of Public Health, 722 West 168th Street, New York, NY, United States",Accidents; Alcohol; Case-control study; Driving under the influence; Drug abuse; Traffic injury,"Alcohol and drugs; Case-control study; Confidence interval; Driving under the influence; Drug abuse; Motor vehicle crashes; Roadside survey; Traffic injuries; Accidents; Alcohols; Crashworthiness; Risk assessment; Surveys; Vehicles; alcohol; accident; addiction; adolescent; adult; aged; article; case control study; confidence interval; drinking behavior; Driving under the influence; drug abuse; female; health survey; human; male; middle aged; mortality; psychological aspect; risk; risk factor; statistical model; substance abuse; traffic accident; traffic injury; United States; very elderly; young adult; Accidents; Alcohol; Case-control study; Driving under the influence; Drug abuse; Traffic injury; Accidents, Traffic; Adolescent; Adult; Aged; Aged, 80 and over; Alcohol Drinking; Case-Control Studies; Confidence Intervals; Female; Health Surveys; Humans; Logistic Models; Male; Middle Aged; Odds Ratio; Risk Factors; Substance Abuse Detection; Substance-Related Disorders; United States; Young Adult","Li, G.; Center for Injury Epidemiology and Prevention, Columbia University Medical Center, 722 West 168th Street, New York, NY 10032, United States; email: GL2240@columbia.edu",Article,Final,,Scopus,2-s2.0-84884614373,NA,IFSMS 2016,Toxicology Surveillance,Toxicology
"Bogstrand S.T., Gjerde H.",36945081300;6701644233;,Which drugs are associated with highest risk for being arrested for driving under the influence? A case-control study,2014,Forensic Science International,240,,,21,28,NA,20,10.1016/j.forsciint.2014.03.027,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899789998&doi=10.1016%2fj.forsciint.2014.03.027&partnerID=40&md5=eb38e74d074bd40ff082c8aeeaee5ed9,"Division of Forensic Sciences, Norwegian Institute of Public Health, Oslo, Norway; Division of Emergencies and Critical Care, Oslo University Hospital, Ullevaal, Oslo, Norway; Lovisenberg University College, Oslo, Norway","Bogstrand, S.T., Division of Forensic Sciences, Norwegian Institute of Public Health, Oslo, Norway, Division of Emergencies and Critical Care, Oslo University Hospital, Ullevaal, Oslo, Norway, Lovisenberg University College, Oslo, Norway; Gjerde, H., Division of Forensic Sciences, Norwegian Institute of Public Health, Oslo, Norway",Case-control; DUI; Psychoactive substances; Road traffic crash,"3,4 methylenedioxymethamphetamine; alprazolam; amphetamine; benzodiazepine derivative; clonazepam; cocaine; codeine; diazepam; flunitrazepam; methadone; methamphetamine; morphine; nitrazepam; nordazepam; oxazepam; tetrahydrocannabinol; zolpidem; zopiclone; hypnotic sedative agent; narcotic agent; adult; age distribution; article; blood sampling; car driving; case control study; controlled study; drug abuse; female; high performance liquid chromatography; human; human experiment; male; mass spectrometry; middle aged; police; priority journal; risk assessment; seasonal variation; sex difference; traffic accident; car driving; chemistry; legislation and jurisprudence; Norway; saliva; Substance-Related Disorders; traffic accident; Accidents, Traffic; Adult; Automobile Driving; Case-Control Studies; Female; Humans; Hypnotics and Sedatives; Male; Middle Aged; Narcotics; Norway; Saliva; Substance-Related Disorders","Bogstrand, S.T.; Norwegian Institute of Public Health, P. O. Box 4404 Nydalen, NO-0403 Oslo, Norway; email: stigtore.bogstrand@fhi.no",Article,Final,,Scopus,2-s2.0-84899789998,NA,IFSMS 2016,Toxicology Surveillance,Toxicology
"Gjerde H., Strand M.C., <U+FEFF>Mørland J.",6701644233;55543492800;7102607216;,Driving under the influence of non-alcohol drugs - An update part I: Epidemiological studies,2018,Forensic Science Review,27,2,,89,113,NA,33,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942416787&partnerID=40&md5=1960b7d2b3c87c1e6c2e7d1569046094,"Division of Forensic Sciences, Norwegian Institute of Public Health, P. O. Box 4404, Nydalen, Oslo, NO  0403, Norway","Gjerde, H., Division of Forensic Sciences, Norwegian Institute of Public Health, P. O. Box 4404, Nydalen, Oslo, NO  0403, Norway; Strand, M.C., Division of Forensic Sciences, Norwegian Institute of Public Health, P. O. Box 4404, Nydalen, Oslo, NO  0403, Norway; Mørland, J., Division of Forensic Sciences, Norwegian Institute of Public Health, P. O. Box 4404, Nydalen, Oslo, NO  0403, Norway",Amphetamines; Antidepressants; Benzodiazepines; Cannabis; Cocaine; Drugged driving; DUID; Epidemiology; Hypnotics; Opioids; Road traffic crashes (RTCs),"car driving; human; mortality; risk assessment; risk factor; statistics and numerical data; substance abuse; Substance-Related Disorders; traffic accident; Accidents, Traffic; Automobile Driving; Humans; Risk Assessment; Risk Factors; Substance Abuse Detection; Substance-Related Disorders","Gjerde, H.; Division of Forensic Sciences, Norwegian Institute of Public Health, P. O. Box 4404, Norway; email: Hallvard.Gjerde@fhi.no",Article,Final,,Scopus,2-s2.0-84942416787,NA,IFSMS 2016,Toxicology Surveillance,Toxicology
"Woodall K.L., Chow B.L.C., Lauwers A., Cass D.",57189581200;7102826187;57213776226;9333275300;,"Toxicological Findings in Fatal Motor Vehicle Collisions in Ontario, Canada: A One-Year Study",2015,Journal of Forensic Sciences,60,3,,669,674,NA,10,10.1111/1556-4029.12725,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928766627&doi=10.1111%2f1556-4029.12725&partnerID=40&md5=1116589e7509c60df1e656a822111bb8,"Toxicology Section, Centre of Forensic Sciences, 25 Morton Shulman Avenue, Toronto, ON  M3M 0B1, Canada; Ross Memorial Hospital, 10 Angeline St. N., Lindsay, ON  K9V 4M8, Canada; Office of the Chief Coroner, 25 Morton Shulman Avenue, Toronto, ON  M3M 0B1, Canada","Woodall, K.L., Toxicology Section, Centre of Forensic Sciences, 25 Morton Shulman Avenue, Toronto, ON  M3M 0B1, Canada; Chow, B.L.C., Toxicology Section, Centre of Forensic Sciences, 25 Morton Shulman Avenue, Toronto, ON  M3M 0B1, Canada; Lauwers, A., Ross Memorial Hospital, 10 Angeline St. N., Lindsay, ON  K9V 4M8, Canada; Cass, D., Office of the Chief Coroner, 25 Morton Shulman Avenue, Toronto, ON  M3M 0B1, Canada",Alcohol; Driving impairment; Drugs; Forensic science; Motor vehicle collisions; Toxicology,,"Woodall, K.L.; Centre of Forensic Sciences, Toxicology Section, 25 Morton Shulman Avenue, Canada",Article,Final,,Scopus,2-s2.0-84928766627,NA,IFSMS 2016,Toxicology Surveillance,Toxicology
"Bezemer K.D.B., Smink B.E., van Maanen R., Verschraagen M., de Gier J.J.",56226487300;6507367795;57032588400;57191723449;35306663400;,Prevalence of medicinal drugs in suspected impaired drivers and a comparison with the use in the general Dutch population,2014,Forensic Science International,241,,,203,211,NA,10,10.1016/j.forsciint.2014.06.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903148117&doi=10.1016%2fj.forsciint.2014.06.004&partnerID=40&md5=f78a26f69fd41915cd32c2889ff4695b,"Netherlands Forensic Institute, Department of Forensic Medicine, Laan van Ypenburg 6, 2490 AA The Hague, Netherlands; University of Groningen, Department of Pharmacotherapy and Pharmaceutical Care, Antonius Deusinglaan 1, 9713 AV Groningen, Netherlands","Bezemer, K.D.B., Netherlands Forensic Institute, Department of Forensic Medicine, Laan van Ypenburg 6, 2490 AA The Hague, Netherlands; Smink, B.E., Netherlands Forensic Institute, Department of Forensic Medicine, Laan van Ypenburg 6, 2490 AA The Hague, Netherlands; van Maanen, R., Netherlands Forensic Institute, Department of Forensic Medicine, Laan van Ypenburg 6, 2490 AA The Hague, Netherlands; Verschraagen, M., Netherlands Forensic Institute, Department of Forensic Medicine, Laan van Ypenburg 6, 2490 AA The Hague, Netherlands; de Gier, J.J., University of Groningen, Department of Pharmacotherapy and Pharmaceutical Care, Antonius Deusinglaan 1, 9713 AV Groningen, Netherlands",Blood concentrations; Driving under the influence; Medicinal drugs; Prescription data; Suspected impaired drivers,amitriptyline; anticonvulsive agent; antidepressant agent; anxiolytic agent; cannabis; codeine; diazepam; hypnotic sedative agent; illicit drug; morphine; morphine 6 acetate; narcotic analgesic agent; neuroleptic agent; nortriptyline; oxazepam; psychotropic agent; temazepam; prescription drug; street drug; article; blood sampling; car driving; comparative study; controlled study; driver; drug abuse; drug blood level; drug use; Dutch; ethnic group; human; polypharmacy; prescription; priority journal; blood; car driving; legislation and jurisprudence; Netherlands; substance abuse; Substance-Related Disorders; Automobile Driving; Humans; Netherlands; Prescription Drugs; Street Drugs; Substance Abuse Detection; Substance-Related Disorders,"Smink, B.E.; Netherlands Forensic Institute, Department of Forensic Medicine, Laan van Ypenburg 6, 2490 AA The Hague, Netherlands; email: b.smink@nfi.minvenj.nl",Article,Final,,Scopus,2-s2.0-84903148117,NA,IFSMS 2016,Toxicology Surveillance,Toxicology
"Urfer S., Morton J., Beall V., Feldmann J., Gunesch J.",56601389700;56601084600;56601452000;56601149500;56601468200;,Analysis of <U+0394>9-tetrahydrocannabinol driving under the influence of drugs cases in Colorado from January 2011 to February 2014,2014,Journal of Analytical Toxicology,38,8,bku089,575,581,NA,21,10.1093/jat/bku089,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928183869&doi=10.1093%2fjat%2fbku089&partnerID=40&md5=ccc95e43a3d393b3fe148861e6f3032b,"ChemaTox Laboratory, Inc., Forensic Toxicology Section, PO Box 20590, Boulder, CO, United States","Urfer, S., ChemaTox Laboratory, Inc., Forensic Toxicology Section, PO Box 20590, Boulder, CO, United States; Morton, J., ChemaTox Laboratory, Inc., Forensic Toxicology Section, PO Box 20590, Boulder, CO, United States; Beall, V., ChemaTox Laboratory, Inc., Forensic Toxicology Section, PO Box 20590, Boulder, CO, United States; Feldmann, J., ChemaTox Laboratory, Inc., Forensic Toxicology Section, PO Box 20590, Boulder, CO, United States; Gunesch, J., ChemaTox Laboratory, Inc., Forensic Toxicology Section, PO Box 20590, Boulder, CO, United States",,"dronabinol; cannabinoid; cannabis; dronabinol; adolescent; adult; aged; Article; blood sampling; cannabis addiction; car driving; female; human; law enforcement; limit of detection; major clinical study; male; United States; blood; car driving; chemistry; liquid chromatography; middle aged; procedures; substance abuse; tandem mass spectrometry; young adult; Cannabis sativa; Adolescent; Adult; Aged; Automobile Driving; Cannabinoids; Cannabis; Chromatography, Liquid; Colorado; Dronabinol; Female; Humans; Male; Middle Aged; Substance Abuse Detection; Tandem Mass Spectrometry; Young Adult","Urfer, S.; ChemaTox Laboratory, Inc., Forensic Toxicology Section, PO Box 20590, United States",Article,Final,Open Access,Scopus,2-s2.0-84928183869,NA,IFSMS 2016,Toxicology Surveillance,Toxicology
"Brady J.E., Li G.",15828779600;55547060800;,"Trends in alcohol and other drugs detected in fatally injured drivers in the United States, 1999-2010",2014,American Journal of Epidemiology,179,6,,692,699,NA,114,10.1093/aje/kwt327,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895890934&doi=10.1093%2faje%2fkwt327&partnerID=40&md5=324e0e8abcf129d0ff00a06733b7aa6d,"Center for Injury Epidemiology and Prevention, Columbia University Medical Center, 722 West 168th Street, New York, NY 10032, United States","Brady, J.E., Center for Injury Epidemiology and Prevention, Columbia University Medical Center, 722 West 168th Street, New York, NY 10032, United States; Li, G., Center for Injury Epidemiology and Prevention, Columbia University Medical Center, 722 West 168th Street, New York, NY 10032, United States",accidents; alcohol consumption; cannabinoids; drug users; motor vehicles; prescription drugs; safety; traffic,"alcohol; cannabinol; cannabis; central stimulant agent; narcotic agent; alcohol; disease incidence; disease prevalence; drug; health risk; historical record; toxicology; adult; aged; alcohol blood level; alcohol consumption; article; controlled study; driver; drug determination; drug screening; drug use; female; human; major clinical study; male; middle aged; motor vehicle; toxicology; traffic accident; traffic safety; trend study; United States; young adult; United States; Cannabis sativa; accidents; alcohol consumption; cannabinoids; drug users; motor vehicles; prescription drugs; safety; traffic; Accidents, Traffic; Adult; Age Distribution; Aged; Alcoholic Intoxication; Automobile Driving; Female; Humans; Male; Middle Aged; Prevalence; Sex Distribution; Substance-Related Disorders; United States","Li, G.; Center for Injury Epidemiology and Prevention, Columbia University Medical Center, 722 West 168th Street, New York, NY 10032, United States; email: gl2240@columbia.edu",Article,Final,Open Access,Scopus,2-s2.0-84895890934,NA,IFSMS 2016,Toxicology Surveillance,Toxicology
"Tuv S.S., Krabseth H., Karinen R., Olsen K.M., Iestad E.L., Vindenes V.",55535434000;55901700800;8596625100;56344947600;55902610000;15137205400;,Prevalence of synthetic cannabinoids in blood samples from Norwegian drivers suspected of impaired driving during a seven weeks period,2014,Accident Analysis and Prevention,62,,,26,31,NA,42,10.1016/j.aap.2013.09.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886390109&doi=10.1016%2fj.aap.2013.09.009&partnerID=40&md5=283b334c071b7a05c6f50b7fb66e29b3,"Norwegian Institute of Public Health, Division of Forensic Medicine and Drug Abuse Research, P.O. 4404, Nydalen, N-0403 Oslo, Norway","Tuv, S.S., Norwegian Institute of Public Health, Division of Forensic Medicine and Drug Abuse Research, P.O. 4404, Nydalen, N-0403 Oslo, Norway; Krabseth, H., Norwegian Institute of Public Health, Division of Forensic Medicine and Drug Abuse Research, P.O. 4404, Nydalen, N-0403 Oslo, Norway; Karinen, R., Norwegian Institute of Public Health, Division of Forensic Medicine and Drug Abuse Research, P.O. 4404, Nydalen, N-0403 Oslo, Norway; Olsen, K.M., Norwegian Institute of Public Health, Division of Forensic Medicine and Drug Abuse Research, P.O. 4404, Nydalen, N-0403 Oslo, Norway; Iestad, E.L., Norwegian Institute of Public Health, Division of Forensic Medicine and Drug Abuse Research, P.O. 4404, Nydalen, N-0403 Oslo, Norway; Vindenes, V., Norwegian Institute of Public Health, Division of Forensic Medicine and Drug Abuse Research, P.O. 4404, Nydalen, N-0403 Oslo, Norway",AM-2201; DUID; JWH-018; Prevalence; Synthetic cannabinoids; UPLC-MS/MS,"AM-2201; DUID; JWH-018; Prevalence; Synthetic cannabinoids; UPLC-MS/MS; AM-2201; DUID; JWH-018; Prevalence; Synthetic cannabinoids; UPLC-MS/MS; Automobile drivers; Blood; Drug products; Liquid chromatography; Mass spectrometry; Screening; (4-methyl-1-naphthyl)-(1-pentylindol-3-yl)methanone; 1-(1- pentyl-1H-indol-3-yl)-2-(2-methoxyphenyl)ethanone; 1-pentyl-3-(1-naphthoyl)indole; anisole derivative; cannabinoid; indole derivative; naphthalene derivative; street drug; adolescent; adult; blood; car driving; cohort analysis; female; human; liquid chromatography; male; middle aged; Norway; substance abuse; tandem mass spectrometry; young adult; AM-2201; DUID; JWH-018; Prevalence; Synthetic cannabinoids; UPLC-MS/MS; Adolescent; Adult; Anisoles; Automobile Driving; Cannabinoids; Chromatography, Liquid; Cohort Studies; Female; Humans; Indoles; Male; Middle Aged; Naphthalenes; Norway; Street Drugs; Substance Abuse Detection; Tandem Mass Spectrometry; Young Adult","Tuv, S.S.; Norwegian Institute of Public Health, Division of Forensic Medicine and Drug Abuse Research, P.O. 4404, Nydalen, N-0403 Oslo, Norway; email: situ@fhi.no",Article,Final,,Scopus,2-s2.0-84886390109,NA,IFSMS 2016,Toxicology Surveillance,Toxicology
"Jaenicke N.J., Pogoda W., Paulke A., Wunder C., Toennes S.W.",56285886100;15838039200;12240421700;35182323700;6701791490;,Retrospective analysis of synthetic cannabinoids in serum samples - epidemiology and consumption patterns,2014,Forensic Science International,242,,,81,87,NA,16,10.1016/j.forsciint.2014.06.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904560744&doi=10.1016%2fj.forsciint.2014.06.010&partnerID=40&md5=2e6221391d287beb2bc2e75b0d525fdc,"Institute of Legal Medicine, University of Frankfurt/Main, Kennedyallee 104, D-60596 Frankfurt/Main, Germany","Jaenicke, N.J., Institute of Legal Medicine, University of Frankfurt/Main, Kennedyallee 104, D-60596 Frankfurt/Main, Germany; Pogoda, W., Institute of Legal Medicine, University of Frankfurt/Main, Kennedyallee 104, D-60596 Frankfurt/Main, Germany; Paulke, A., Institute of Legal Medicine, University of Frankfurt/Main, Kennedyallee 104, D-60596 Frankfurt/Main, Germany; Wunder, C., Institute of Legal Medicine, University of Frankfurt/Main, Kennedyallee 104, D-60596 Frankfurt/Main, Germany; Toennes, S.W., Institute of Legal Medicine, University of Frankfurt/Main, Kennedyallee 104, D-60596 Frankfurt/Main, Germany",Consumption patterns; Driving impairment; Driving under the influence of drugs (DUID); Forensic toxicology; Prevalence; Synthetic cannabinoids,"1 (2,4 dichlorophenyl) 5 (4 iodophenyl) 4 methyl n (1 piperidyl) 1h pyrazole 3 carboxamide; 2 methyl 3 (1 naphthoyl) 1 propylindole; 3 (1 naphthoyl) 1 pentylindole; alcohol; am 1172; am 1220; am 2201; am 2233; cannabinoid; cb 25; cb 52; cb 86; jwh 007; jwh 011; jwh 016; jwh 019; jwh 020; jwh 030; jwh 073; jwh 081; jwh 098; jwh 122; jwh 182; jwh 200; jwh 203; jwh 250; jwh 398; o 2545; unclassified drug; cannabinoid; designer drug; adult; analytic method; article; blood level; controlled study; criminal behavior; drug use; Germany; human; mass spectrometry; paranoia; prevalence; priority journal; retrospective study; screening; adolescent; blood; criminal law; liquid chromatography; male; middle aged; Substance-Related Disorders; young adult; Adolescent; Adult; Cannabinoids; Chromatography, Liquid; Criminal Law; Designer Drugs; Germany; Humans; Male; Mass Spectrometry; Middle Aged; Retrospective Studies; Substance-Related Disorders; Young Adult","Toennes, S.W.; Institute of Legal Medicine, University of Frankfurt/Main, Kennedyallee 104, D-60596 Frankfurt/Main, Germany; email: toennes@em.uni-frankfurt.de",Article,Final,,Scopus,2-s2.0-84904560744,NA,IFSMS 2016,Toxicology Surveillance,Toxicology
"Kriikku P., Wilhelm L., Rintatalo J., Hurme J., Kramer J., Ojanperä I.",6504059173;24345867000;37066477600;18835817200;8785011900;7003908608;,Pregabalin serum levels in apprehended drivers,2014,Forensic Science International,243,,,112,116,NA,14,10.1016/j.forsciint.2014.06.030,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904909294&doi=10.1016%2fj.forsciint.2014.06.030&partnerID=40&md5=383db6ef596e5cff6f21ca63e95e6daf,"Vita Laboratory, Vita Health Care Services Ltd., Helsinki, Finland; Department of Forensic Medicine, Hjelt Institute, University of Helsinki, Helsinki, Finland; LADR GmbH MVZ Dr. Kramer and Colleagues, Geesthacht, Germany; National Bureau of Investigation Forensic Laboratory, Vantaa, Finland; Medical Department I, University of Lübeck, Lübeck, Germany","Kriikku, P., Vita Laboratory, Vita Health Care Services Ltd., Helsinki, Finland, Department of Forensic Medicine, Hjelt Institute, University of Helsinki, Helsinki, Finland; Wilhelm, L., LADR GmbH MVZ Dr. Kramer and Colleagues, Geesthacht, Germany; Rintatalo, J., National Bureau of Investigation Forensic Laboratory, Vantaa, Finland; Hurme, J., Vita Laboratory, Vita Health Care Services Ltd., Helsinki, Finland; Kramer, J., LADR GmbH MVZ Dr. Kramer and Colleagues, Geesthacht, Germany, Medical Department I, University of Lübeck, Lübeck, Germany; Ojanperä, I., Department of Forensic Medicine, Hjelt Institute, University of Helsinki, Helsinki, Finland",Driving; Drugs of abuse; DUID; Pregabalin,"amphetamine derivative; benzodiazepine derivative; cannabis; pregabalin; pregabalin; psychotropic agent; 4 aminobutyric acid; analgesic agent; pregabalin; adult; age distribution; article; car driver; car driving; controlled study; driving ability; driving under the influence of drug; drug abuse; drug blood level; drug distribution; drug retention; female; Finland; gender; high performance liquid chromatography; human; male; middle aged; plasma concentration-time curve; priority journal; age; Article; blood sampling; car driving; driver; driving under the influence of drug; drug abuse; drug blood level; drug structure; liquid chromatography; major clinical study; recreation; tandem mass spectrometry; analogs and derivatives; blood; legislation and jurisprudence; limit of detection; mass spectrometry; substance abuse; young adult; Adult; Analgesics; Automobile Driving; Chromatography, Liquid; Female; Finland; gamma-Aminobutyric Acid; Humans; Limit of Detection; Male; Mass Spectrometry; Middle Aged; Substance Abuse Detection; Young Adult","Kriikku, P.; Vita Health Care Services Ltd., Vita Laboratory, Vita Terveyspalvelut, Laivakatu 5 F, 00150 Helsinki, Finland; email: pirkko.kriikku@helsinki.fi",Article,Final,,Scopus,2-s2.0-84904909294,NA,IFSMS 2016,Toxicology Surveillance,Toxicology
"Tuv S.S., Bergh M.S.-S., Vindenes V., Karinen R.",55535434000;56950356700;15137205400;8596625100;,Methiopropamine in blood samples from drivers suspected of being under the influence of drugs,2016,Traffic Injury Prevention,17,1,,1,4,NA,12,10.1080/15389588.2015.1036157,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956741224&doi=10.1080%2f15389588.2015.1036157&partnerID=40&md5=60590db1fb15b235bf0f7b29e0ecff9a,"Norwegian Institute of Public Health, Division of Forensic Sciences, Nydalen, Oslo, Norway","Tuv, S.S., Norwegian Institute of Public Health, Division of Forensic Sciences, Nydalen, Oslo, Norway; Bergh, M.S.-S., Norwegian Institute of Public Health, Division of Forensic Sciences, Nydalen, Oslo, Norway; Vindenes, V., Norwegian Institute of Public Health, Division of Forensic Sciences, Nydalen, Oslo, Norway; Karinen, R., Norwegian Institute of Public Health, Division of Forensic Sciences, Nydalen, Oslo, Norway",DUID; methiopropamine; MPA; NPS,"1-(2-thienyl)-2-(methylamino)propane; methamphetamine; thiophene derivative; adult; analogs and derivatives; blood; car driving; drug abuse; drunken driving; epidemiology; human; liquid chromatography; male; middle aged; Norway; prevalence; statistics and numerical data; traffic accident; young adult; Accidents, Traffic; Adult; Amphetamine-Related Disorders; Automobile Driving; Chromatography, Liquid; Driving Under the Influence; Humans; Male; Methamphetamine; Middle Aged; Norway; Prevalence; Thiophenes; Young Adult","Tuv, S.S.; Norwegian Institute of Public Health, Division of Forensic Sciences, P.O. Box 4404, Norway; email: situ@fhi.no",Article,Final,,Scopus,2-s2.0-84956741224,NA,IFSMS 2016,Toxicology Surveillance,Toxicology
