Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Lucas N., Brown H., Cook M., Redman K., Condon T., Wrobel H., Kirkbride K.P., Kobus H.",57169935900;7401500500;57169595000;56956687500;57170134400;6602557812;56337473100;7003432475;,A study into the distribution of gunshot residue particles in the random population,2016,Forensic Science International,262,,,150,155,,11,10.1016/j.forsciint.2016.02.050,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960863245&doi=10.1016%2fj.forsciint.2016.02.050&partnerID=40&md5=b7a250b5c72e7a5915999813f6dedff9,"Forensic Science SA, Divett Place, Adelaide, SA, Australia; Victoria Police Forensic Services Centre, Forensic Drive, Macleod, VIC, Australia; Flinders University South Australia, Sturt Road, Bedford Park, SA, Australia","Lucas, N., Flinders University South Australia, Sturt Road, Bedford Park, SA, Australia; Brown, H., Forensic Science SA, Divett Place, Adelaide, SA, Australia; Cook, M., Forensic Science SA, Divett Place, Adelaide, SA, Australia; Redman, K., Forensic Science SA, Divett Place, Adelaide, SA, Australia; Condon, T., Victoria Police Forensic Services Centre, Forensic Drive, Macleod, VIC, Australia; Wrobel, H., Victoria Police Forensic Services Centre, Forensic Drive, Macleod, VIC, Australia; Kirkbride, K.P., Flinders University South Australia, Sturt Road, Bedford Park, SA, Australia; Kobus, H., Flinders University South Australia, Sturt Road, Bedford Park, SA, Australia","When considering the impact and value of gunshot residues (GSR) as forensic trace evidence, the likelihood of a suspect producing a positive GSR analysis result without having direct exposure to a firearm is a major consideration. Therefore, the random prevalence of GSR and 'GSR-like' residues in the wider population is a highly pertinent question when considering the probative value of such evidence. The random prevalence of GSR in two Australian jurisdictions - Victoria and South Australia - was assessed through the collection and analysis of GSR samples obtained from randomly selected members of the public. Volunteers were asked to declare any firearms use, hobbies or potential firearms exposure before allowing their hands to be sampled using aluminium GSR sample stubs coated in adhesive tape. A total of 289 samples, 120 from Victoria and 169 from South Australia were collected and analysed using scanning electron microscopy coupled with energy dispersive X-ray microanalysis (SEM-EDS). Across all samples, three 'characteristic' three-component Pb/Ba/Sb particles were detected from a single subject in South Australia, corresponding to an overall prevalence of 0.3%. Two-component 'consistent' particles were more prevalent, with Pb/Sb particles being the most frequently occurring, in 8% of samples, and in South Australia only. A number of samples, approximately 7%, showed populations of single element particles of Pb, Ba and Sb, which has the potential to generate a false positive for GSR if using a bulk analysis technique such as NAA or AAS. The prevalence of GSR or 'GSR like' particles in this study matches closely with similar surveys conducted in other jurisdictions. Such surveys are a useful foundation for the creation of a probabilistic method for the assessment of GSR evidence. Â© 2016 Elsevier Ireland Ltd.",Energy dispersive X-ray microanalysis; Forensic science; Gunshot residue; Primer residues; Scanning electron microscopy,"aluminum; antimony; barium; bismuth; cesium; chloride; copper; gold; gunpowder; iron; lanthanum; lead; nickel; tin; zinc; antimony; barium; lead; adult; Article; atomic absorption spectrometry; Australia; controlled study; energy dispersive X ray microanalysis; false positive result; female; forensic science; human; male; neutron activation analysis; particle size; prevalence; priority journal; scanning electron microscopy; X ray microanalysis; X ray spectrometry; adolescent; ballistics; chemistry; epidemiology; firearm; hand; middle aged; skin; spectrometry; young adult; Adolescent; Adult; Antimony; Australia; Barium; False Positive Reactions; Female; Firearms; Forensic Ballistics; Hand; Humans; Lead; Male; Microscopy, Electron, Scanning; Middle Aged; Sampling Studies; Skin; Spectrometry, X-Ray Emission; Young Adult",Article,Final,,Scopus,2-s2.0-84960863245,,IFSMS 2019,Gunshot Residue,Gunshot Residue
Brozek-Mucha Z.,6602161516;,On the prevalence of gunshot residue in selected populations - An empirical study performed with SEM-EDX analysis,2014,Forensic Science International,237,,,46,52,,25,10.1016/j.forsciint.2014.01.020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894665109&doi=10.1016%2fj.forsciint.2014.01.020&partnerID=40&md5=51e11fdc6845da4ab77eb667573cf696,"Jagiellonian University, Faculty of Chemistry, Ingardena St. 3, 30-060 Krakow, Poland; Institute of Forensic Research, Department of Criminalistics, Westerplatte 9, 31-033 Krakow, Poland","Brozek-Mucha, Z., Jagiellonian University, Faculty of Chemistry, Ingardena St. 3, 30-060 Krakow, Poland, Institute of Forensic Research, Department of Criminalistics, Westerplatte 9, 31-033 Krakow, Poland","The study was designed to obtain a comprehensive view on the prevalence of gunshot residue and the factors influencing their dispersion. 273 specimens collected from people of various professions, representing both users and non-users of firearms, as well as from the interior of a forensic laboratory were examined for the presence of gunshot residue. In specimens taken from hands of 100 people declaring no contact with firearms only one spherical particle containing lead, antimony and barium was found. Numbers of particles found in specimens collected from hands of 50 shooters varied from zero to numbers greater than 100 and were strongly correlated with the time interval between last shooting and collecting specimens. Within the first 4. h after shooting particles are being lost from the shooter's hands, and so transferred from shooters to their environment. Thus, the relatives of five hunters were examined during both the close and open hunting seasons to trace the potential secondary transfer in practice. Using the criterion of low risk of contamination with gunshot residue, i.e. 5. h after last handling a gun, only few specimens were encountered among these collected from hands of firearm users that contained characteristic particles and these occurred in small numbers. Frequent shooters, e.g. shooting instructors or firearm examiners, formed a class for themselves of high risk of contamination with gunshot residue. As a result of continuous monitoring of the laboratory (55 specimens examined so far), where the examinations of gunshot residue are being carried out, it has been proved that the laboratory is free from contamination and so confirmed the usefulness of protocols worked out. The obtained information provided empirical bases to the minimisation of the risk of contamination of the evidence as well as for the evaluation of the analytical findings in the expertise on gunshot incidents. Â© 2014 Elsevier Ireland Ltd.",Gunshot residue; Persistence of gunshot residue; Primary and secondary transfer of particles; Risk of contamination; Scanning electron microscopy; X-ray microanalysis,"antimony; barium; gunpowder; lead; antimony; barium; lead; article; controlled study; empiricism; energy dispersive x ray spectrometry; firearm; gunshot injury; high risk population; human; particle size; prevalence; priority journal; residue analysis; risk assessment; risk factor; scanning electron microscopy; X ray spectrometry; chemistry; clothing; electron probe microanalysis; firearm; forensic science; hand; laboratory; medical device contamination; skin; touch; Antimony; Barium; Clothing; Electron Probe Microanalysis; Equipment Contamination; Firearms; Forensic Sciences; Hand; Humans; Laboratories; Lead; Microscopy, Electron, Scanning; Skin; Touch",Article,Final,,Scopus,2-s2.0-84894665109,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Hannigan T.J., McDermott S.D., Greaney C.M., O'Shaughnessy J., O'Brien C.M.",6602302552;7005399253;56829433800;56829019700;56828738400;,Evaluation of gunshot residue (GSR) evidence: Surveys of prevalence of GSR on clothing and frequency of residue types,2015,Forensic Science International,257,,,177,181,,14,10.1016/j.forsciint.2015.08.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941247997&doi=10.1016%2fj.forsciint.2015.08.003&partnerID=40&md5=f47569eb3434977ead3e043e2a83e116,"Forensic Science Ireland, Department of Justice and Equality, Garda Headquarters, Phoenix, Park, Dublin 8, Ireland","Hannigan, T.J., Forensic Science Ireland, Department of Justice and Equality, Garda Headquarters, Phoenix, Park, Dublin 8, Ireland; McDermott, S.D., Forensic Science Ireland, Department of Justice and Equality, Garda Headquarters, Phoenix, Park, Dublin 8, Ireland; Greaney, C.M., Forensic Science Ireland, Department of Justice and Equality, Garda Headquarters, Phoenix, Park, Dublin 8, Ireland; O'Shaughnessy, J., Forensic Science Ireland, Department of Justice and Equality, Garda Headquarters, Phoenix, Park, Dublin 8, Ireland; O'Brien, C.M., Forensic Science Ireland, Department of Justice and Equality, Garda Headquarters, Phoenix, Park, Dublin 8, Ireland","The evaluative approach is a logical approach to interpreting scientific findings in criminal cases, applying knowledge regarding the transfer, persistence and recovery of particulate material. The application of this approach to interpreting the finding of gunshot residue on the clothing of a suspect requires knowledge of background levels of GSR on clothing and on the frequency of different residue types in a particular environment. The cuffs of 100 upper outer garments submitted to a forensic laboratory in connection with non-firearms offences were sampled for gunshot residue. No 3-component lead/antimony/barium particles were found on 98 of them. Two 3-component particles were found on one of them and one 3-component particle was found on another. The frequency of occurrence of various particle types regarded as consistent with GSR was also explored. The findings show that, while 3-component particles were somewhat more likely to be encountered by chance on clothing than on hands, they are still relatively uncommon events. To investigate the frequency of occurrence of particular residue types, 100 discharged rounds of ammunition recovered at crime scenes were sampled and the types of residue present were determined. The results show that some residue types are significantly more common than others. Both sets of data will be of value in evaluating the significance of finding GSR on clothing of suspects in criminal cases. Â© 2015 Elsevier Ireland Ltd.",Clothing; Evaluation; Frequency of occurrence; Gunshot residue (GSR); Residue types; SEM-EDX,antimony; barium; calcium; gunpowder; lead; titanium; Article; ballistics; chemical analysis; clothing; legal evidence; priority journal; scanning electron microscopy,Article,Final,,Scopus,2-s2.0-84941247997,,IFSMS 2019,Gunshot Residue,Gunshot Residue
Cook M.,57169595000;,Gunshot residue contamination of the hands of police officers following start-of-shift handling of their firearm,2016,Forensic Science International,269,,,56,62,,8,10.1016/j.forsciint.2016.11.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995792979&doi=10.1016%2fj.forsciint.2016.11.002&partnerID=40&md5=87b0d68e1b73c61c6c7d3e704479a5cc,"Forensic Science South Australia (FSSA), GPO Box 2790, Adelaide, South Australia  5001, Australia","Cook, M., Forensic Science South Australia (FSSA), GPO Box 2790, Adelaide, South Australia  5001, Australia","If police officers are contaminated with gunshot residue (GSR) through the normal receiving, checking, loading, and securing of their issued firearm, there is the potential for secondary transfer of GSR to anyone those officers arrest during their shift. This 3-part study examined the level of GSR contamination of police officers following the start-of-shift handling of their standard issue firearm, the impact that hand-washing or the use of a self-drying hand-wash had on the level of GSR contamination, and the likelihood of officers re-contaminating their hands through contact with the exposed hand-grip of their holstered hand-gun. Almost 85% (28/33) of officers sampled had 3-component GSR particles on their hands immediately following the start-of-shift handling of their firearm. There was an average of 64 such particles over the 33 officers sampled. Of the 17 officers who washed their hands after securing their firearm, a single 3-component particle was recovered from the hands of one officer. GSR particles (maximum of 4) were recovered from 3 of the 14 officers who used self-drying hand gel following firearm handling. 3-component particles (maximum of 7) were recovered from the hand-grips of 12 of the 34 unissued handguns sampled. Â© 2016",Firearms; GSR; GSR contamination; Gunshot residue; Hand-gun; Police,"carbon; cobalt; gold; hand sanitizer; rhodium; self drying hand wash; unclassified drug; antimony; barium derivative; barium nitrate; lead; nitric acid derivative; Article; contamination; energy dispersive X ray spectroscopy; female; firearm; gunshot residue contamination; hand grip; hand washing; human; male; police; priority journal; chemistry; hand; hand disinfection; protective glove; skin; touch; Antimony; Barium Compounds; Female; Firearms; Gloves, Protective; Hand; Hand Disinfection; Humans; Lead; Male; Nitrates; Police; Skin; Touch",Article,Final,,Scopus,2-s2.0-84995792979,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Ali L., Brown K., Castellano H., Wetzel S.J.",57191446213;57191444936;57191443142;7004846193;,A Study of the Presence of Gunshot Residue in Pittsburgh Police Stations using SEM/EDS and LC-MS/MS,2016,Journal of Forensic Sciences,61,4,,928,938,,10,10.1111/1556-4029.13077,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990188105&doi=10.1111%2f1556-4029.13077&partnerID=40&md5=10f2595b136b725c61f9ffeeb57ad458,"Duquesne University, 600 Forbes Avenue, Pittsburgh, PA  15282, United States","Ali, L., Duquesne University, 600 Forbes Avenue, Pittsburgh, PA  15282, United States; Brown, K., Duquesne University, 600 Forbes Avenue, Pittsburgh, PA  15282, United States; Castellano, H., Duquesne University, 600 Forbes Avenue, Pittsburgh, PA  15282, United States; Wetzel, S.J., Duquesne University, 600 Forbes Avenue, Pittsburgh, PA  15282, United States","Due to possible secondary transfer of gunshot residue (GSR) onto a suspect in police custody prior to sampling, a baseline must be created for the amount of GSR present. With an increase of â€œlead freeâ€ ammunition, testing for both gunpowder and primer GSR is relevant. Seventy samples were collected using carbon-coated adhesive stubs from four Pittsburgh Police Stations and vehicles to investigate these locations as sources of secondary GSR contamination. These seventy samples were analyzed for primer GSR using scanning electron microscopy-energy-dispersive X-ray spectrometry. One primer GSR particle was detected; no sample was classified as positive for primer GSR. These same samples were then analyzed for gunpowder GSR using liquid chromatography coupled to tandem mass spectrometry to test for akardite II, ethylcentralite, diphenylamine, N-nitrosodiphenylamine, 2-nitrodiphenylamine, and 4-nitrodiphenylamine. Ethylcentralite was quantifiable in two test samples. These results suggest there is a negligible potential for secondary transfer of primer and gunpowder GSR. Â© 2016 American Academy of Forensic Sciences",backscatter electron detector system; criminalistics; energy dispersive X-ray spectroscopy; forensic science; gunpowder gunshot residue; gunshot residue; LC-MS/MS; Pittsburgh; primer gunshot residue; propellant powder stabilizers; scanning electron microscopy; secondary transfer; trace evidence,,Article,Final,,Scopus,2-s2.0-84990188105,,IFSMS 2019,Gunshot Residue,Gunshot Residue
Burnett B.R.,35564659500;,A case of alleged discharge of a firearm within a vehicle,2018,Forensic Science International,289,,,e1,e8,,2,10.1016/j.forsciint.2018.06.027,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049019917&doi=10.1016%2fj.forsciint.2018.06.027&partnerID=40&md5=3d691dc31367899c1e7ea0c8a3d618bc,"Meixa Tech, Cardiff-by-the-Sea, CA, United States","Burnett, B.R., Meixa Tech, Cardiff-by-the-Sea, CA, United States","A road-rage altercation occurred between two vehicle drivers. The driver of vehicle 1 stopped and allegedly fired two shots from within his vehicle over the heads of the driver and passenger of vehicle 2 when they were out of their vehicle. The driver of vehicle 2, an off-duty police officer, fired his.45 calibre pistol at the driver of vehicle 1. The bullet went through the windshield and lodged in the instrument panel. Eight gunshot residue (GSR) samples were taken from the interior of vehicle 1 and analysed by automated scanning electron microscopy/energy dispersive x-ray spectroscopy. The results show for vehicle 1 that a firearm discharged with its breach or cylinder gap within the vehicle was unlikely to have occurred and the.45 calibre bullet which impacted five surfaces of vehicle 1 was accompanied by GSR throughout its travel. A recreational shooter is shown in this study to transfer GSR to the seat of his car. The driver of vehicle 1 visited a recreational gun range prior to the altercation, which would explain the significant GSR contamination of the driver's seat of his vehicle. Â© 2018 Elsevier B.V.",Bullet wipe; Energy dispersive X-ray spectroscopy; Forensic science; Gunshot residue; Scanning electron microscopy; Vehicle interior,Article; ballistics; bullet; contamination; crime; driver; energy dispersive X ray spectroscopy; firearm; human; image analysis; motor vehicle; police; priority journal; residue analysis; scanning electron microscopy; surface area,Article,Final,,Scopus,2-s2.0-85049019917,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Maitre M., Kirkbride K.P., Horder M., Roux C., Beavis A.",57192155063;56337473100;57113201600;7202017940;7007045269;,Current perspectives in the interpretation of gunshot residues in forensic science: A review,2017,Forensic Science International,270,,,1,11,,37,10.1016/j.forsciint.2016.09.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998656243&doi=10.1016%2fj.forsciint.2016.09.003&partnerID=40&md5=72e08daa40fe2a6dc2975729496feac9,"Centre for Forensic Science, University of Technology Sydney, PO Box 123 Broadway, Sydney, NSW  2007, Australia; School of Chemical and Physical Sciences, Flinders University, GPO Box 2100, Adelaide, SA  5001, Australia; Forensic Ballistics Investigation Section, Forensic Services Group, NSW Police Force, Goulburn St, Surry Hills, NSW  2010, Australia","Maitre, M., Centre for Forensic Science, University of Technology Sydney, PO Box 123 Broadway, Sydney, NSW  2007, Australia; Kirkbride, K.P., School of Chemical and Physical Sciences, Flinders University, GPO Box 2100, Adelaide, SA  5001, Australia; Horder, M., Forensic Ballistics Investigation Section, Forensic Services Group, NSW Police Force, Goulburn St, Surry Hills, NSW  2010, Australia; Roux, C., Centre for Forensic Science, University of Technology Sydney, PO Box 123 Broadway, Sydney, NSW  2007, Australia; Beavis, A., Centre for Forensic Science, University of Technology Sydney, PO Box 123 Broadway, Sydney, NSW  2007, Australia","The traces produced when a firearm is discharged can provide important information in cases when questions regarding a possible association of the firearm with a person of interest (POI), time since discharge or shooting distance are raised. With advances in technology, the forensic challenges presented by these traces, known as gunshot residues (GSR), are moving from the analytical domain to the interpretation of the analytical results. Different interpretation frameworks are currently competing. Formal classification of particles, using standards such as that produced by ASTM, focusses only on evaluation of evidence at the sub-source level. Another approach, based on the application of Bayesian reasoning â€“ namely the case-by-case approach â€“ has been proposed that allows evaluation of evidence in regards to activity-related questions. This alternative approach allows an evaluation of the evidence that is more closely aligned to judicial and investigative aims. This paper critically presents the state of the art in regards to GSR interpretation in a holistic manner. Â© 2016 Elsevier Ireland Ltd",Background; Bayes theorem; FDR; Firearm; Persistence; Transfer,,Review,Final,,Scopus,2-s2.0-84998656243,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Blakey L.S., Sharples G.P., Chana K., Birkett J.W.",57200181669;7003677879;35809803800;7004014784;,Fate and Behavior of Gunshot Residueâ€”A Review,2018,Journal of Forensic Sciences,63,1,,9,19,,22,10.1111/1556-4029.13555,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040036495&doi=10.1111%2f1556-4029.13555&partnerID=40&md5=f0697b59d8b30b4a357ed5c727f2ecac,"School of Pharmacy and Biomolecular Sciences, Faculty of Science, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom; Orchid Cellmark, PO Box 265, Abingdon, Oxfordshire  OX14 1YX, United Kingdom","Blakey, L.S., School of Pharmacy and Biomolecular Sciences, Faculty of Science, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom; Sharples, G.P., School of Pharmacy and Biomolecular Sciences, Faculty of Science, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom; Chana, K., Orchid Cellmark, PO Box 265, Abingdon, Oxfordshire  OX14 1YX, United Kingdom; Birkett, J.W., School of Pharmacy and Biomolecular Sciences, Faculty of Science, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom","A review of the literature concerning the fate and behavior of gunshot residue (GSR) is presented. A number of concomitant parameters including firearm and ammunition type, plume and GSR material characteristics, travel distances, chemical composition and GSR morphology are critically discussed in relation to their effects on the distribution and deposition, transfer and persistence processes of GSR. The underlying mechanisms associated with such processes are also considered. Knowledge of these processes on GSR materials could provide valuable information concerning scene preservation and subsequent forensic sampling. The number of GSR particles deposited can vary significantly with each firearm discharge, highlighting the potential to produce distinctive data in each individual case. With the continual development and compositional changes of new ammunition types, further evaluation of the effect these processes may have on GSR evidence and their possible influence on the interpretation of the analytical results should be given due consideration. Â© 2017 American Academy of Forensic Sciences",ballistics; distribution; fate and behavior; forensic science; gunshot residue; persistence; transfer,"antimony; barium; lead; ballistics; chemistry; clothing; devices; firearm; gunshot injury; hand; human; skin; Antimony; Barium; Clothing; Equipment and Supplies; Firearms; Forensic Ballistics; Hand; Humans; Lead; Skin; Wounds, Gunshot",Review,Final,,Scopus,2-s2.0-85040036495,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Cardinetti B., Ciampini C., Abate S., Marchetti C., Ferrari F., Di Tullio D., D'Onofrio C., Orlando G., Gravina L., Torresi L., Saporita G.",6506165418;6508003637;14044509400;14045730600;36883328400;6508260289;7006300281;7007157033;6505870190;6505837287;14045954900;,A proposal for statistical evaluation of the detection of gunshot residues on a suspect,2006,Scanning,28,3,,142,147,,15,10.1002/sca.4950280302,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746238144&doi=10.1002%2fsca.4950280302&partnerID=40&md5=7fe8462d9bd883f391f98337e8d22b58,"Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Reparto Carabinieri Investigazioni Scientifiche di Roma, Viale Tor di Quinto 151, 00191 Rome, Italy","Cardinetti, B., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy, Reparto Carabinieri Investigazioni Scientifiche di Roma, Viale Tor di Quinto 151, 00191 Rome, Italy; Ciampini, C., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Abate, S., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Marchetti, C., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Ferrari, F., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Di Tullio, D., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; D'Onofrio, C., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Orlando, G., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Gravina, L., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Torresi, L., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Saporita, G., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy","The possibility of accidental contamination of a suspect by gunshot residues (GSRs) is considered. If two hypotheses are taken into account (""the suspect has shot a firearm"" and ""the suspect has not shot a firearm""), the likelihood ratio of the conditional probabilities of finding a number n of GSRs is defined. Choosing two Poisson distributions, the parameter Î» of the first one coincides with the mean number of GSRs that can be found on a firearm shooter, while the parameter Î¼ of the second one is the mean number of GSRs that can be found on a nonshooter. In this scenario, the likelihood ratio of the conditional probabilities of finding a number n of GSRs in the two hypotheses can be easily calculated. The evaluation of the two parameters Î» and Î¼ and of the goodness of the two probability distributions is performed by using different sets of data: "" exclusive"" lead-antimony-barium GSRs have been detected in two populations of 31 and 28 police officers at diverse fixed times since firearm practice, and in a population of 81 police officers who stated that they had not handled firearms for almost 1 month. The results show that the Poisson distributions well fit the data for both shooters and nonshooters, and that the probability of detection of two or more GSRs is normally greater if the suspect has shot firearms. Â© FAMS, Inc.",Bayesian approach; Forensic science; Gunshot residues; Likelihood ratio; Scanning electron microscopy/energy-dispersive spectrometry,Contamination; Energy dispersive spectroscopy; Lead alloys; Poisson distribution; Probability; Scanning electron microscopy; Bayesian approach; Forensic science; Gunshot residues(GSRs); Likelihood ratio; Explosives; gunpowder; article; ballistics; Bayes theorem; energy; energy dispersive spectrometry; forensic science; gunshot injury; human; Poisson distribution; police; priority journal; probability; scanning electron microscopy; spectrometry; statistical analysis; Explosives; Pollution; Scanning Electron Microscopy,Article,Final,,Scopus,2-s2.0-33746238144,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Damary N.K., MandelY M., Levin N., Izraeli E.",57190303725;57190294617;16683533000;55621553400;,Calculation of likelihood ratios for gunshot residue evidence-statistical aspects,2016,"Law, Probability and Risk",15,2,,107,125,,8,10.1093/lpr/mgw001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978963559&doi=10.1093%2flpr%2fmgw001&partnerID=40&md5=59b5c95edac40969b81c851dce8ddee1,"Department of Statistics, The Hebrew University of Jerusalem, Jerusalem, 91905, Israel; Department of Statistics, The Hebrew University of Jerusalem, Jerusalem, 91905, Israel; PO Box 87, Tzur Hadassa, 99875, Israel; Israel Police HQ, Jerusalem, 91906, Israel","Damary, N.K., Department of Statistics, The Hebrew University of Jerusalem, Jerusalem, 91905, Israel; MandelY, M., Department of Statistics, The Hebrew University of Jerusalem, Jerusalem, 91905, Israel; Levin, N., PO Box 87, Tzur Hadassa, 99875, Israel; Izraeli, E., Israel Police HQ, Jerusalem, 91906, Israel","Recently published articles have proposed the use of likelihood ratios (LRs) in determining the evidential value of finding a given number of gunshot residue (GSR) particles on a suspect. LRs depend on the probabilistic models assumed for the defence proposition (the suspect was not involved in a shooting) and the prosecutor's proposition (the suspect was involved), and should be calculated based on data obtained in well designed experiments. However, statistical aspects of the analysis that select the appropriate model and provide uncertainty measures are rarely considered. In this article, data from Cardinetti et al. (2006, A proposal for statistical evaluation of the detection of gunshot residues on a suspect. Scanning, 28(3):142-147) are used to demonstrate the sensitivity of calculated LRs to the assumed model. It is shown that the Poisson model, considered by Cardinetti and others, is inappropriate and that a Negative Binomial model fits the data much better. The statistical error arising from the fact that models are estimated based on small sampled data is discussed, as well as the importance of accounting for this error. We conclude that only with a large database can statistical models be estimated accurately and LR's be treated as valid scientific measures. Â© The Author [2016].",Confidence interval; GSR; Likelihood ratio; Negative Binomial; Poisson regression; Prediction interval,,Article,Final,,Scopus,2-s2.0-84978963559,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Rijnders M.R., Stamouli A., Bolck A.",35811154900;6602670587;56162937300;,Comparison of GSR composition occurring at different locations around the firing position,2010,Journal of Forensic Sciences,55,3,,616,623,,40,10.1111/j.1556-4029.2009.01292.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951120499&doi=10.1111%2fj.1556-4029.2009.01292.x&partnerID=40&md5=a247651167a64c9dc3b00ac9407e0c9f,"Netherlands Forensic Institute (NFI), Laan van Ypenburg 6, 2497 GB Den Haag, Netherlands","Rijnders, M.R., Netherlands Forensic Institute (NFI), Laan van Ypenburg 6, 2497 GB Den Haag, Netherlands; Stamouli, A., Netherlands Forensic Institute (NFI), Laan van Ypenburg 6, 2497 GB Den Haag, Netherlands; Bolck, A., Netherlands Forensic Institute (NFI), Laan van Ypenburg 6, 2497 GB Den Haag, Netherlands","Variations in gunshot residue (GSR) compositions are used in the reconstruction of shooting incidents. In this study, GSR samples taken from seven different locations around and in the firearm were collected and analyzed using scanning electron microscopy/energy dispersive X-ray analysis. Four different types of ammunition were applied. Very low correlations were found when different ammunition were used. This clearly shows that it is possible to differentiate between ammunition types. When the same ammunition was used, high correlations were found between samples taken from external positions (such as hands of shooter, bullet-entrance holes) but poor correlation was found between internal samples (such as firearm barrel, cartridge case) and external samples. A high degree of association was found between samples that simulated victim and shooter. These findings clearly demonstrate that GSR comparison studies are meaningful but care needs to be taken when choosing suitable exhibits. External samples (such as hands of shooter, bullet-entrance holes) are more suitable candidates than internal samples (barrel of the firearm, cartridge case). Â© 2010 American Academy of Forensic Sciences.",Association; Composition comparison; Correlation; Firearm; Forensic science; Gunshot residue; Scanning electron microscopy,,Article,Final,,Scopus,2-s2.0-77951120499,,IFSMS 2019,Gunshot Residue,Gunshot Residue
"Bolck A., Stamouli A.",56162937300;6602670587;,Likelihood Ratios for categorical evidence; Comparison of LR models applied to gunshot residue data,2017,"Law, Probability and Risk",16,43892,,71,90,,1,10.1093/lpr/mgx005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038021452&doi=10.1093%2flpr%2fmgx005&partnerID=40&md5=ecee4d0247788184e1973fa17eb575d8,"Netherlands Forensic Institute, Postbus 24044, Den Haag, 2490 AA, Netherlands","Bolck, A., Netherlands Forensic Institute, Postbus 24044, Den Haag, 2490 AA, Netherlands; Stamouli, A., Netherlands Forensic Institute, Postbus 24044, Den Haag, 2490 AA, Netherlands","In this article a 2-levelmultinomialmodel for the calculation of Likelihood Ratios (LRs) as ameasure of the strength of evidence in the case of categorical evidence is introduced. In order to illustrate its usage, it is applied to gunshot residue (GSR) comparison data obtained in an experimental set-up and analysed using electron microscopy. The data consists of a number of gunshot residues divided in k categories depending on their elemental composition. For comparison a score-based model (the Pearson correlation) and a 1-levelmultinomial model estimated with MaximumLikelihood (ML)were also applied on the same data. Three variations of the 2-level multinomial model were tested, together with the other twomodels. The results show that all testedmodels can be applied on categorical data such as GSR. The 2-level multinomial model, the model that is introduced in the study, shows the least misleading evidence. Furthermore this article demonstrates a first step taken towards a system that calculates numerical LRs in GSR comparison studies. Â© The Author [2017]. Published by Oxford University Press. All rights reserved.",Categorical evidence; GSR elemental composition; Gunshot residue; Multinomial LRmodel,,Article,Final,,Scopus,2-s2.0-85038021452,,IFSMS 2019,Gunshot Residue,Gunshot Residue
