"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Sheldon Jr. A.T.","57214029799;","Antibiotic resistance: Who is winning the war? Introductory remarks",2003,"International Journal of Toxicology","22","2","","129","130",NA,8,"10.1080/10915810305097","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038518479&doi=10.1080%2f10915810305097&partnerID=40&md5=e4346252e0c5a3fb2533625b35310029","U.S. Food and Drug Administration, Ctr. for Drug Eval. and Research, Div. of Anti-Infective Drug Products, Rockville, MD, United States; U.S. Food and Drug Administration, 9201 Corporate Boulevard, Rockville, MD 20850, United States","Sheldon Jr., A.T., U.S. Food and Drug Administration, Ctr. for Drug Eval. and Research, Div. of Anti-Infective Drug Products, Rockville, MD, United States, U.S. Food and Drug Administration, 9201 Corporate Boulevard, Rockville, MD 20850, United States","Antimicrobial; Interagency; Resistance; Surveillance; Toxicology","antibiotic agent; antifungal agent; antiinfective agent; antivirus agent; antibiotic resistance; conference paper; drug surveillance program; drug utilization; public health service; symposium; Animals; Anti-Bacterial Agents; Cooperative Behavior; Disease Notification; Drug Design; Drug Resistance, Microbial; Government Agencies; Health Policy; Humans; Interinstitutional Relations; Public Health; United States; Veterinary Drugs; Fungi","Sheldon Jr., A.T.; U.S. Food and Drug Administration, 9201 Corporate Boulevard, Rockville, MD 20850, United States; email: sheldon@cder.fda.gov","Conference Paper","Final","","Scopus","2-s2.0-0038518479","Toxicology Surveillance","Toxicology"
"Taleb H., Vale P., Blaghen M.","9243123700;7003602274;6603069553;","Spatial and temporal evolution of PSP toxins along the Atlantic shore of Morocco",2003,"Toxicon","41","2","","199","205",NA,10,"10.1016/S0041-0101(02)00277-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037306386&doi=10.1016%2fS0041-0101%2802%2900277-5&partnerID=40&md5=b8fec04c775ff95e74d2327da5d95867","Inst. Natl. de Rech. Halieutique-2, Rue de Tiznit, Casablanca, Morocco; Instituto de I. das P. e do M.-A. B., 1449-006 Lisbon, Portugal; Université Hassan II, Fac. des Sciences Aïn Chok, Casablanca, Morocco","Taleb, H., Inst. Natl. de Rech. Halieutique-2, Rue de Tiznit, Casablanca, Morocco; Vale, P., Instituto de I. das P. e do M.-A. B., 1449-006 Lisbon, Portugal; Blaghen, M., Université Hassan II, Fac. des Sciences Aïn Chok, Casablanca, Morocco","HPLC; Morocco; Mouse bioassay; Paralytic shellfish poisoning","gonyautoxin; saxitoxin; alexandrium minutum; animal experiment; article; bioassay; controlled study; Dinoflagellate; gymnodinium catenatum; mollusc; Morocco; nonhuman; priority journal; seashore; shellfish; toxicology; Alexandrium; Alexandrium minutum; Alexandrium minutum; algae; Bivalvia; Dinophyceae; Gymnodinium; Gymnodinium catenatum; Gymnodinium catenatum; Mollusca","Taleb, H.; Inst. Natl. de Rech. Halieutique-2, Rue de Tiznit, Casablanca, Morocco; email: htaleb@hotmail.com","Article","Final","","Scopus","2-s2.0-0037306386","Toxicology Surveillance","Toxicology"
"Sood A.","57203164460;","Medical screening and surveillance of shift workers for health problems",2003,"Clinics in Occupational and Environmental Medicine","3","2","","339","349",NA,2,"10.1016/S1526-0046(03)00029-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037960953&doi=10.1016%2fS1526-0046%2803%2900029-3&partnerID=40&md5=4436c0a6de4b8c772c821e58dd6aa08b","Div. of Pulmonary/Critical Care Med., Department of Medicine, Southern Illinois Univ. Sch. of Med., 701 North First Street, Springfield, IL 62794-9636, United States","Sood, A., Div. of Pulmonary/Critical Care Med., Department of Medicine, Southern Illinois Univ. Sch. of Med., 701 North First Street, Springfield, IL 62794-9636, United States","","melatonin; sedative agent; article; awareness; computer aided design; coping behavior; drug use; frequency analysis; health care access; health care planning; health survey; human; job performance; light exposure; medical documentation; occupational accident; occupational disease; occupational exposure; occupational hazard; occupational toxicology; patient counseling; questionnaire; reliability; screening test; shift worker; social care; standardization; training; work environment; work schedule; workload","Sood, A.; Div. of Pulmonary/Critical Care Med., Department of Medicine, Southern Illinois Univ. Sch. of Med., 701 North First Street, Springfield, IL 62794-9636, United States; email: asood2@siumed.edu","Review","Final","","Scopus","2-s2.0-0037960953","Toxicology Surveillance","Toxicology"
"Szafir D., Lelouët H., Imbs J.-L.","6508074128;6602615296;7103113825;","Prevention of Drug-Induced Risks [Risque Médicamenteux: Prévention]",2003,"Therapie","58","3","","225","227",NA,NA,"10.2515/therapie:2003035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0344464952&doi=10.2515%2ftherapie%3a2003035&partnerID=40&md5=47c8f84d2bd1dda8498a3cb290e6b7bb","Laboratoire Roche, Neuilly-sur-Seine, France; CHU Henri Mondor, Créteil, France; Serv. Malad. Vasc./Pharmacol. Clin., Hop. Universitaires de Strasbourg, Strasbourg, France; Worldwide Affiliates Operation, EMEA Europ. Coord. Pharmacovigilance, Produits Roche, 52 Boulevard du Parc, 92521 Neuilly-sur-Seine, France","Szafir, D., Laboratoire Roche, Neuilly-sur-Seine, France, Worldwide Affiliates Operation, EMEA Europ. Coord. Pharmacovigilance, Produits Roche, 52 Boulevard du Parc, 92521 Neuilly-sur-Seine, France; Lelouët, H., CHU Henri Mondor, Créteil, France; Imbs, J.-L., Serv. Malad. Vasc./Pharmacol. Clin., Hop. Universitaires de Strasbourg, Strasbourg, France","Drugs; Iatrogenicity; Information; Prevention","drug; adverse drug reaction; clinical research; conference paper; consumer; decision making; drug cost; drug efficacy; drug industry; drug information; drug mechanism; drug safety; drug toxicity; ECG abnormality; electrocardiogram; health care personnel; heart electrophysiology; human; information; morbidity; mortality; physician; postmarketing surveillance; prescription; priority journal; QT prolongation; toxicology","Szafir, D.; Worldwide Affiliates Operation, EMEA Europ. Coord. Pharmacovigilance, Produits Roche, 52 Boulevard du Parc, 92521 Neuilly-sur-Seine, France; email: deborah.szafir@roche.com","Conference Paper","Final","","Scopus","2-s2.0-0344464952","Toxicology Surveillance","Toxicology"
"Liu Z., Chen B.","57191687953;7408608413;","A new toxicological concept-acute reference dose",2003,"Wei sheng yan jiu = Journal of hygiene research","32","1","","76","77, back cover",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042073005&partnerID=40&md5=ae653f5a09bf4c4f53a893b5a217aba6","School of Public Health, Fudan University, Shanghai 200032, China.","Liu, Z., School of Public Health, Fudan University, Shanghai 200032, China.; Chen, B., School of Public Health, Fudan University, Shanghai 200032, China.","","article; dangerous goods; dose response; drug surveillance program; environmental exposure; environmental monitoring; methodology; risk assessment; standard; Dose-Response Relationship, Drug; Environmental Exposure; Environmental Monitoring; Hazardous Substances; No-Observed-Adverse-Effect Level; Reference Standards; Risk Assessment","Liu, Z.","Article","Final","","Scopus","2-s2.0-0042073005","Toxicology Surveillance","Toxicology"
"Low Dog T., Powell K.L., Weisman S.M.","6508166584;7201862252;7006987012;","Critical evaluation of the safety of Cimicifuga racemosa in menopause symptom relief",2003,"Menopause","10","4","","299","313",NA,90,"10.1097/01.gme.0000056039.51813.21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037827306&doi=10.1097%2f01.gme.0000056039.51813.21&partnerID=40&md5=378dbadc44ec1ca5b97e15dd8dabc653","Integrative Med. Educ. Associates, Corrales, NM, United States; Innovative Science Solutions, LLC, Morristown, NJ, United States; 67 Park Place East, Morristown, NJ 07960, United States; 353 Loma Larga NW, Corrales, NM 87048, United States","Low Dog, T., Integrative Med. Educ. Associates, Corrales, NM, United States, 353 Loma Larga NW, Corrales, NM 87048, United States; Powell, K.L., Innovative Science Solutions, LLC, Morristown, NJ, United States; Weisman, S.M., Innovative Science Solutions, LLC, Morristown, NJ, United States, 67 Park Place East, Morristown, NJ 07960, United States","Black cohosh; Cimicifuga racemosa; Menopause; Safety; Toxicology","5 w; am pm ultimate cleanse; bioslim product #2; black cohosh (TM); Cimicifuga racemosa extract; circulation plus; eight combination; estrogen; ex stress; internal cleansing sytem; the edge; abdominal pain; anger; anxiety disorder; arthralgia; article; backache; breakthrough bleeding; depression; dermatitis; diarrhea; drug marketing; drug safety; drug surveillance program; drug synthesis; edema; endometrium hyperplasia; epistaxis; erythema; estrogen therapy; flushing; food and drug administration; headache; heart infarction; hepatitis; human; hypertension; infertility; interstitial nephritis; jaundice; liver failure; malaise; mastalgia; menopausal syndrome; menstruation disorder; muscle hypertonia; muscle weakness; nausea; nephrotic syndrome; pruritus; purpura; rash; rectum hemorrhage; stress; symptomatology; synovitis; thorax pain; thrombocytopenic purpura; urogenital tract tumor; urticaria; vein thrombosis; vertigo; visual impairment; world health organization","Low Dog, T.353 Loma Larga NW, Corrales, NM 87048, United States; email: lowdogmd@aol.com","Article","Final","","Scopus","2-s2.0-0037827306","Toxicology Surveillance","Toxicology"
"Bankole S.A., Adebanjo A.","6603733144;6602158290;","Mycotoxins in food in West Africa: Current situation and possibilities of controlling it",2003,"African Journal of Biotechnology","2","9","","254","274",NA,155,"10.5897/ajb2003.000-1053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942646382&doi=10.5897%2fajb2003.000-1053&partnerID=40&md5=23c9fd9c998e8ea76fbdecafca52027b","Department of Biological Sciences, Olabisi Onabanjo University, PMB 2002, Ago-Iwoye, Ogun State, Nigeria","Bankole, S.A., Department of Biological Sciences, Olabisi Onabanjo University, PMB 2002, Ago-Iwoye, Ogun State, Nigeria; Adebanjo, A., Department of Biological Sciences, Olabisi Onabanjo University, PMB 2002, Ago-Iwoye, Ogun State, Nigeria","Aflatoxins; Control; Food; Fumonisins; Mycotoxins; Ochratoxin A; Prevention; Surveillance; Toxicology; West Africa","aflatoxin; fumonisin; ochratoxin; acute toxicity; Africa; agricultural parameters; awareness; biological pest control; chemical pest control; chronic toxicity; crop; desiccation; detoxification; education program; environmental sanitation; food; food contamination; food poisoning; food storage; harvest period; humidity; infection control; insect control; maize; melon; nonhuman; peanut; plant growth; plant stress; practice guideline; review; sanitation; smoking; yam; Arachis hypogaea; Cucumis; Dioscorea alata; Insecta; Panthera tigris; Zea mays","Bankole, S.A.; Department of Biological Sciences, Olabisi Onabanjo University, PMB 2002, Ago-Iwoye, Ogun State, Nigeria; email: sabankole@juno.com","Review","Final","Open Access","Scopus","2-s2.0-2942646382","Toxicology Surveillance","Toxicology"
"Myers J.E., Thompson M.L., Naik I., Theodorou P., Esswein E., Tassell H., Daya A., Renton K., Spies A., Paicker J., Young T., Jeebhay M., Ramushu S., London L., Rees D.J.","7402995913;7404620948;6603603127;6603909589;6603070242;6505633239;36914498900;7005489760;7003756657;6505586988;12239527700;6602261110;6507512129;55221684300;7402667713;","The Utility of Biological Monitoring for Manganese in Ferroalloy Smelter Workers in South Africa",2003,"NeuroToxicology","24","6","","875","883",NA,46,"10.1016/S0161-813X(03)00082-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-10744225422&doi=10.1016%2fS0161-813X%2803%2900082-2&partnerID=40&md5=06172f9dd15105fa81ca71ef3ca139ea","Occup. and Environ. Hlth. Res. Unit, Sch. of Pub. Hlth./Prim. Hlth. Care, University of Cape Town, Anzio Road Observatory, 7925 Cape Town, South Africa; Natl. Centre for Occupational Health, Johannesburg, South Africa; Department of Biostatistics, University of Washington, Seattle, WA, United States; Natl. Inst. for Occup. Safety/Hlth., Cleveland, OH, United States; South African Inst. for Med. Res., Johannesburg, South Africa","Myers, J.E., Occup. and Environ. Hlth. Res. Unit, Sch. of Pub. Hlth./Prim. Hlth. Care, University of Cape Town, Anzio Road Observatory, 7925 Cape Town, South Africa; Thompson, M.L., Occup. and Environ. Hlth. Res. Unit, Sch. of Pub. Hlth./Prim. Hlth. Care, University of Cape Town, Anzio Road Observatory, 7925 Cape Town, South Africa, Department of Biostatistics, University of Washington, Seattle, WA, United States; Naik, I., Natl. Centre for Occupational Health, Johannesburg, South Africa; Theodorou, P., Natl. Centre for Occupational Health, Johannesburg, South Africa; Esswein, E., Natl. Centre for Occupational Health, Johannesburg, South Africa, Natl. Inst. for Occup. Safety/Hlth., Cleveland, OH, United States; Tassell, H., Natl. Centre for Occupational Health, Johannesburg, South Africa; Daya, A., Natl. Centre for Occupational Health, Johannesburg, South Africa; Renton, K., Natl. Centre for Occupational Health, Johannesburg, South Africa; Spies, A., Natl. Centre for Occupational Health, Johannesburg, South Africa; Paicker, J., South African Inst. for Med. Res., Johannesburg, South Africa; Young, T., Occup. and Environ. Hlth. Res. Unit, Sch. of Pub. Hlth./Prim. Hlth. Care, University of Cape Town, Anzio Road Observatory, 7925 Cape Town, South Africa; Jeebhay, M., Occup. and Environ. Hlth. Res. Unit, Sch. of Pub. Hlth./Prim. Hlth. Care, University of Cape Town, Anzio Road Observatory, 7925 Cape Town, South Africa; Ramushu, S., Occup. and Environ. Hlth. Res. Unit, Sch. of Pub. Hlth./Prim. Hlth. Care, University of Cape Town, Anzio Road Observatory, 7925 Cape Town, South Africa; London, L., Occup. and Environ. Hlth. Res. Unit, Sch. of Pub. Hlth./Prim. Hlth. Care, University of Cape Town, Anzio Road Observatory, 7925 Cape Town, South Africa; Rees, D.J., Natl. Centre for Occupational Health, Johannesburg, South Africa","Biomarkers; Exposure; Manganese; Prolactin; Surveillance","alloy; biological marker; manganese; prolactin; air pollution; article; atmospheric deposition; biological monitoring; blood level; controlled study; dust; human; maximum allowable concentration; measurement; occupational exposure; occupational toxicology; prediction; priority journal; prolactin blood level; receiver operating characteristic; smelter; South Africa; urine level","Myers, J.E.; Occup. and Environ. Hlth. Res. Unit, Sch. of Pub. Hlth./Prim. Hlth. Care, University of Cape Town, Anzio Road Observatory, 7925 Cape Town, South Africa; email: myers@cormack.uct.ac.za","Article","Final","","Scopus","2-s2.0-10744225422","Toxicology Surveillance","Toxicology"
"O'Donnell J.","7402121482;","Overview of existing research and information linking isotretinoin (accutane), depression, psychosis, and suicide.",2003,"American journal of therapeutics","10","2","","148","159",NA,47,"10.1097/00045391-200303000-00012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038304522&doi=10.1097%2f00045391-200303000-00012&partnerID=40&md5=172c96c1eb7ad6404aeae0573fba40bf","Department of Pharmacology, Rush Medical College, Chicago, Illinois, United States","O'Donnell, J., Department of Pharmacology, Rush Medical College, Chicago, Illinois, United States","","dermatological agent; isotretinoin; acne vulgaris; affect; case report; chemically induced disorder; depression; drug effect; drug surveillance program; food and drug administration; human; legal aspect; psychosis; review; risk factor; suicide attempt; United States; Acne Vulgaris; Adverse Drug Reaction Reporting Systems; Affect; Depression; Dermatologic Agents; Humans; Isotretinoin; Psychoses, Substance-Induced; Risk Factors; Suicide, Attempted; United States; United States Food and Drug Administration","O'Donnell, J.email: JODONN1935@aol.com","Review","Final","","Scopus","2-s2.0-0038304522","Toxicology Surveillance","Toxicology"
"Bartolucci G.B., Ambrosi L., Apostoli P., Cavallo D., Chiesara D., Cottica D., Gelormini A., Locatelli C., Manno M., Muzi G., Nano G., Sannolo N., Sesana G., Soleo L.","7005842251;7006493864;35463605200;7003847932;6504608608;6603770781;6602643537;7005429420;36932344200;7003652366;24285302500;7003799369;57204967387;7003926603;","Implementation of Parliamentary Act D.Lgs 2nd February 2002 N. 25 and definition of """"moderate risk"""" [Applicazione del D.Lgs 25/02 e definizione di """"rischio moderato""""]",2003,"Giornale Italiano di Medicina del Lavoro ed Ergonomia","25","3","","336","341",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142075734&partnerID=40&md5=9de574452c99a9a60773fb899dbcb5f2","","Bartolucci, G.B.; Ambrosi, L.; Apostoli, P.; Cavallo, D.; Chiesara, D.; Cottica, D.; Gelormini, A.; Locatelli, C.; Manno, M.; Muzi, G.; Nano, G.; Sannolo, N.; Sesana, G.; Soleo, L.","Chemical risk prevention; Moderate risk; Parliamentary Act D.Lgs 25/02","chemical compound; lead; biological monitoring; disease predisposition; employer; health survey; human; Italy; law; medical examination; occupational exposure; occupational hazard; occupational physician; occupational safety; organization; review; risk assessment; worker; workplace","","Review","Final","","Scopus","2-s2.0-0142075734","Toxicology Surveillance","Toxicology"
"Goldstein D.A., Acquavella J.F., Mannion R.M., Farmer D.R.","10038920400;7003588226;7007006023;7102285637;","An analysis of glyphosate data from the California Environmental Protection Agency pesticide illness surveillance program",2002,"Journal of Toxicology - Clinical Toxicology","40","7","","885","892",NA,19,"10.1081/CLT-120016960","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036941681&doi=10.1081%2fCLT-120016960&partnerID=40&md5=c79239f8851308be98e289a5e1ebb877","Monsanto Company C2SE, 800 N. Lindbergh Blvd., St. Louis, MO 63167, United States","Goldstein, D.A., Monsanto Company C2SE, 800 N. Lindbergh Blvd., St. Louis, MO 63167, United States; Acquavella, J.F., Monsanto Company C2SE, 800 N. Lindbergh Blvd., St. Louis, MO 63167, United States; Mannion, R.M., Monsanto Company C2SE, 800 N. Lindbergh Blvd., St. Louis, MO 63167, United States; Farmer, D.R., Monsanto Company C2SE, 800 N. Lindbergh Blvd., St. Louis, MO 63167, United States","Epidemiology; Glyphosate; Pesticides; Reporting; Toxicity","glyphosate; pesticide; adult; agriculture; article; chill; controlled study; data base; diarrhea; diplopia; disease severity; environmental exposure; eye irritation; fatigue; female; fever; headache; human; incidence; lethargy; major clinical study; male; nausea; occupational toxicology; pesticide spraying; scotoma; skin irritation; symptom; toxicity; United States; upper respiratory tract; vertigo; visual impairment; vomiting; Accidents, Occupational; Administration, Topical; Adult; Agricultural Workers' Diseases; California; Databases, Factual; Glycine; Herbicides; Humans; Middle Aged; Occupational Exposure; Poison Control Centers; Staphylococcus phage 187","Goldstein, D.A.; Monsanto Company C2SE, 800 N. Lindbergh Blvd., St. Louis, MO 63167, United States; email: daniel.a.goldstein@stl.monsanto.com","Article","Final","","Scopus","2-s2.0-0036941681","Toxicology Surveillance","Toxicology"
"LaKind J.S., Berlin Jr. C.M.","6603951340;7101808259;","Technical workshop on human milk surveillance and research on environmental chemicals in the United States: An overview",2002,"Journal of Toxicology and Environmental Health - Part A","65","22","","1829","1837",NA,15,"10.1080/00984100290071739","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037159832&doi=10.1080%2f00984100290071739&partnerID=40&md5=e44bd19833182834c1bb54cf813a60fa","LaKind Associates LLC, 106 Oakdale Avenue, Catonsville, MD 21228, United States; Milton S. Hershey Medical Center, Department of Pediatrics, Pennsylvania State Univ. Coll. Med., Hershey, PA, United States","LaKind, J.S., LaKind Associates LLC, 106 Oakdale Avenue, Catonsville, MD 21228, United States; Berlin Jr., C.M., Milton S. Hershey Medical Center, Department of Pediatrics, Pennsylvania State Univ. Coll. Med., Hershey, PA, United States","","environmental chemical; analytic method; breast milk; conference paper; data analysis; environmental monitoring; human; medical expert; medical specialist; patient selection; priority journal; questionnaire; research; risk assessment; sampling; United States; workshop; Adult; Environmental Monitoring; Environmental Pollutants; Female; Guidelines; Humans; Milk, Human; United States","LaKind, J.S.; LaKind Associates LLC, 106 Oakdale Avenue, Catonsville, MD 21228, United States; email: lakindassoc@worldnet.att.net","Conference Paper","Final","","Scopus","2-s2.0-0037159832","Toxicology Surveillance","Toxicology"
"Mrvos R., Krenzelok E.P.","7003545544;8764591000;","Surveillance of drug identification calls: An overlooked poison center responsibility",2002,"Veterinary and Human Toxicology","44","5","","294","295",NA,9,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036785904&partnerID=40&md5=eb8af26ab9039a1ac1df93b44566d09a","Pittsburgh Poison Center, Children's Hospital of Pittsburgh, University of Pittsburgh, 3705 Fifth Avenue, Pittsburgh, PA 15213, United States","Mrvos, R., Pittsburgh Poison Center, Children's Hospital of Pittsburgh, University of Pittsburgh, 3705 Fifth Avenue, Pittsburgh, PA 15213, United States; Krenzelok, E.P., Pittsburgh Poison Center, Children's Hospital of Pittsburgh, University of Pittsburgh, 3705 Fifth Avenue, Pittsburgh, PA 15213, United States","","article; drug abuse; drug identification; drug information; drug surveillance program; information; law enforcement; legal aspect; pharmaceutics; poison center; tablet; telephone; toxicology; Pharmaceutical Preparations; Poison Control Centers; Terminology","Mrvos, R.; Pittsburgh Poison Center, Children's Hospital of Pittsburgh, University of Pittsburgh, 3705 Fifth Avenue, Pittsburgh, PA 15213, United States","Article","Final","","Scopus","2-s2.0-0036785904","Toxicology Surveillance","Toxicology"
"Belson M.G., Kelley T.R.","6603960366;7101915498;","Bupropion exposures: Clinical manifestations and medical outcome",2002,"Journal of Emergency Medicine","23","3","","223","230",NA,71,"10.1016/S0736-4679(02)00522-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036806782&doi=10.1016%2fS0736-4679%2802%2900522-X&partnerID=40&md5=c43ad2ba6f707b98faa56a9db0fc60a5","Department of Pediatrics, Emory University, School of Medicine, Atlanta, GA, United States; Georgia Poison Center, Atlanta, GA, United States; Georgia Poison Center, 80 Jessie Hill Jr. Dr., Atlanta, GA 30303, United States","Belson, M.G., Department of Pediatrics, Emory University, School of Medicine, Atlanta, GA, United States, Georgia Poison Center, Atlanta, GA, United States, Georgia Poison Center, 80 Jessie Hill Jr. Dr., Atlanta, GA 30303, United States; Kelley, T.R., Department of Pediatrics, Emory University, School of Medicine, Atlanta, GA, United States","Bupropion; Poisoning; Seizures; Wellbutrin; Zyban","amfebutamone; antidepressant agent; adolescent; adult; agitation; article; child; clinical feature; coma; controlled study; delusion; demography; drowsiness; drug effect; drug exposure; drug overdose; hallucination; headache; human; hypertension; infant; intoxication; irritability; lethargy; major clinical study; nausea; priority journal; pruritus; retrospective study; seizure; side effect; slurred speech; smoking cessation; suicide attempt; tachycardia; toxicology; treatment outcome; tremor; vertigo; vomiting; Adolescent; Adult; Age Factors; Anticonvulsants; Antidepressive Agents, Second-Generation; Bupropion; Child; Child, Preschool; Decontamination; Dopamine Uptake Inhibitors; Female; Fluid Therapy; Humans; Infant; Infant, Newborn; Male; Overdose; Poison Control Centers; Population Surveillance; Retrospective Studies; Seizures; Sex Factors; Tachycardia; Vomiting","Belson, M.G.; Georgia Poison Center, 80 Jessie Hill Jr. Dr., Atlanta, GA 30303, United States","Article","Final","","Scopus","2-s2.0-0036806782","Toxicology Surveillance","Toxicology"
"Kavlock R., Boekelheide K., Chapin R., Cunningham M., Faustman E., Foster P., Golub M., Henderson R., Hinberg I., Little R., Seed J., Shea K., Tabacova S., Tyl R., Williams P., Zacharewski T.","7005967528;7004822994;7005274248;57203774531;7005480353;7201517437;7102065421;7402183638;7003642566;7202638942;7004919345;55509608100;56632140100;7006294242;7404956867;7005714434;","NTP center for the evaluation of risks to human reproduction: Phthalates expert panel report on the reproductive and developmental toxicity of di-isononyl phthalate",2002,"Reproductive Toxicology","16","5","","679","708",NA,75,"10.1016/S0890-6238(02)00034-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036754673&doi=10.1016%2fS0890-6238%2802%2900034-5&partnerID=40&md5=1ef60e3ae483cfbdf235fab65a3936ac","National Health and Environmental Effects Research Laboratory, USEPA, Research Triangle Park, NC, United States; Brown University, Providence, RI, United States; NIEHS, Research Triangle Park, NC, United States; University of Washington, Seattle, WA, United States; Chemical Industry Institute of Toxicology, Research Triangle Park, NC, United States; California Environmental Protection Agency, Sacramento, CA, United States; Lovelace Respiratory Research Institute, Albuquerque, NM, United States; Health Canada, Ottawa, Ont., Canada; Office of Toxic Substances, USEPA, Washington, DC, United States; Duke University, Durham, NC, United States; Food and Drug Administration, Rockville, MD, United States; Research Triangle Institute, Research Triangle Park, NC, United States; Harvard University, Boston, MA, United States; Michigan State University, East Lansing, MI, United States","Kavlock, R., National Health and Environmental Effects Research Laboratory, USEPA, Research Triangle Park, NC, United States; Boekelheide, K., Brown University, Providence, RI, United States; Chapin, R., NIEHS, Research Triangle Park, NC, United States; Cunningham, M., NIEHS, Research Triangle Park, NC, United States; Faustman, E., University of Washington, Seattle, WA, United States; Foster, P., Chemical Industry Institute of Toxicology, Research Triangle Park, NC, United States; Golub, M., California Environmental Protection Agency, Sacramento, CA, United States; Henderson, R., Lovelace Respiratory Research Institute, Albuquerque, NM, United States; Hinberg, I., Health Canada, Ottawa, Ont., Canada; Little, R., NIEHS, Research Triangle Park, NC, United States; Seed, J., Office of Toxic Substances, USEPA, Washington, DC, United States; Shea, K., Duke University, Durham, NC, United States; Tabacova, S., Food and Drug Administration, Rockville, MD, United States; Tyl, R., Research Triangle Institute, Research Triangle Park, NC, United States; Williams, P., Harvard University, Boston, MA, United States; Zacharewski, T., Michigan State University, East Lansing, MI, United States","Developmental toxicity; Di-isononyl phthalate; Exposure; Reproductive toxicity; Review; Risk evaluation; Systemic toxicity; Toxicokinetics","phthalic acid; phthalic acid derivative; phthalic acid diisononyl ester; plasticizer; unclassified drug; animal; animal cell; animal experiment; animal model; animal tissue; biotransformation; chemical structure; conference paper; controlled study; developmental biology; drug absorption; drug effect; drug surveillance program; environmental health; female; genetic toxicology; government; human; male; mouse; nonhuman; occupational exposure; pregnancy; rat; reproduction; reproductive toxicity; risk assessment; toxicity; toxicokinetics; United States; Animals; Environmental Health; Female; Government Agencies; Government Programs; Humans; Male; Mice; No-Observed-Adverse-Effect Level; Phthalic Acids; Plasticizers; Pregnancy; Rats; Reproduction; Risk Assessment; United States; Animalia","Kavlock, R.; Environ. Effects Research Laboratory, USEPA, Research Triangle Park, NC, United States; email: jmoore@sciences.com","Conference Paper","Final","","Scopus","2-s2.0-0036754673","Toxicology Surveillance","Toxicology"
