"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Kuncheva L.I., Jain L.C.","7005496253;55257026500;","Designing classifier fusion systems by genetic algorithms",2000,"IEEE Transactions on Evolutionary Computation","4","4","","327","336",NA,179,"10.1109/4235.887233","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034314744&doi=10.1109%2f4235.887233&partnerID=40&md5=696a5df54e540f1662872d043f3d40b8","School of Informatics, University of Wales-Bangor, Bangor, Gwynedd LL57 1UT, Wales, United Kingdom; University of South Australia - Adelaide, Mawson Lakes, SA 5095, Australia; School of Informatics, University of Wales, Bangor, United Kingdom; Intelligent Engineering Systems (KES) Centre, University of South Austrailia, Australia","Kuncheva, L.I., School of Informatics, University of Wales-Bangor, Bangor, Gwynedd LL57 1UT, Wales, United Kingdom, School of Informatics, University of Wales, Bangor, United Kingdom; Jain, L.C., University of South Australia - Adelaide, Mawson Lakes, SA 5095, Australia, Intelligent Engineering Systems (KES) Centre, University of South Austrailia, Australia","","Classifier fusion systems; Multiple classifiers; Error analysis; Feature extraction; Mathematical models; Optimization; Vectors; Genetic algorithms","Kuncheva, Ludmila I.; Univ of Wales-Bangor, Bangor, United Kingdom","Article","Final","","Scopus","2-s2.0-0034314744","Paint-Glass","Paint-Glass"
"Seguí M.A., Feucht M.M., Ponce A.C., Pascual F.A.V.","6603850829;7003661801;35841289000;16167352500;","Persistent lipsticks and their lip prints: New hidden evidence at the crime scene",2000,"Forensic Science International","112","1","","41","47",NA,52,"10.1016/S0379-0738(00)00173-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034710345&doi=10.1016%2fS0379-0738%2800%2900173-0&partnerID=40&md5=d6c92e75f689b517e7ac7821d0619351","Department of Legal Medicine, Coll. Med. Odontology, Univ. V., Valencia, Spain","Seguí, M.A., Department of Legal Medicine, Coll. Med. Odontology, Univ. V., Valencia, Spain; Feucht, M.M., Department of Legal Medicine, Coll. Med. Odontology, Univ. V., Valencia, Spain; Ponce, A.C., Department of Legal Medicine, Coll. Med. Odontology, Univ. V., Valencia, Spain; Pascual, F.A.V., Department of Legal Medicine, Coll. Med. Odontology, Univ. V., Valencia, Spain","Forensic identification; Latent print; Lipstick","aluminum; cobalt; cosmetic; glass; article; ceramics; controlled study; cotton; crime; forensic identification; human; lip; normal human; paper; powder; printing; priority journal; technique; volunteer; Ceramics; Cosmetics; Criminology; Forensic Medicine; Glass; Gossypium; Humans; Lip; Paper; Powders","Pascual, F.A.V.; Department of Legal Medicine, College of Medicine/Odontology, University of Valencia E.G., 46010 Valencia, Spain; email: Fernando.Verdu@uv.es","Article","Final","","Scopus","2-s2.0-0034710345","Paint-Glass","Paint-Glass"
"Charbonneau James E.","7003543575;","Investigation of foreign substances in food",2000,"Scanning","22","2","","129","",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034156276&partnerID=40&md5=6618583c02dfdc0d8ff9fe7999d7c7f3","Natl Food Processors Assoc, Washington, United States","Charbonneau, James E., Natl Food Processors Assoc, Washington, United States","","Calcium compounds; Energy dispersive spectroscopy; Food processing; Fourier transform infrared spectroscopy; Glass; Microscopes; Spectrometers; Energy dispersive spectrometer system; Foreign substances; Fourier transform infrared spectrometer; Nicplan microscope; Scanning electron microscope; Scanning electron microscopy","Charbonneau, James E.; Natl Food Processors Assoc, Washington, United States","Article","Final","","Scopus","2-s2.0-0034156276","Paint-Glass","Paint-Glass"
"Frégeau C.J., Germain O., Fourney R.M.","6602460672;21736739100;6701526945;","Fingerprint enhancement revisited and the effects of blood enhancement chemicals on subsequent Profiler Plus(TM) fluorescent short tandem repeat DNA analysis of fresh and aged bloody fingerprints",2000,"Journal of Forensic Sciences","45","2","","354","380",NA,78,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642586760&partnerID=40&md5=8436299671ab150676259795708248f2","Royal Canadian Mounted Police, Central Forensic Laboratory, National DNA Data Bank, Ottawa, Ont., Canada; Dept. de Chimie-biologie, Univ. du Quebec a Trois-Rivieres, Trois-Rivières, Que., Canada; i/c National DNA Data Bank, Royal Canadian Mounted Police, Central Forensic Laboratory, 1200 Vanier Parkway, Ottawa, Ont. K1G 3M8, Canada","Frégeau, C.J., Royal Canadian Mounted Police, Central Forensic Laboratory, National DNA Data Bank, Ottawa, Ont., Canada; Germain, O., Dept. de Chimie-biologie, Univ. du Quebec a Trois-Rivieres, Trois-Rivières, Que., Canada; Fourney, R.M., Royal Canadian Mounted Police, Central Forensic Laboratory, National DNA Data Bank, Ottawa, Ont., Canada, i/c National DNA Data Bank, Royal Canadian Mounted Police, Central Forensic Laboratory, 1200 Vanier Parkway, Ottawa, Ont. K1G 3M8, Canada","1,8-diazafluoren-9-one (DFO); Amido Black; Blood enhancement chemicals; Crowle's Double Stain; DNA analysis; Fingermark; Fingerprint; Fluorescence; Forensic science; Hungarian Red; Leucomalachite green; Luminol; Multiplex; Ninhydrin; Polymerase chain reaction (PCR); Presumptive test reagents; Sequencer; Short tandem repeat (STR)","DNA; fluorescent dye; reagent; article; autoanalyzer; blood analysis; blood stain; controlled study; DNA determination; female; finger dermatoglyphics; forensic identification; human; male; normal human; polymerase chain reaction; priority journal; reliability; tandem repeat; time; Blood Chemical Analysis; Dermatoglyphics; DNA; Female; Forensic Medicine; Humans; Indicators and Reagents; Male; Polymerase Chain Reaction; Sensitivity and Specificity; Spectrometry, Fluorescence; Tandem Repeat Sequences; Time Factors","Fourney, R.M.; i/c National DNA Data Bank, Royal Canadian Mounted Police Centr., Forensic Laboratory, 1200 Vanier Parkway, Ottawa, Ont. K1G 3M8, Canada","Article","Final","","Scopus","2-s2.0-1642586760","Paint-Glass","Paint-Glass"
"Zieba-Palus J.","6602086334;","European Paint and Glass Group Meeting: Dublin (Ireland), 4-6 October, 1999 [Spotkanie Grupy Roboczej ENFSI ds. Lakierow i Szkla: Dublin (Irlandia), 4-6 Pazdziernika 1999 roku]",2000,"Z Zagadnien Nauk Sadowych","41","","","179","180",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033781762&partnerID=40&md5=3c1cabc3082388e49e5ebd47e595eb99","","Zieba-Palus, J.","","glass; paint; chemical analysis; conference paper; forensic science; laboratory diagnosis; statistics","","Conference Paper","Final","","Scopus","2-s2.0-0033781762","Paint-Glass","Paint-Glass"
"Bernhard W.R.","36779479300;","Paint and tape: Collection and storage of microtraces of paint in adhesive tape",2000,"Journal of Forensic Sciences","45","6","","1312","1315",NA,2,"10.1520/jfs14886j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033739614&doi=10.1520%2fjfs14886j&partnerID=40&md5=1468b2016cbc5ac586d788a65cb151a1","Scientific Forensic Service, Zurich City Police, Zeughausstrasse 11, 8004 Zurich, Switzerland","Bernhard, W.R., Scientific Forensic Service, Zurich City Police, Zeughausstrasse 11, 8004 Zurich, Switzerland","Adhesive tape; Automotive paint; Collection; Criminalistics; Forensic science; FT-IR spectroscopy; Microtrace; Paint; Storage","paint; trace element; analytic method; article; car; crime; forensic science; Fourier transformation; priority journal; sampling; technique; traffic accident","Bernhard, W.R.; Scientific Forensic Service, Zurich City Police, Zeughausstrasse 11, 8004 Zurich, Switzerland","Article","Final","","Scopus","2-s2.0-0033739614","Paint-Glass","Paint-Glass"
"Kochanowski B.K., Morgan S.L.","56287744300;7402180417;","Forensic discrimination of automotive paint samples using pyrolysis-gas chromatography-mass spectrometry with multivariate statistics",2000,"Journal of Chromatographic Science","38","3","","100","108",NA,31,"10.1093/chromsci/38.3.100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034160904&doi=10.1093%2fchromsci%2f38.3.100&partnerID=40&md5=a7e676dc58115e836e2d9f3f2308691a","Department of Chemistry, University of South Carolina, Columbia, SC 29208, United States","Kochanowski, B.K., Department of Chemistry, University of South Carolina, Columbia, SC 29208, United States; Morgan, S.L., Department of Chemistry, University of South Carolina, Columbia, SC 29208, United States","","paint; article; car; forensic identification; gas chromatography; mass spectrometry; multivariate analysis; pattern recognition; principal component analysis; pyrolysis; reaction time; reproducibility; temperature","Morgan, S.L.; Department of Chemistry, University of South Carolina, Columbia, SC 29208, United States; email: morgan@mail.chem.sc.edu","Article","Final","Open Access","Scopus","2-s2.0-0034160904","Paint-Glass","Paint-Glass"
"Foster Barbara","7202824415;","Rising, converging image analysis tools for forensics - even out in the field",2000,"Advanced Imaging","15","5","","14","15",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033688373&partnerID=40&md5=3b5641d7fb01b6966673ed3c6fa84b57","Microscopy/Marketing and Education, Springfield, United States","Foster, Barbara, Microscopy/Marketing and Education, Springfield, United States","","Fluorescence; Fourier transform infrared spectroscopy; Image analysis; Optical microscopy; Raman spectroscopy; Chemical fingerprinting; Forensics; Imaging techniques","Foster, Barbara; Microscopy/Marketing and Education, Springfield, United States","Article","Final","","Scopus","2-s2.0-0033688373","Paint-Glass","Paint-Glass"
"Deskiewicz K.J.","6506366509;","Schallamach pattern on shoe outsole acknowledged by court in footwear identification",2000,"Journal of Forensic Identification","50","1","","1","4",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033958157&partnerID=40&md5=066c69a37e8a5ae261d07d826489a65b","Pennsylvania State Police, Bur. of Forensics/Criminal Ident., 1800 Elmerton Avenue, Harrisburg, PA 17110, United States","Deskiewicz, K.J., Pennsylvania State Police, Bur. of Forensics/Criminal Ident., 1800 Elmerton Avenue, Harrisburg, PA 17110, United States","","glass; abrasion; article; forensic identification; shoe","Deskiewicz, K.J.; Pennsylvania State Police, Bur. of Forensics/Criminal Ident., 1800 Elmerton Avenue, Harrisburg, PA 17110, United States","Article","Final","","Scopus","2-s2.0-0033958157","Paint-Glass","Paint-Glass"
"Kuptsov Albert H.","6701430106;","Applications of Fourier transform Raman and infrared spectroscopy in forensic sciences",2000,"Proceedings of SPIE - The International Society for Optical Engineering","4069","","","224","229",NA,2,"10.1117/12.378129","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033875695&doi=10.1117%2f12.378129&partnerID=40&md5=15e063b1d5630c90543b7eb8f59129b2","Ministry of Justice, Moscow, Russian Federation","Kuptsov, Albert H., Ministry of Justice, Moscow, Russian Federation","","Distributed database systems; Fourier transform infrared spectroscopy; Parallel processing systems; Forensic science; Fourier transform (FT) Raman spectroscopy; Raman spectroscopy","Kuptsov, Albert H.; Ministry of Justice, Moscow, Russian Federation","Conference Paper","Final","","Scopus","2-s2.0-0033875695","Paint-Glass","Paint-Glass"
"Kuppuswamy R., Ponnuswamy P.K.","6602890351;7003981198;","Note on fabric marks in motor vehicle collisions",2000,"Science and Justice - Journal of the Forensic Science Society","40","1","","45","47",NA,3,"10.1016/S1355-0306(00)71934-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034079049&doi=10.1016%2fS1355-0306%2800%2971934-4&partnerID=40&md5=3de926ea6ec48f0dd5b84de8946dc0ca","Forensic Sciences Department, Kamarajar Salai, Chennai 600 004, Tamil Nadu, India; Department of Physics, Bharathidasan University, Tiruchirapalli 620 024, Tamil Nadu, India","Kuppuswamy, R., Forensic Sciences Department, Kamarajar Salai, Chennai 600 004, Tamil Nadu, India; Ponnuswamy, P.K., Department of Physics, Bharathidasan University, Tiruchirapalli 620 024, Tamil Nadu, India","Accident investigation; Fabric impression; Fibres; Forensic science; Microscopy; Paint","paint; article; clothing; fiber; motor vehicle; textile; traffic accident; victim","Kuppuswamy, R.; Forensic Sciences Department, Kamarajar Salai, Chennai 600 004, Tamil Nadu, India","Article","Final","","Scopus","2-s2.0-0034079049","Paint-Glass","Paint-Glass"
"Suzuki Y., Sugita R., Suzuki S., Marumo Y.","57206758390;7007155469;8654989200;7003634021;","Forensic discrimination of bottle glass by refractive index measurement and analysis of trace elements with ICP-MS",2000,"Analytical Sciences","16","11","","1195","1198",NA,37,"10.2116/analsci.16.1195","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033669364&doi=10.2116%2fanalsci.16.1195&partnerID=40&md5=07e84d27edc3cb752660157c6a4dfb57","Natl. Res. Inst. of Police Science, 6-3-1, Kashiwanoha, Kashiwa, Chiba 277-0882, Japan","Suzuki, Y., Natl. Res. Inst. of Police Science, 6-3-1, Kashiwanoha, Kashiwa, Chiba 277-0882, Japan; Sugita, R., Natl. Res. Inst. of Police Science, 6-3-1, Kashiwanoha, Kashiwa, Chiba 277-0882, Japan; Suzuki, S., Natl. Res. Inst. of Police Science, 6-3-1, Kashiwanoha, Kashiwa, Chiba 277-0882, Japan; Marumo, Y., Natl. Res. Inst. of Police Science, 6-3-1, Kashiwanoha, Kashiwa, Chiba 277-0882, Japan","","trace element; analytic method; article; chemical composition; discriminant analysis; glass bottle; mass spectrometry; measurement; refraction index; sampling; thickness","Suzuki, Y.; Natl. Res. Inst. of Police Science, 6-3-1, Kashiwanoha, Kashiwa, Chiba 277-0882, Japan","Article","Final","Open Access","Scopus","2-s2.0-0033669364","Paint-Glass","Paint-Glass"
"Nugent William J., Schmidt Mark K.","7005245675;55472628300;","Preventing failures in metal and glass facades",2000,"Forensic Engineering, Proceedings of the Congress","","","","540","549",NA,2,"10.1061/40482(280)57","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033731834&doi=10.1061%2f40482%28280%2957&partnerID=40&md5=928f56bbf05a3a289b7b9884ad6578d2","Elstner Associates, Inc, Northbrook, IL, United States","Nugent, William J., Elstner Associates, Inc, Northbrook, IL, United States; Schmidt, Mark K., Elstner Associates, Inc, Northbrook, IL, United States","","Fallout; Joints (structural components); Sealing (closing); Structural design; Curtain walls; Failure prevention; Facades","Nugent, William J.; Elstner Associates, Inc, Northbrook, IL, United States","Article","Final","","Scopus","2-s2.0-0033731834","Paint-Glass","Paint-Glass"
"Gresham G.L., Groenewold G.S., Bauer W.F., Ingram J.C.","35582540300;7006545625;7201532763;7102464516;","Secondary ion mass spectrometric characterization of nail polishes and paint surfaces",2000,"Journal of Forensic Sciences","45","2","","310","323",NA,17,"10.1520/jfs14684j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034116009&doi=10.1520%2fjfs14684j&partnerID=40&md5=d5256a9f41f357b354049de7cd9aee5f","Idaho Natl. Eng. and Environ. Lab., Idaho Falls, ID 83415-2208, United States; Idaho Natl. Eng. and Environ. Lab., PO Box 1625, Idaho Falls, ID 83415-2208, United States","Gresham, G.L., Idaho Natl. Eng. and Environ. Lab., Idaho Falls, ID 83415-2208, United States, Idaho Natl. Eng. and Environ. Lab., PO Box 1625, Idaho Falls, ID 83415-2208, United States; Groenewold, G.S., Idaho Natl. Eng. and Environ. Lab., Idaho Falls, ID 83415-2208, United States; Bauer, W.F., Idaho Natl. Eng. and Environ. Lab., Idaho Falls, ID 83415-2208, United States; Ingram, J.C., Idaho Natl. Eng. and Environ. Lab., Idaho Falls, ID 83415-2208, United States","Forensic science; Nail polish; Paint; Static secondary ion mass spectrometry","cosmetic; paint; article; chemical composition; forensic identification; infrared spectroscopy; mass spectrometry; principal component analysis; priority journal; regression analysis","Gresham, G.L.; Idaho Natl. Engineering/Envtl. Lab., PO Box 1625, Idaho Falls, ID 83415-2208, United States","Article","Final","","Scopus","2-s2.0-0034116009","Paint-Glass","Paint-Glass"
"Roorda R.D., Ribes A.C., Dumaskinos S., Dixon A.E., Menzel E.R.","7004690302;7006380348;6504089299;7202604423;57196751377;","A scanning beam time-resolved imaging system for fingerprint detection",2000,"Journal of Forensic Sciences","45","3","","563","567",NA,12,"10.1520/jfs14729j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034107418&doi=10.1520%2fjfs14729j&partnerID=40&md5=606ec7ae3fd5fce07fdcfc34b86ebcd7","Physics Department, University of Waterloo, Waterloo, Ont., Canada; Center for Forensic Studies, Physics Department, Texas Tech University, Lubbock, TX, United States; Department of Physics, University of Waterloo, 200 University Ave., Waterloo, Ont. N2L 3G1, Canada","Roorda, R.D., Physics Department, University of Waterloo, Waterloo, Ont., Canada; Ribes, A.C., Physics Department, University of Waterloo, Waterloo, Ont., Canada, Department of Physics, University of Waterloo, 200 University Ave., Waterloo, Ont. N2L 3G1, Canada; Dumaskinos, S., Physics Department, University of Waterloo, Waterloo, Ont., Canada; Dixon, A.E., Physics Department, University of Waterloo, Waterloo, Ont., Canada; Menzel, E.R., Center for Forensic Studies, Physics Department, Texas Tech University, Lubbock, TX, United States","Confocal macroscopy; Confocal microscopy; Fingerprints; Fluorescence imaging; Forensic science; Scanning laser imaging; Time-resolved fluorescence","1,10 phenanthroline; europium; fluorescent dye; thenoyltrifluoroacetone; article; confocal microscopy; finger dermatoglyphics; fluorescence analysis; forensic identification; human; imaging system; laser microscopy; luminescence; paper; priority journal; signal processing; technique","Ribes, A.C.; Department of Physics, University of Waterloo, 200 University Ave., Waterloo, Ont. N2L 3G1, Canada","Article","Final","","Scopus","2-s2.0-0034107418","Paint-Glass","Paint-Glass"
"Klein A., Nedivi L., Silverwater H.","36985886000;6506263172;6503881837;","Physical match of fragmented bullets",2000,"Journal of Forensic Sciences","45","3","","722","727",NA,1,"10.1520/jfs14757j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034025858&doi=10.1520%2fjfs14757j&partnerID=40&md5=f02aa87e9047f98e257f5c8d95efa14c","Tool Marks and Materials Laboratory, Div. Crim. Identification F., Israel National Police HQ, Jerusalem, Israel; Firearms Identification Laboratory, Div. Crim. Identification F., Israel National Police HQ, Jerusalem, Israel; Tool Marks Mat. Lab. Div. Crim. I., Israel National Police HQ, Jerusalem 91906, Israel","Klein, A., Tool Marks and Materials Laboratory, Div. Crim. Identification F., Israel National Police HQ, Jerusalem, Israel, Tool Marks Mat. Lab. Div. Crim. I., Israel National Police HQ, Jerusalem 91906, Israel; Nedivi, L.; Silverwater, H., Firearms Identification Laboratory, Div. Crim. Identification F., Israel National Police HQ, Jerusalem, Israel","Bullet fragments; Firearms; Forensic science; Fracture match; Mechanical fit; Physical fit; Physical match","article; ballistics; bullet; firearm; law; priority journal; technique; velocity","Klein, A.; Tool Marks and Materials Laboratory, Criminal Ident./Forensic Sci. Div., Israel National Police HQ, Jerusalem 91906, Israel","Article","Final","","Scopus","2-s2.0-0034025858","Paint-Glass","Paint-Glass"
"Evett I.W., Jackson G., Lambert J.A.","35575837900;7402321350;7401836784;","More on the hierarchy of propositions: Exploring the distinction between explanations and propositions",2000,"Science and Justice - Journal of the Forensic Science Society","40","1","","3","10",NA,105,"10.1016/S1355-0306(00)71926-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034034153&doi=10.1016%2fS1355-0306%2800%2971926-5&partnerID=40&md5=d1e89ee9fb46846f67b438e8511ff418","Forensic Science Service, 109 Lambeth Rd, London SE1 7LP, United Kingdom; Forensic Science Service, Washington Hall, Euxton, Chorley PR7 6HJ, United Kingdom; Forensic Science Service, Priory House, Gooch St North, Birmingham B5 6QQ, United Kingdom","Evett, I.W., Forensic Science Service, 109 Lambeth Rd, London SE1 7LP, United Kingdom; Jackson, G., Forensic Science Service, Washington Hall, Euxton, Chorley PR7 6HJ, United Kingdom; Lambert, J.A., Forensic Science Service, Priory House, Gooch St North, Birmingham B5 6QQ, United Kingdom","Bayesian inference; Decision-making; Fibres; Forensic science; Glass; Likelihood ratio; Probability; Statistics","comprehension; crime; criminal justice; expert witness; forensic science; rape; review","Evett, I.W.; Forensic Science Service, 109 Lambeth Rd., London SE1 7LP, United Kingdom","Article","Final","","Scopus","2-s2.0-0034034153","Paint-Glass","Paint-Glass"
"Duckworth D.C., Bayne C.K., Morton S.J., Almirall J.","7004393933;56243258400;7102529428;7004960911;","Analysis of variance in forensic glass analysis by ICP-MS: Variance within the method",2000,"Journal of analytical atomic spectrometry","15","7","","821","828",NA,40,"10.1039/a908813j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033705716&doi=10.1039%2fa908813j&partnerID=40&md5=a93efe90a6dec8a9abe9304c1aa7d4fa","Chem. and Analyt. Sciences Division, Oak Ridge National Laboratory, Oak Ridge, TN 37831-6375, United States; Comp. Sci. and Mathematics Division, Oak Ridge National Laboratory, Oak Ridge, TN 37831-6418, United States; Intl. Forensic Research Institute, Florida International University, Department of Chemistry, Miami, FL 33199, United States","Duckworth, D.C., Chem. and Analyt. Sciences Division, Oak Ridge National Laboratory, Oak Ridge, TN 37831-6375, United States; Bayne, C.K., Comp. Sci. and Mathematics Division, Oak Ridge National Laboratory, Oak Ridge, TN 37831-6418, United States; Morton, S.J., Chem. and Analyt. Sciences Division, Oak Ridge National Laboratory, Oak Ridge, TN 37831-6375, United States; Almirall, J., Intl. Forensic Research Institute, Florida International University, Department of Chemistry, Miami, FL 33199, United States","","Dissolution; Glass; Plasma applications; Statistical tests; Analysis of variance (ANOVA); Inductively coupled plasma mass spectrometry (ICP-MS); Mass spectrometry","Duckworth, Douglas C.; Oak Ridge Natl Lab, Oak Ridge, United States","Article","Final","","Scopus","2-s2.0-0033705716","Paint-Glass","Paint-Glass"
"Gorzalczany Marian B., Gradzki Piotr","6603575223;6602250813;","Neuro-fuzzy-genetic classifier for technical applications",2000,"Proceedings of the IEEE International Conference on Industrial Technology","1","","","503","508",NA,21,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033688902&partnerID=40&md5=d6e825d92c88cd414a44a0517d8eab70","Kielce Univ of Technology, Kielce, Poland","Gorzalczany, Marian B., Kielce Univ of Technology, Kielce, Poland; Gradzki, Piotr, Kielce Univ of Technology, Kielce, Poland","","Decision theory; Fuzzy sets; Knowledge based systems; Fuzzy rules; Neuro-fuzzy-genetic classifiers; Neural networks","Gorzalczany, Marian B.; Kielce Univ of Technology, Kielce, Poland","Conference Paper","Final","","Scopus","2-s2.0-0033688902","Paint-Glass","Paint-Glass"
"Sodhi G.S., Kaur J.","6603853183;55428454400;","Organic fingerprint powders based on fluorescent phloxine B dye",2000,"Defence Science Journal","50","2","","213","215",NA,13,"10.14429/dsj.50.3431","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034172475&doi=10.14429%2fdsj.50.3431&partnerID=40&md5=059fc4c8e774c65e169267a950f3024d","University of Delhi, Delhi - 110 007, India","Sodhi, G.S., University of Delhi, Delhi - 110 007, India; Kaur, J., University of Delhi, Delhi - 110 007, India","","Dyes; Fluorescence; Organic compounds; Salts; Surfaces; Ultraviolet radiation; Fluorescent phloxine B dye; Insoluble salts; Organic fingerprint powders; Powders","Sodhi, G.S.; Univ of Delhi, Delhi, India","Article","Final","Open Access","Scopus","2-s2.0-0034172475","Paint-Glass","Paint-Glass"
"Schmidt U., Jachau K., Wittig H., Bartels H., Krause D.","57196666649;6602709105;7005827693;7201593092;7202948971;","Practical experiences when using the breathalyser Alcotest Evidential 7110 MK III [Praktische erfahrungen beim einsatz des atemalkoholtest- gerates Alcotest 7110 Evidential MK III]",2000,"Blutalkohol","37","2","","92","100",NA,9,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034045041&partnerID=40&md5=667a67481c66538b23cde55e28e565d4","Institut fur Rechtsmedizin, Otto-von-Guericke-Univ. Magdeburg, Leipziger Strasse 44, 39120 Magdeburg, Germany","Schmidt, U., Institut fur Rechtsmedizin, Otto-von-Guericke-Univ. Magdeburg, Leipziger Strasse 44, 39120 Magdeburg, Germany; Jachau, K., Institut fur Rechtsmedizin, Otto-von-Guericke-Univ. Magdeburg, Leipziger Strasse 44, 39120 Magdeburg, Germany; Wittig, H., Institut fur Rechtsmedizin, Otto-von-Guericke-Univ. Magdeburg, Leipziger Strasse 44, 39120 Magdeburg, Germany; Bartels, H., Institut fur Rechtsmedizin, Otto-von-Guericke-Univ. Magdeburg, Leipziger Strasse 44, 39120 Magdeburg, Germany; Krause, D., Institut fur Rechtsmedizin, Otto-von-Guericke-Univ. Magdeburg, Leipziger Strasse 44, 39120 Magdeburg, Germany","Alcotest Evidential 7110; Duration; Error messages; Sensitivity to other substances","alcohol; alcohol consumption; article; breath analysis; calibration; drunken driving; forensic medicine; human; measurement; police; reliability; traffic accident","Schmidt, U.; Institut fur Rechtsmedizin, Otto-von-Guericke-Univ. Magdeburg, Leipziger Strasse 44, 39120 Magdeburg, Germany","Article","Final","","Scopus","2-s2.0-0034045041","Paint-Glass","Paint-Glass"
"Zadora G., Brozek-Mucha Z.","6603075450;6602161516;","The use of chosen methods of statistical and chemometric analysis in forensic examinations of glass",1999,"Z Zagadnien Nauk Sadowych","40","","","33","71",NA,6,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033382910&partnerID=40&md5=4c1f9a9970d25355125ddefc9a704b90","Faculty of Chemistry, Jagiellonian University, Cracow, Poland","Zadora, G., Faculty of Chemistry, Jagiellonian University, Cracow, Poland; Brozek-Mucha, Z., Faculty of Chemistry, Jagiellonian University, Cracow, Poland","'3 sigma' rule; Cluster analysis; Forensic glass identification; GRIM; SEM-EDX; Student's t-test","glass; article; chemometric analysis; cluster analysis; forensic identification; laboratory test; refraction index; statistical analysis","Zadora, G.; Faculty of Chemistry, Jagiellonian University, Cracow, Poland","Article","Final","","Scopus","2-s2.0-0033382910","Paint-Glass","Paint-Glass"
"Jarosz J.","7006680347;","A broken bottle ('a tulip') as a crime tool",1999,"Z Zagadnien Nauk Sadowych","40","","","141","155",NA,1,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033379493&partnerID=40&md5=d61fe09beda205c9aa796faa2608ed3d","Institute of Forensic Research, Cracow, Poland","Jarosz, J., Institute of Forensic Research, Cracow, Poland","A broken bottle ('a tulip'); Cuts on clothes; Stab wounds; The shape of wounds and cuts","article; crime; forensic pathology; glass bottle; human; injury; knife cut; male; stab wound","Jarosz, J.; Institute of Forensic Research, Cracow, Poland","Article","Final","","Scopus","2-s2.0-0033379493","Paint-Glass","Paint-Glass"
"Van Hoofstat D.E.O., Deforce D.L.D., Hubert De Pauw I.P., Van Den Eeckhout E.G.","6507274404;6602167794;6503947190;23133440400;","DNA typing of fingerprints using capillary electrophoresis: Effect of dactyloscopic powders",1999,"Electrophoresis","20","14","","2870","2876",NA,41,"10.1002/(SICI)1522-2683(19991001)20:14<2870::AID-ELPS2870>3.0.CO;2-V","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032728172&doi=10.1002%2f%28SICI%291522-2683%2819991001%2920%3a14%3c2870%3a%3aAID-ELPS2870%3e3.0.CO%3b2-V&partnerID=40&md5=816e0f1c6dea806498face25de4db114","Lab. of Pharmaceutical Biotechnology, University of Gent, Gent, Belgium; Lab. of Pharmaceutical Biotechnology, University of Gent, Harelbekestraat 72, B-9000 Ghent, Belgium","Van Hoofstat, D.E.O., Lab. of Pharmaceutical Biotechnology, University of Gent, Gent, Belgium; Deforce, D.L.D., Lab. of Pharmaceutical Biotechnology, University of Gent, Gent, Belgium; Hubert De Pauw, I.P., Lab. of Pharmaceutical Biotechnology, University of Gent, Gent, Belgium; Van Den Eeckhout, E.G., Lab. of Pharmaceutical Biotechnology, University of Gent, Gent, Belgium, Lab. of Pharmaceutical Biotechnology, University of Gent, Harelbekestraat 72, B-9000 Ghent, Belgium","Capillary electrophoresis; Dactyloscopy; DNA typing; Fingerprints; Short tandem repeat","DNA; article; capillary electrophoresis; crime; DNA fingerprinting; forensic identification; human; polymerase chain reaction; powder; tandem repeat; Artifacts; DNA; DNA Fingerprinting; Electrophoresis, Capillary; Humans","Van den Eeckhout, E.G.; Lab. of Pharmaceutical Biotechnology, University of Gent, Harelbekestraat 72, B-9000 Ghent, Belgium; email: elfride.vandeneeckhout@rug.ac.be","Article","Final","","Scopus","2-s2.0-0032728172","Paint-Glass","Paint-Glass"
