"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Fitzpatrick R.W., Raven M.D., Forrester S.T.","7202803049;7005287402;16052073400;","A systematic approach to soil forensics: Criminal case studies involving transference from crime scene to forensic evidence",2009,"Criminal and Environmental Soil Forensics","","","","105","127",NA,37,"10.1007/978-1-4020-9204-6_8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919845092&doi=10.1007%2f978-1-4020-9204-6_8&partnerID=40&md5=dc6b4e19263bf3a5dadd21fc50ef1c08","Centre for Australian Forensic Soil Science/CSIRO Land and Water, Private Bag No 2, Glen Osmond, Australia","Fitzpatrick, R.W., Centre for Australian Forensic Soil Science/CSIRO Land and Water, Private Bag No 2, Glen Osmond, Australia; Raven, M.D., Centre for Australian Forensic Soil Science/CSIRO Land and Water, Private Bag No 2, Glen Osmond, Australia; Forrester, S.T., Centre for Australian Forensic Soil Science/CSIRO Land and Water, Private Bag No 2, Glen Osmond, Australia","","","Fitzpatrick, R.W.; Centre for Australian Forensic Soil Science/CSIRO Land and Water, Private Bag No 2, Australia","Book Chapter","Final","","Scopus","2-s2.0-84919845092","Forensic Geoscience","Forensic Geoscience"
"Robertson J.","7404531595;","Soils ain't soils: Context and issues facing soil scientists in a forensic world",2009,"Criminal and Environmental Soil Forensics","","","","3","12",NA,5,"10.1007/978-1-4020-9204-6_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912029045&doi=10.1007%2f978-1-4020-9204-6_1&partnerID=40&md5=10cb03d13c4260f22d9c36460a8b07af","National Manager Forensic and Data Centres, Australian Federal Police, GPO Box 401, Australia","Robertson, J., National Manager Forensic and Data Centres, Australian Federal Police, GPO Box 401, Australia","","","Robertson, J.; National Manager Forensic and Data Centres, Australian Federal Police, GPO Box 401, Australia","Book Chapter","Final","","Scopus","2-s2.0-84912029045","Forensic Geoscience","Forensic Geoscience"
"Gradusova O., Nesterina E.","7801578417;56461516800;","The current status of forensic soil examination in the Russian Federation",2009,"Criminal and Environmental Soil Forensics","","","","61","73",NA,3,"10.1007/978-1-4020-9204-6_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919842176&doi=10.1007%2f978-1-4020-9204-6_5&partnerID=40&md5=902d3a7c89d4c4f58be53699e27f0e25","Russian Federal Centre of Forensic Research, Khokhlovsky Lane 13, Moscow, Russian Federation","Gradusova, O., Russian Federal Centre of Forensic Research, Khokhlovsky Lane 13, Moscow, Russian Federation; Nesterina, E., Russian Federal Centre of Forensic Research, Khokhlovsky Lane 13, Moscow, Russian Federation","","","Gradusova, O.; Russian Federal Centre of Forensic Research, Khokhlovsky Lane 13, Russian Federation","Book Chapter","Final","","Scopus","2-s2.0-84919842176","Forensic Geoscience","Forensic Geoscience"
"Morrisson A.R., McColl S.M., Dawson L.A., Brewer M.J.","15130185400;7005506820;7102968886;7103187420;","Characterisation and discrimination of urban soils: Preliminary results from the soil forensics university network",2009,"Criminal and Environmental Soil Forensics","","","","75","86",NA,6,"10.1007/978-1-4020-9204-6_6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905817793&doi=10.1007%2f978-1-4020-9204-6_6&partnerID=40&md5=9ef2733cb59d5af18c1c1056d3fd7a8c","School of Life Sciences, Robert Gordon University, Aberdeen, United Kingdom; School of Biomolecular Sciences, Liverpool John Moores University, Liverpool, United Kingdom; Macaulay Institute, Aberdeen, Craigiebuckler, United Kingdom; Biomathematics and Statistics Scotland, Macaulay Institute, Aberdeen, Craigiebuckler, United Kingdom","Morrisson, A.R., School of Life Sciences, Robert Gordon University, Aberdeen, United Kingdom; McColl, S.M., School of Biomolecular Sciences, Liverpool John Moores University, Liverpool, United Kingdom; Dawson, L.A., Macaulay Institute, Aberdeen, Craigiebuckler, United Kingdom; Brewer, M.J., Biomathematics and Statistics Scotland, Macaulay Institute, Aberdeen, Craigiebuckler, United Kingdom","","","Morrisson, A.R.; School of Life Sciences, Robert Gordon UniversityUnited Kingdom","Book Chapter","Final","","Scopus","2-s2.0-84905817793","Forensic Geoscience","Forensic Geoscience"
"Bento A.M., Lopes V., Serra A., Costa H.A., Balsa F., Andrade L., Oliveira C., Batista L., Anjos M.J., Carvalho M., Corte-Real F.","24729156600;7006235467;13004738100;24729171700;13003707100;13004581700;13004710500;13003723800;57212154543;7201414007;6603582554;","Forensic application of mitochondrial DNA SNPs",2009,"Forensic Science International: Genetics Supplement Series","2","1","","215","216",NA,2,"10.1016/j.fsigss.2009.08.075","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70849094903&doi=10.1016%2fj.fsigss.2009.08.075&partnerID=40&md5=9312d4e70e8fea53641f601982c42353","Forensic Genetics Service, Centre Branch, National Institute of Legal Medicine, I.P., 3000 Coimbra, Portugal; National Institute of Legal Medicine I.P., 3000 Coimbra, Portugal; Faculty of Medicine, University of Coimbra, 3000 Coimbra, Portugal","Bento, A.M., Forensic Genetics Service, Centre Branch, National Institute of Legal Medicine, I.P., 3000 Coimbra, Portugal; Lopes, V., Forensic Genetics Service, Centre Branch, National Institute of Legal Medicine, I.P., 3000 Coimbra, Portugal; Serra, A., Forensic Genetics Service, Centre Branch, National Institute of Legal Medicine, I.P., 3000 Coimbra, Portugal; Costa, H.A., Forensic Genetics Service, Centre Branch, National Institute of Legal Medicine, I.P., 3000 Coimbra, Portugal; Balsa, F., Forensic Genetics Service, Centre Branch, National Institute of Legal Medicine, I.P., 3000 Coimbra, Portugal; Andrade, L., Forensic Genetics Service, Centre Branch, National Institute of Legal Medicine, I.P., 3000 Coimbra, Portugal; Oliveira, C., Forensic Genetics Service, Centre Branch, National Institute of Legal Medicine, I.P., 3000 Coimbra, Portugal; Batista, L., Forensic Genetics Service, Centre Branch, National Institute of Legal Medicine, I.P., 3000 Coimbra, Portugal; Anjos, M.J., Forensic Genetics Service, Centre Branch, National Institute of Legal Medicine, I.P., 3000 Coimbra, Portugal; Carvalho, M., Forensic Genetics Service, Centre Branch, National Institute of Legal Medicine, I.P., 3000 Coimbra, Portugal; Corte-Real, F., National Institute of Legal Medicine I.P., 3000 Coimbra, Portugal, Faculty of Medicine, University of Coimbra, 3000 Coimbra, Portugal","Bone samples; Coding region SNPs; Mitochondrial DNA; SNaPshot","mitochondrial DNA; article; climate change; clinical evaluation; DNA fingerprinting; forensic genetics; forensic science; genetic analysis; genetic identification; human; priority journal; single nucleotide polymorphism; skeleton; soil","Bento, A.M.; Forensic Genetics Service, Centre Branch, National Institute of Legal Medicine, I.P., 3000 Coimbra, Portugal; email: amteixeirabento@gmail.com","Article","Final","","Scopus","2-s2.0-70849094903","Forensic Geoscience","Forensic Geoscience"
"Tibbett M., Carter D.O.","6701320707;7402372823;","Research in forensic taphonomy: A soil-based perspective",2009,"Criminal and Environmental Soil Forensics","","","","317","331",NA,21,"10.1007/978-1-4020-9204-6_20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919875367&doi=10.1007%2f978-1-4020-9204-6_20&partnerID=40&md5=10fa112ed9a2dcb6ff757e3f96f1860a","Centre for Land Rehabilitation, School of Earth and Geographical Sciences, University of Western Australia, 35 Stirling Highway, Crawley, Australia; Department of Entomology, College of Agricultural Sciences and Natural Resources, University of Nebraska-Lincoln, 202 Plant Industry Building, Lincoln, United States","Tibbett, M., Centre for Land Rehabilitation, School of Earth and Geographical Sciences, University of Western Australia, 35 Stirling Highway, Crawley, Australia; Carter, D.O., Department of Entomology, College of Agricultural Sciences and Natural Resources, University of Nebraska-Lincoln, 202 Plant Industry Building, Lincoln, United States","","","Tibbett, M.; Centre for Land Rehabilitation, School of Earth and Geographical Sciences, University of Western Australia, 35 Stirling Highway, Australia","Book Chapter","Final","","Scopus","2-s2.0-84919875367","Forensic Geoscience","Forensic Geoscience"
"Ritz K., Dawson L., Miller D.","7007027315;7102968886;57210864878;","Criminal and environmental soil forensics",2009,"Criminal and Environmental Soil Forensics","","","","1","519",NA,26,"10.1007/978-1-4020-9204-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919848112&doi=10.1007%2f978-1-4020-9204-6&partnerID=40&md5=036fa220578f99054d70cb9266497a89","Natural Resources Department, School of Applied Sciences, Cranfi Eld University, Cranfield, Bedfordshire, United Kingdom; Macaulay Institute, Craigiebuckler, Aberdeen AB, United Kingdom","Ritz, K., Natural Resources Department, School of Applied Sciences, Cranfi Eld University, Cranfield, Bedfordshire, United Kingdom; Dawson, L., Macaulay Institute, Craigiebuckler, Aberdeen AB, United Kingdom; Miller, D., Macaulay Institute, Craigiebuckler, Aberdeen AB, United Kingdom","","","Ritz, K.; Natural Resources Department, School of Applied Sciences, Cranfi Eld UniversityUnited Kingdom","Book","Final","","Scopus","2-s2.0-84919848112","Forensic Geoscience","Forensic Geoscience"
"Sensabaugh G.F.","57198236442;","Microbial community profiling for the characterisation of soil evidence: Forensic considerations",2009,"Criminal and Environmental Soil Forensics","","","","49","60",NA,21,"10.1007/978-1-4020-9204-6_4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919847604&doi=10.1007%2f978-1-4020-9204-6_4&partnerID=40&md5=e7ac1dcf0e609f44102ff7dc3e46a749","School of Public Health, MC 7360, University of California, 50 University Hall, Berkeley, United States","Sensabaugh, G.F., School of Public Health, MC 7360, University of California, 50 University Hall, Berkeley, United States","","","Sensabaugh, G.F.; School of Public Health, MC 7360, University of California, 50 University Hall, United States","Book Chapter","Final","","Scopus","2-s2.0-84919847604","Forensic Geoscience","Forensic Geoscience"
"[No author name available]","[No author id available]","Erratum to: Background concentrations of polycyclic aromatic hydrocarbon (Pah) compounds in new york state soils (environmental forensics, (2007), 8, 3 (221–230))",2009,"Environmental Forensics","10","1","","92","",NA,NA,"10.1080/15275920902831838","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023619613&doi=10.1080%2f15275920902831838&partnerID=40&md5=13c451cc412225d1395cdf1a80825b30","","","","","","Erratum","Final","Open Access","Scopus","2-s2.0-85023619613","Forensic Geoscience","Forensic Geoscience"
"Mayes R.W., Macdonald L.M., Ross J.M., Dawson L.A.","7005824075;7103387439;7404966175;7102968886;","Discrimination of domestic garden soils using plant wax compounds as markers",2009,"Criminal and Environmental Soil Forensics","","","","463","476",NA,10,"10.1007/978-1-4020-9204-6_29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887964411&doi=10.1007%2f978-1-4020-9204-6_29&partnerID=40&md5=f388f580d3f03e07c763d3f7980f7ac8","Macaulay Institute, Craigiebuckler Aberdeen, United Kingdom","Mayes, R.W., Macaulay Institute, Craigiebuckler Aberdeen, United Kingdom; Macdonald, L.M., Macaulay Institute, Craigiebuckler Aberdeen, United Kingdom; Ross, J.M., Macaulay Institute, Craigiebuckler Aberdeen, United Kingdom; Dawson, L.A., Macaulay Institute, Craigiebuckler Aberdeen, United Kingdom","","","Mayes, R.W.; Macaulay InstituteUnited Kingdom","Book Chapter","Final","","Scopus","2-s2.0-84887964411","Forensic Geoscience","Forensic Geoscience"
"Barclay A.D., Dawson L.A., Donnelly L.J., Miller D.R., Ritz K.","56461502700;7102968886;57206171427;57210864878;7007027315;","Soils in forensic science: Underground meets underworld",2009,"Criminal and Environmental Soil Forensics","","","","501","513",NA,4,"10.1007/978-1-4020-9204-6_32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919849384&doi=10.1007%2f978-1-4020-9204-6_32&partnerID=40&md5=8264da95a59e539183e6b0b92c4b95f2","Caorainn, Laide IV22 2NP, United Kingdom; Deanway Technology Centre, Halcrow Group Ltd., Wilmslow Road, Handforth, Cheshire SK9 3FB, United Kingdom; Macaulay Institute, Craigiebuckler, Aberdeen AB, United Kingdom","Barclay, A.D., Caorainn, Laide IV22 2NP, United Kingdom; Dawson, L.A., Macaulay Institute, Craigiebuckler, Aberdeen AB, United Kingdom; Donnelly, L.J., Deanway Technology Centre, Halcrow Group Ltd., Wilmslow Road, Handforth, Cheshire SK9 3FB, United Kingdom; Miller, D.R., Macaulay Institute, Craigiebuckler, Aberdeen AB, United Kingdom; Ritz, K., Macaulay Institute, Craigiebuckler, Aberdeen AB, United Kingdom","","","Ritz, K.; Macaulay InstituteUnited Kingdom","Book Chapter","Final","","Scopus","2-s2.0-84919849384","Forensic Geoscience","Forensic Geoscience"
"Walker G.S.","57198743329;","Analysis of soils in a forensic context: Comparison of some current and future options",2009,"Criminal and Environmental Soil Forensics","","","","397","409",NA,4,"10.1007/978-1-4020-9204-6_25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903809720&doi=10.1007%2f978-1-4020-9204-6_25&partnerID=40&md5=67d848dd79a542f219d50332a11fbe05","Forensic and Analytical Chemistry, School of Chemistry, Physics and Earth Sciences, Flinders University, GPO Box 2100, Adelaide, Australia","Walker, G.S., Forensic and Analytical Chemistry, School of Chemistry, Physics and Earth Sciences, Flinders University, GPO Box 2100, Adelaide, Australia","","","Walker, G.S.; Forensic and Analytical Chemistry, School of Chemistry, Physics and Earth Sciences, Flinders University, GPO Box 2100, Australia","Book Chapter","Final","","Scopus","2-s2.0-84903809720","Forensic Geoscience","Forensic Geoscience"
"Pirrie D., Power M.R., Rollinson G.K., Wiltshire P.E.J., Newberry J., Campbell H.E.","7004099181;7102066853;25645060100;15046174200;36194247000;56461493200;","Automated SEM-EDS (QEMSCAN®) mineral analysis in forensic soil investigations: Testing instrumental reproducibility",2009,"Criminal and Environmental Soil Forensics","","","","411","430",NA,33,"10.1007/978-1-4020-9204-6_26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68249132342&doi=10.1007%2f978-1-4020-9204-6_26&partnerID=40&md5=5816f52d5969f04f15652bbed054295f","Helford Geoscience LLP, Menallack Farm Treverva, Penryn Cornwall, United Kingdom; Intellection UK Ltd., North Wales Business Park, Abergele, United Kingdom; Camborne School of Mines, University of Exeter Cornwall Campus, Penryn Cornwall, United Kingdom; Department of Geography and Environment, University of Aberdeen, Elphinstone Road Aberdeen, United Kingdom; Department of Natural and Social Sciences, University of Gloucestershire, Swindon Road, Cheltenham, United Kingdom","Pirrie, D., Helford Geoscience LLP, Menallack Farm Treverva, Penryn Cornwall, United Kingdom, Intellection UK Ltd., North Wales Business Park, Abergele, United Kingdom; Power, M.R., Intellection UK Ltd., North Wales Business Park, Abergele, United Kingdom; Rollinson, G.K., Camborne School of Mines, University of Exeter Cornwall Campus, Penryn Cornwall, United Kingdom; Wiltshire, P.E.J., Department of Geography and Environment, University of Aberdeen, Elphinstone Road Aberdeen, United Kingdom; Newberry, J., Department of Natural and Social Sciences, University of Gloucestershire, Swindon Road, Cheltenham, United Kingdom; Campbell, H.E., Helford Geoscience LLP, Menallack Farm Treverva, Penryn Cornwall, United Kingdom","","","Pirrie, D.; Helford Geoscience LLP, Menallack Farm TrevervaUnited Kingdom","Book Chapter","Final","","Scopus","2-s2.0-68249132342","Forensic Geoscience","Forensic Geoscience"
"Stokes K.L., Forbes S.L., Benninger L.A., Carter D.O., Tibbett M.","25923622600;7102524526;24597652900;7402372823;6701320707;","Decomposition studies using animal models in contrasting environments: Evidence from temporal changes in soil chemistry and microbial activity",2009,"Criminal and Environmental Soil Forensics","","","","357","377",NA,21,"10.1007/978-1-4020-9204-6_23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919876552&doi=10.1007%2f978-1-4020-9204-6_23&partnerID=40&md5=8faefe0299d504ee4f571c631259c176","Centre for Land Rehabilitation, School of Earth and Geographical Sciences, Australia, University of Western Australia, 35 Stirling Highway, Crawley, Australia; Faculty of Science, University of Ontario, Institute of Technology, 2000 Simcoe St N, Oshawa, Canada; Department of Entomology, College of Agricultural Sciences and Natural Resources, University of Nebraska - Lincoln, 202 Plant Industry Building, Lincoln, United States; Centre for Land Rehabilitation, School of Earth and Geographical Sciences, University of Western Australia, 35 Stirling Highway, Crawley 6009, Australia","Stokes, K.L., Centre for Land Rehabilitation, School of Earth and Geographical Sciences, Australia, University of Western Australia, 35 Stirling Highway, Crawley, Australia; Forbes, S.L., Faculty of Science, University of Ontario, Institute of Technology, 2000 Simcoe St N, Oshawa, Canada; Benninger, L.A., Faculty of Science, University of Ontario, Institute of Technology, 2000 Simcoe St N, Oshawa, Canada; Carter, D.O., Department of Entomology, College of Agricultural Sciences and Natural Resources, University of Nebraska - Lincoln, 202 Plant Industry Building, Lincoln, United States; Tibbett, M., Centre for Land Rehabilitation, School of Earth and Geographical Sciences, University of Western Australia, 35 Stirling Highway, Crawley 6009, Australia","","","Forbes, S.L.; Faculty of Science, University of Ontario, Institute of Technology, 2000 Simcoe St N, Canada","Book Chapter","Final","","Scopus","2-s2.0-84919876552","Forensic Geoscience","Forensic Geoscience"
"Shahzad M.S., Bulbul O., Filoglu G., Cengiz M., Cengiz S.","55698493100;35725054600;6507042786;57212775976;55508595800;","Effect of blood stained soils and time period on DNA and allele drop out using Promega 16 Powerplex® kit",2009,"Forensic Science International: Genetics Supplement Series","2","1","","161","162",NA,4,"10.1016/j.fsigss.2009.08.192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70649085923&doi=10.1016%2fj.fsigss.2009.08.192&partnerID=40&md5=53a56dcf649483c82d0aa0064092db09","Institute of Forensic Science, Istanbul University, Turkey; Department of Medical Biology, Istanbul University, Turkey","Shahzad, M.S., Institute of Forensic Science, Istanbul University, Turkey; Bulbul, O., Institute of Forensic Science, Istanbul University, Turkey; Filoglu, G., Institute of Forensic Science, Istanbul University, Turkey; Cengiz, M., Department of Medical Biology, Istanbul University, Turkey; Cengiz, S., Institute of Forensic Science, Istanbul University, Turkey","Allele drop out; Blood stained soils; Contamination; Degradation; Promega 16 Powerplex® kit","DNA; agar gel electrophoresis; allele; article; blood stain; contamination; diagnostic kit; DNA degradation; DNA extraction; fluorometer; forensic genetics; gene amplification; gene locus; human; Pakistan; priority journal; soil; spectrophotometer; Turkey (republic)","Shahzad, M.S.; Institute of Forensic Science, Istanbul UniversityTurkey; email: saqib1330@yahoo.com","Article","Final","","Scopus","2-s2.0-70649085923","Forensic Geoscience","Forensic Geoscience"
"Parkinson R.A., Dias K.-R., Horswell J., Greenwood P., Banning N., Tibbett M., Vass A.A.","57213990706;56800350800;6701519259;7102498651;24167679100;6701320707;7004503303;","Microbial community analysis of human decomposition on soil",2009,"Criminal and Environmental Soil Forensics","","","","379","394",NA,48,"10.1007/978-1-4020-9204-6_24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953914884&doi=10.1007%2f978-1-4020-9204-6_24&partnerID=40&md5=9a79203be5e78f7534e5a3f00b3d3655","Institute of Environmental Science and Research Limited (ESR), Kenepuru Science Centre, Porirua, New Zealand; Centre for Forensic Science, University of Western Australia, Perth, Australia; Centre for Land Rehabilitation, University of Western Australia, Perth, Australia; Oak Ridge National Laboratory, P.O. Box 2008, Oak Ridge, United States","Parkinson, R.A., Institute of Environmental Science and Research Limited (ESR), Kenepuru Science Centre, Porirua, New Zealand; Dias, K.-R., Centre for Forensic Science, University of Western Australia, Perth, Australia; Horswell, J., Institute of Environmental Science and Research Limited (ESR), Kenepuru Science Centre, Porirua, New Zealand; Greenwood, P., Centre for Land Rehabilitation, University of Western Australia, Perth, Australia; Banning, N., Centre for Land Rehabilitation, University of Western Australia, Perth, Australia; Tibbett, M., Centre for Land Rehabilitation, University of Western Australia, Perth, Australia; Vass, A.A., Oak Ridge National Laboratory, P.O. Box 2008, Oak Ridge, United States","","","Parkinson, R.A.; Institute of Environmental Science and Research Limited (ESR), Kenepuru Science CentreNew Zealand","Book Chapter","Final","","Scopus","2-s2.0-77953914884","Forensic Geoscience","Forensic Geoscience"
"Hanson I., Djohari J., Orr J., Furphy P., Hodgson C., Cox G., Broadbridge G.","7006045152;56461530700;56461493100;56461524800;56461503800;56461491500;56461522700;","New observations on the interactions between evidence and the upper horizons of the soil",2009,"Criminal and Environmental Soil Forensics","","","","239","251",NA,5,"10.1007/978-1-4020-9204-6_15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903819784&doi=10.1007%2f978-1-4020-9204-6_15&partnerID=40&md5=a4a3bc98b045fc480480935fb1fecd4f","Centre for Forensic Sciences, School of Conservation Sciences, Bournemouth University, Bournemouth, United Kingdom","Hanson, I., Centre for Forensic Sciences, School of Conservation Sciences, Bournemouth University, Bournemouth, United Kingdom; Djohari, J., Centre for Forensic Sciences, School of Conservation Sciences, Bournemouth University, Bournemouth, United Kingdom; Orr, J., Centre for Forensic Sciences, School of Conservation Sciences, Bournemouth University, Bournemouth, United Kingdom; Furphy, P., Centre for Forensic Sciences, School of Conservation Sciences, Bournemouth University, Bournemouth, United Kingdom; Hodgson, C., Centre for Forensic Sciences, School of Conservation Sciences, Bournemouth University, Bournemouth, United Kingdom; Cox, G., Centre for Forensic Sciences, School of Conservation Sciences, Bournemouth University, Bournemouth, United Kingdom; Broadbridge, G., Centre for Forensic Sciences, School of Conservation Sciences, Bournemouth University, Bournemouth, United Kingdom","","","Hanson, I.; Centre for Forensic Sciences, School of Conservation Sciences, Bournemouth UniversityUnited Kingdom","Book Chapter","Final","","Scopus","2-s2.0-84903819784","Forensic Geoscience","Forensic Geoscience"
"Rao V.V.S., Sivakumar Babu G.L.","56051320600;9249016000;","Administrative report: TC 40 - Forensic geotechnical engineering",2009,"Proceedings of the 17th International Conference on Soil Mechanics and Geotechnical Engineering: The Academia and Practice of Geotechnical Engineering","5","","","3801","3804",NA,NA,"10.3233/978-1-60750-031-5-3801","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865195833&doi=10.3233%2f978-1-60750-031-5-3801&partnerID=40&md5=0c69394020347892c614d3d86b5384b0","","Rao, V.V.S.; Sivakumar Babu, G.L.","","Soil mechanics; Analysis and evaluation; Court of law; Design and construction; Expert witness; Forensic analysis; Geotechnical; Geotechnical engineers; Remedial measures; Standard procedures; Test parameters; Geotechnical engineering","Rao, V.V.S.","Conference Paper","Final","","Scopus","2-s2.0-84865195833","Forensic Geoscience","Forensic Geoscience"
"Lee W.F., Ishihara K.","35262260900;56036707100;","Immediate retrofit work and forensic investigation of a subway tunnel construction failure",2009,"Forensic Engineering, Proceedings of the Congress","","","","259","268",NA,1,"10.1680/fefftu.36130.0026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350504133&doi=10.1680%2ffefftu.36130.0026&partnerID=40&md5=5e00329801c70f21f57ae2b8b5e3d0da","National Taiwan University of Science and Technology, Taipei, Taiwan; Chou University, Tokyo, Japan","Lee, W.F., National Taiwan University of Science and Technology, Taipei, Taiwan; Ishihara, K., Chou University, Tokyo, Japan","","Imaging techniques; Light rail transit; Retrofitting; Safety engineering; Subways; Tunneling (excavation); Tunnels; Construction failures; Damage information; Failure conditions; Field data collection; Forensic investigation; Mass transit systems; Profiling methods; Resistivity imaging; Forensic engineering","Lee, W. F.; National Taiwan University of Science and Technology, Taipei, Taiwan","Conference Paper","Final","","Scopus","2-s2.0-70350504133","Forensic Geoscience","Forensic Geoscience"
"Keaney A., Ruffell A., McKinley J.","55796957400;35493357800;35775525300;","Geological trace evidence: Forensic and legal perspectives",2009,"Criminal and Environmental Soil Forensics","","","","221","237",NA,5,"10.1007/978-1-4020-9204-6_14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888024770&doi=10.1007%2f978-1-4020-9204-6_14&partnerID=40&md5=da38cdd5fa486eeb4b0814f64e540c35","School of Geography, Archaeology and Palaeoecology, Queen's University Belfast, Belfast, United Kingdom","Keaney, A., School of Geography, Archaeology and Palaeoecology, Queen's University Belfast, Belfast, United Kingdom; Ruffell, A., School of Geography, Archaeology and Palaeoecology, Queen's University Belfast, Belfast, United Kingdom; McKinley, J., School of Geography, Archaeology and Palaeoecology, Queen's University Belfast, Belfast, United Kingdom","","","Keaney, A.; School of Geography, Archaeology and Palaeoecology, Queen's University BelfastUnited Kingdom","Book Chapter","Final","","Scopus","2-s2.0-84888024770","Forensic Geoscience","Forensic Geoscience"
"Carter D.O., Yellowlees D., Tibbett M.","7402372823;7003885245;6701320707;","Can temperature affect the release of ninhydrin-reactive nitrogen in gravesoil following the burial of a mammalian (Rattus rattus) cadaver?",2009,"Criminal and Environmental Soil Forensics","","","","333","340",NA,5,"10.1007/978-1-4020-9204-6_21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953914248&doi=10.1007%2f978-1-4020-9204-6_21&partnerID=40&md5=243ee9f353831775d7f7eb64404adc65","School of Pharmacy and Molecular Sciences, James Cook University, Townsville, Australia; Centre for Land Rehabilitation, School of Earth and Geographical Sciences, University of Western Australia, Crawley, Australia","Carter, D.O., School of Pharmacy and Molecular Sciences, James Cook University, Townsville, Australia; Yellowlees, D., School of Pharmacy and Molecular Sciences, James Cook University, Townsville, Australia; Tibbett, M., Centre for Land Rehabilitation, School of Earth and Geographical Sciences, University of Western Australia, Crawley, Australia","","","Carter, D.O.; School of Pharmacy and Molecular Sciences, James Cook UniversityAustralia","Book Chapter","Final","","Scopus","2-s2.0-77953914248","Forensic Geoscience","Forensic Geoscience"
"Weinger B.A., Reffner J.A., De Forest P.R.","24559706000;7003994117;6602127080;","Rapid, reliable and reviewable mineral identification with infrared microprobe analysis",2009,"Criminal and Environmental Soil Forensics","","","","431","443",NA,2,"10.1007/978-1-4020-9204-6_27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949181663&doi=10.1007%2f978-1-4020-9204-6_27&partnerID=40&md5=0479613d82a2763927f5276af28528eb","John Jay College of Criminal Justice/CUNY, 445 West 59th Street, New York, United States; Smiths Detection, 21 Commerce Drive, Danbury, United States","Weinger, B.A., John Jay College of Criminal Justice/CUNY, 445 West 59th Street, New York, United States, Smiths Detection, 21 Commerce Drive, Danbury, United States; Reffner, J.A., John Jay College of Criminal Justice/CUNY, 445 West 59th Street, New York, United States, Smiths Detection, 21 Commerce Drive, Danbury, United States; De Forest, P.R., John Jay College of Criminal Justice/CUNY, 445 West 59th Street, New York, United States","","","Weinger, B.A.; John Jay College of Criminal Justice/CUNY, 445 West 59th Street, United States","Book Chapter","Final","","Scopus","2-s2.0-69949181663","Forensic Geoscience","Forensic Geoscience"
"Araujo R., Amorim A., Gusmão L.","35588292400;57205507230;56871303000;","Microbial forensics: Do Aspergillus fumigatus strains present local or regional differentiation?",2009,"Forensic Science International: Genetics Supplement Series","2","1","","297","299",NA,5,"10.1016/j.fsigss.2009.08.145","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70649083168&doi=10.1016%2fj.fsigss.2009.08.145&partnerID=40&md5=654c597a366657668d22b59b6c59900c","IPATIMUP, Institute of Pathology and Molecular Immunology, University of Porto, Portugal; Dept. Microbiology, Faculty of Medicine, University of Porto, Portugal; Faculty of Sciences, University of Porto, Portugal","Araujo, R., IPATIMUP, Institute of Pathology and Molecular Immunology, University of Porto, Portugal, Dept. Microbiology, Faculty of Medicine, University of Porto, Portugal; Amorim, A., IPATIMUP, Institute of Pathology and Molecular Immunology, University of Porto, Portugal, Faculty of Sciences, University of Porto, Portugal; Gusmão, L., IPATIMUP, Institute of Pathology and Molecular Immunology, University of Porto, Portugal","Biogeography; Fungi; SNP; STR","nucleotide; article; Aspergillus fumigatus; environment; forensic science; fungal strain; fungus isolation; gene insertion; genetic variability; genotype; hospital; microbial forensic; microsatellite marker; multiplex polymerase chain reaction; nonhuman; Portugal; priority journal; short tandem repeat; single nucleotide polymorphism; Western Hemisphere","Araujo, R.; IPATIMUP, Institute of Pathology and Molecular Immunology, University of PortoPortugal; email: ricjparaujo@yahoo.com","Article","Final","","Scopus","2-s2.0-70649083168","Forensic Geoscience","Forensic Geoscience"
