"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Zi<U+0229>ba-Palus J., Kunicki M.","6602086334;12785547000;","Application of the micro-FTIR spectroscopy, Raman spectroscopy and XRF method examination of inks",2006,"Forensic Science International","158","2-3","","164","172",NA,132,"10.1016/j.forsciint.2005.04.044","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645030477&doi=10.1016%2fj.forsciint.2005.04.044&partnerID=40&md5=043fc42fe96640569638607ce56011af","Institute of Forensic Research, Westerplatte 9, 31-033 Cracow, Poland","Zi<U+0229>ba-Palus, J., Institute of Forensic Research, Westerplatte 9, 31-033 Cracow, Poland; Kunicki, M., Institute of Forensic Research, Westerplatte 9, 31-033 Cracow, Poland","Inks examination; Micro-FTIR spectroscopy; Raman spectroscopy; XRF","ink; analytic method; article; chemical analysis; forensic medicine; infrared spectroscopy; priority journal; Raman spectrometry; writing; X ray fluorescence","Zi<U+0229>ba-Palus, J.; Institute of Forensic Research, Westerplatte 9, 31-033 Cracow, Poland; email: jzieba@ies.krakow.pl","Article","Final","","Scopus","2-s2.0-33645030477","Questioned Document","Questioned Document"
"LaPorte G.M., Arredondo M.D., McConnell T.S., Stephens J.C., Cantu A.A., Shaffer D.K.","7101734300;13606644300;13607147100;13607431700;7004217424;13606875400;","An evaluation of matching unknown writing inks with the United States International Ink Library",2006,"Journal of Forensic Sciences","51","3","","689","692",NA,15,"10.1111/j.1556-4029.2006.00144.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646742402&doi=10.1111%2fj.1556-4029.2006.00144.x&partnerID=40&md5=19177960f6d0eab975bec59f6baeffd2","United States Secret Service, Forensic Services Division, Questioned Document Branch, 950 H Street N.W., Washington, DC 20223, United States; United States Secret Service, Forensic Services Division, Research Section, 950 H Street N.W., Washington, DC 20223, United States; United States Secret Service, Forensic Services Division, 950 H Street N.W., Washington, DC 20223, United States","LaPorte, G.M., United States Secret Service, Forensic Services Division, Questioned Document Branch, 950 H Street N.W., Washington, DC 20223, United States, United States Secret Service, Forensic Services Division, 950 H Street N.W., Washington, DC 20223, United States; Arredondo, M.D., United States Secret Service, Forensic Services Division, Questioned Document Branch, 950 H Street N.W., Washington, DC 20223, United States; McConnell, T.S., United States Secret Service, Forensic Services Division, Questioned Document Branch, 950 H Street N.W., Washington, DC 20223, United States; Stephens, J.C., United States Secret Service, Forensic Services Division, Questioned Document Branch, 950 H Street N.W., Washington, DC 20223, United States; Cantu, A.A., United States Secret Service, Forensic Services Division, Research Section, 950 H Street N.W., Washington, DC 20223, United States; Shaffer, D.K., United States Secret Service, Forensic Services Division, Questioned Document Branch, 950 H Street N.W., Washington, DC 20223, United States","Chromatography; Forensic science; Ink; Ink database; Ink dating; Questioned documents; TLC; Writing ink; Writing instruments","ink; chromatography; conference paper; data base; document examination; forensic science; government; ink database; ink dating; instrument; Internal Revenue Service National Forensic Laboratory; priority journal; spectroscopy; standard; thin layer chromatography; time; United States; United States Secret Service; writing; writing instrument","LaPorte, G.M.; United States Secret Service, Forensic Services Division, 950 H Street N.W., Washington, DC 20223, United States; email: gerry.laporte@usss.dhs.gov","Conference Paper","Final","","Scopus","2-s2.0-33646742402","Questioned Document","Questioned Document"
"Weyermann C., Kirsch D., Costa-Vera C., Spengler B.","23978745200;7005339281;15041572100;7006094104;","Photofading of ballpoint dyes studied on paper by LDI and MALDI MS",2006,"Journal of the American Society for Mass Spectrometry","17","3","","297","306",NA,74,"10.1016/j.jasms.2005.11.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33344458085&doi=10.1016%2fj.jasms.2005.11.010&partnerID=40&md5=531c3dacf4d474bff2fd7a22f2588886","Institute of Inorganic and Analytical Chemistry, Justus Liebig University Giessen, Giessen, Germany; Institute of Inorganic and Analytical Chemistry, Justus-Liebig University Giessen, Building 16, Schubertstrasse 60, D-35392 Giessen, Germany; Institut de Police Scientifique, Lausanne University, BCH Dorigny, CH-1015 Lausanne, Switzerland; Department of Physics, Escuela Politécnica Nacional, Ladron Guevara N.N. Ed. Ing. Civil, Apdo. 17012759, Quito, Ecuador","Weyermann, C., Institute of Inorganic and Analytical Chemistry, Justus Liebig University Giessen, Giessen, Germany, Institut de Police Scientifique, Lausanne University, BCH Dorigny, CH-1015 Lausanne, Switzerland; Kirsch, D., Institute of Inorganic and Analytical Chemistry, Justus Liebig University Giessen, Giessen, Germany; Costa-Vera, C., Institute of Inorganic and Analytical Chemistry, Justus Liebig University Giessen, Giessen, Germany, Department of Physics, Escuela Politécnica Nacional, Ladron Guevara N.N. Ed. Ing. Civil, Apdo. 17012759, Quito, Ecuador; Spengler, B., Institute of Inorganic and Analytical Chemistry, Justus Liebig University Giessen, Giessen, Germany, Institute of Inorganic and Analytical Chemistry, Justus-Liebig University Giessen, Building 16, Schubertstrasse 60, D-35392 Giessen, Germany","","Desorption; Ionization; Laser applications; Mass spectrometry; Photochemical reactions; Ballpoint dyes; Laboratory conditions; Light fluence; Storage conditions; Dyes; dye; ethyl violet; ink; methyl violet; unclassified drug; article; darkness; degradation; document examination; evaluation; forensic identification; heat; humidity; light; light exposure; matrix assisted laser desorption ionization time of flight mass spectrometry; measurement; methodology; paper; spectral sensitivity; storage; Coloring Agents; Forensic Sciences; Ink; Light; Materials Testing; Paper; Spectrometry, Mass, Electrospray Ionization; Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization","Spengler, B.; Institute of Inorganic and Analytical Chemistry, Justus-Liebig University Giessen, Building 16, Schubertstrasse 60, D-35392 Giessen, Germany; email: bernhard.spengler@anorg.chemie.uni-giessen.de","Article","Final","Open Access","Scopus","2-s2.0-33344458085","Questioned Document","Questioned Document"
"Friedrich M., Rustler T., Hahne J.","22957634900;6506366297;24468207300;","Prevalence of self - reported musculoskeletal pain in the Austrian population [Prävalenz von auf eigenen angaben basierenden muskuloskelettalen schmerzen der Österreichischen bevölkerung]",2006,"Wiener Klinische Wochenschrift","118","3-4","","82","89",NA,13,"10.1007/s00508-006-0532-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645679051&doi=10.1007%2fs00508-006-0532-2&partnerID=40&md5=914d9599ca0cec48e57ea63253bc62db","Center of Excellence for Orthopaedic Pain Management Speising, CEOPS, Wien, Austria; Department of Orthopaedic Pain Management, Spine Unit, Orthopaedic Hospital Speising, Speisinger Straße 109, 1134 Wien, Austria","Friedrich, M., Center of Excellence for Orthopaedic Pain Management Speising, CEOPS, Wien, Austria, Department of Orthopaedic Pain Management, Spine Unit, Orthopaedic Hospital Speising, Speisinger Straße 109, 1134 Wien, Austria; Rustler, T., Center of Excellence for Orthopaedic Pain Management Speising, CEOPS, Wien, Austria; Hahne, J., Center of Excellence for Orthopaedic Pain Management Speising, CEOPS, Wien, Austria","Epidemiology; Musculosceletal pain; Prevalence","adolescent; adult; aged; article; Austria; controlled study; education; female; human; interview; major clinical study; male; musculoskeletal pain; neck pain; occupation; prevalence; self report; spinal pain; Adolescent; Adult; Age Factors; Aged; Austria; Education; Female; Humans; Interviews; Male; Middle Aged; Musculoskeletal Diseases; Neck Pain; Occupations; Pain; Prevalence; Regression Analysis; Time Factors","Friedrich, M.; Department of Orthopaedic Pain Management, Spine Unit, Orthopaedic Hospital Speising, Speisinger Straße 109, 1134 Wien, Austria; email: martin.friedrich@oss.at","Article","Final","","Scopus","2-s2.0-33645679051","Questioned Document","Questioned Document"
"Søgaard M., Hjort U., Højbjerg T., Schønheyder H.C.","56516502200;12760267400;6602135918;7005082295;","Detection of candidaemia in high risk patients: Can yield of blood cultures be improved by blind subculture?",2006,"Scandinavian Journal of Infectious Diseases","38","3","","187","191",NA,5,"10.1080/00365540500388842","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644608067&doi=10.1080%2f00365540500388842&partnerID=40&md5=ef953f4904292e4112525a1ec385f1df","Department of Clinical Microbiology, Aalborg Hospital, Aarhus University Hospital, DK-9000 Aalborg, Denmark; Department of Infectious Diseases, Aalborg Hospital, Aarhus University Hospital, DK-9000 Aalborg, Denmark","Søgaard, M., Department of Clinical Microbiology, Aalborg Hospital, Aarhus University Hospital, DK-9000 Aalborg, Denmark; Hjort, U., Department of Clinical Microbiology, Aalborg Hospital, Aarhus University Hospital, DK-9000 Aalborg, Denmark, Department of Infectious Diseases, Aalborg Hospital, Aarhus University Hospital, DK-9000 Aalborg, Denmark; Højbjerg, T., Department of Clinical Microbiology, Aalborg Hospital, Aarhus University Hospital, DK-9000 Aalborg, Denmark; Schønheyder, H.C., Department of Clinical Microbiology, Aalborg Hospital, Aarhus University Hospital, DK-9000 Aalborg, Denmark","","antifungal agent; adult; article; blood culture; blood sampling; Candida albicans; Candida glabrata; Candida guilliermondii; Candida parapsilosis; Candida tropicalis; candidiasis; controlled study; culture medium; Denmark; diagnostic value; female; fungus isolation; high risk population; human; infection risk; laboratory diagnosis; major clinical study; male; risk assessment; risk factor; statistical analysis; statistical significance; Aged; Blood; Candida; Candidiasis; Culture Media; Female; Fungemia; Humans; Male; Microbiological Techniques; Middle Aged; Reagent Kits, Diagnostic","Søgaard, M.; Department of Clinical Microbiology, Aalborg Hospital Section South, DK-9000 Aalborg, Denmark; email: aas.10915@nja.dk","Article","Final","","Scopus","2-s2.0-33644608067","Questioned Document","Questioned Document"
"Valle J.M.","7101953205;","Education in the European Constitution compared to other international documents: Progression or retrogression?",2006,"Comparative Education","42","1","","29","47",NA,NA,"10.1080/03050060500515728","https://www.scopus.com/inward/record.uri?eid=2-s2.0-32844458034&doi=10.1080%2f03050060500515728&partnerID=40&md5=4c89c8150680592bac3eb83fd1440cfc","Universidad Autónoma de Madrid, Facultad de Formación de Profesorado y Educación, Departamento de Didáctica y Teoría de la Educación, Crta. de Colmenar Viejo, Km. 15,500, 28049-Cantoblanco, Madrid, Spain","Valle, J.M., Universidad Autónoma de Madrid, Facultad de Formación de Profesorado y Educación, Departamento de Didáctica y Teoría de la Educación, Crta. de Colmenar Viejo, Km. 15,500, 28049-Cantoblanco, Madrid, Spain","","education; social policy","Valle, J.M.; Universidad Autónoma de Madrid, Facultad de Formación de Profesorado y Educación, Departamento de Didáctica y Teoría de la Educación, Crta. de Colmenar Viejo, Km. 15,500, 28049-Cantoblanco, Madrid, Spain; email: jm.valle@uam.es","Article","Final","","Scopus","2-s2.0-32844458034","Questioned Document","Questioned Document"
"Gupta G., Mazumdar C., Rao M.S., Bhosale R.B.","57213551100;57212855541;55466204300;12780516300;","Paradigm shift in document related frauds: Characteristics identification for development of a non-destructive automated system for printed documents",2006,"Digital Investigation","3","1","","43","55",NA,8,"10.1016/j.diin.2006.01.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644920380&doi=10.1016%2fj.diin.2006.01.009&partnerID=40&md5=86db9b21a8fcefcdde863e4ccfddad50","Department of Computer Science and Engineering, Centre for Distributed Computing, Jadavpur University, Kolkata 700032, India; Directorate of Forensic Science, Ministry of Home Affairs, Govt. of India, Block No. 9, New Delhi 110003, India; Directorate of Forensic Science, Ministry of Home Affairs, Govt. of India, Ramanthapur, Hyderabad 500003, India","Gupta, G., Department of Computer Science and Engineering, Centre for Distributed Computing, Jadavpur University, Kolkata 700032, India; Mazumdar, C., Department of Computer Science and Engineering, Centre for Distributed Computing, Jadavpur University, Kolkata 700032, India; Rao, M.S., Directorate of Forensic Science, Ministry of Home Affairs, Govt. of India, Block No. 9, New Delhi 110003, India; Bhosale, R.B., Directorate of Forensic Science, Ministry of Home Affairs, Govt. of India, Ramanthapur, Hyderabad 500003, India","Conventional Document Fraud (CDF); Digital forensic in Conventional Document Frauds; Digital forensics; Digitized Document Fraud (DDF); Fraud and forgery; Scanned and printed document","Computer software; Economic and social effects; Printers (computer); Scanning; Authorship; Conventional Document Fraud (CDF; Digital forensic in Conventional Document Frauds; Digital forensics; Digitized Document Frauds; Forensic Readiness; Fraud and forgery; Computer crime","Gupta, G.; Department of Computer Science and Engineering, Centre for Distributed Computing, Jadavpur University, Kolkata 700032, India; email: gaurav1980@gmail.com","Article","Final","","Scopus","2-s2.0-33644920380","Questioned Document","Questioned Document"
"Juola P.","6602476704;","Authorship attribution for electronic documents",2006,"IFIP International Federation for Information Processing","222","","","119","130",NA,NA,"10.1007/0-387-36891-4_10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086794940&doi=10.1007%2f0-387-36891-4_10&partnerID=40&md5=c02a48b3ba19418618e7f92f37c60671","","Juola, P.","Authorship attribution; Stylometrics; Text forensics","","","Article","Final","Open Access","Scopus","2-s2.0-85086794940","Questioned Document","Questioned Document"
"Wanner L., Ramos M.A.","14057109100;26646307200;","Local document relevance clustering in IR using collocation information",2006,"Proceedings of the 5th International Conference on Language Resources and Evaluation, LREC 2006","","","","1886","1889",NA,2,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84913607212&partnerID=40&md5=05fefecb599c25d5b3103882bc7e3c1b","ICREA, Pompeu Fabra University, Passeig de Circumval-lació 8, Barcelona, 08003, Spain; Faculty of Philology, University of La Coruna, Campus de Zapateira, La Coruna, 15071, Spain","Wanner, L., ICREA, Pompeu Fabra University, Passeig de Circumval-lació 8, Barcelona, 08003, Spain; Ramos, M.A., Faculty of Philology, University of La Coruna, Campus de Zapateira, La Coruna, 15071, Spain","","Linguistics; Automatic query expansion; Co-occurrence; Lexical compounds; Linguistic phenomena; Phrase structure; Query expansion; Query terms; Relevant documents; Expansion","","Conference Paper","Final","","Scopus","2-s2.0-84913607212","Questioned Document","Questioned Document"
"Casellas N., Jakulin A., Vallbé J.-J., Casanovas P.","13605602100;9736233600;14046345000;13604673100;","Acquiring an ontology from the text: A legal case study",2006,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","4031 LNAI","","","1000","1013",NA,7,"10.1007/11779568_107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746215650&doi=10.1007%2f11779568_107&partnerID=40&md5=564ae41c39f0bf44663f6327d8e4f41b","Institute of Law and Technology, Universitat Autònoma de Barcelona, Catalonia, Spain; Jozef Stefan Institute, Ljubljana, Slovenia","Casellas, N., Institute of Law and Technology, Universitat Autònoma de Barcelona, Catalonia, Spain; Jakulin, A., Jozef Stefan Institute, Ljubljana, Slovenia; Vallbé, J.-J., Institute of Law and Technology, Universitat Autònoma de Barcelona, Catalonia, Spain; Casanovas, P., Institute of Law and Technology, Universitat Autònoma de Barcelona, Catalonia, Spain","Legal ontology; Ontology acquisition; Textual statistics; Topic ontology","Data acquisition; Information retrieval systems; Statistics; Legal ontology; Ontology acquisition; Textual statistics; Topic ontology; Text processing","Casellas, N.; Institute of Law and Technology, Universitat Autònoma de Barcelona, Catalonia, Spain; email: nuria.casellas@uab.es","Conference Paper","Final","","Scopus","2-s2.0-33746215650","Questioned Document","Questioned Document"
"Herrmann D.D.","8307087000;","Explosion consequences of low velocity releases of dense flammable vapor inside a chemical manufacturing facility with a complex ventilation system",2006,"40th Annual Loss Prevention Symposium 2006, Held at the 2006 AIChE Spring National Meeting","","","","143","164",NA,1,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912003758&partnerID=40&md5=e0202accf2fc9d8ff5418bd502b87985","DUPONT Engineering Technology, 1007 Market Street, Wilmington, DE  19898, United States","Herrmann, D.D., DUPONT Engineering Technology, 1007 Market Street, Wilmington, DE  19898, United States","","Computational fluid dynamics; Flammability; Manufacture; Analysis techniques; Chemical manufacturing; Complex ventilation; Flammable vapors; Paper documents; Process safety incidents; Ventilation requirements; Ventilation systems; Ventilation","Herrmann, D.D.; DUPONT Engineering Technology, 1007 Market Street, United States","Conference Paper","Final","","Scopus","2-s2.0-84912003758","Questioned Document","Questioned Document"
"Ocqueteau F.","23019573300;","Sécurité nationale et sécurité globale: l'Adaptation des services de renseignements français",2006,"Canadian Journal of Criminology and Criminal Justice","48","3","","435","452",NA,2,"10.3138/cjccj.48.3.435","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745775700&doi=10.3138%2fcjccj.48.3.435&partnerID=40&md5=85cd0e7977fc1a36066d7d7cbb13e90a","Centre d'Études et de Recherches de Science Administrative (CERSA), Centre National de la Recherche Scientifique (CNRS), France","Ocqueteau, F., Centre d'Études et de Recherches de Science Administrative (CERSA), Centre National de la Recherche Scientifique (CNRS), France","","","Ocqueteau, F.; Centre d'Études et de Recherches de Science Administrative (CERSA), Centre National de la Recherche Scientifique (CNRS)France","Review","Final","","Scopus","2-s2.0-33745775700","Questioned Document","Questioned Document"
"Bubenicek M.","26036150800;","Nobility, war, memory information on Jean De Bourgogne's request to Philippe De Rouvres [Noblesse, guerre, mémoire: Informations sur une requête de Jean de Bourgogne à Philippe de Rouvres (1359)]",2006,"Bibliotheque de l'Ecole des Chartes","164","2","","391","445+743-744",NA,1,"10.3406/bec.2006.463707","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61049220769&doi=10.3406%2fbec.2006.463707&partnerID=40&md5=c4a7e0b4278f3606da9fb170adbe701e","Université de Besançon, 30-32 Rue Mégevand, F-25000 Besançon, France","Bubenicek, M., Université de Besançon, 30-32 Rue Mégevand, F-25000 Besançon, France","","","Bubenicek, M.; Université de Besançon, 30-32 Rue Mégevand, F-25000 Besançon, France; email: michellebubenicek@yahoo.fr","Article","Final","","Scopus","2-s2.0-61049220769","Questioned Document","Questioned Document"
"Nakamura T., Ichikawa N., Sasaki H.","57199872078;55118918700;7404453548;","Questionnaire to the investigators and monitors of the sponsors of the clinical trials enforcement system for clinical trials promotion: Discussion on results of the study",2006,"Japanese Journal of Clinical Pharmacology and Therapeutics","37","2","","75","82",NA,NA,"10.3999/jscpt.37.2_75","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646066269&doi=10.3999%2fjscpt.37.2_75&partnerID=40&md5=6403ae1bc08fab1d7abe7315872ee55e","Clinical Research and Trial Center, Nagasaki University Hospital, 1-7-1 Sakamoto, Nagasaki 852-8501, Japan","Nakamura, T., Clinical Research and Trial Center, Nagasaki University Hospital, 1-7-1 Sakamoto, Nagasaki 852-8501, Japan; Ichikawa, N., Clinical Research and Trial Center, Nagasaki University Hospital, 1-7-1 Sakamoto, Nagasaki 852-8501, Japan; Sasaki, H., Clinical Research and Trial Center, Nagasaki University Hospital, 1-7-1 Sakamoto, Nagasaki 852-8501, Japan","Clinical research coordinator; Clinical trial enforcement system; Promotion; Questionnaires","clinical practice; clinical research; clinical trial; economic aspect; questionnaire; review","Nakamura, T.; Clinical Research and Trial Center, Nagasaki University Hospital, 1-7-1 Sakamoto, Nagasaki 852-8501, Japan","Review","Final","Open Access","Scopus","2-s2.0-33646066269","Questioned Document","Questioned Document"
"Srihari S.N., Beal M.J., Bandi K., Shah V., Krishnamurthy P.","7005642668;8873013800;16051899900;16053619800;7006328197;","A statistical model for writer verification",2005,"Proceedings of the International Conference on Document Analysis and Recognition, ICDAR","2005","","1575715","1105","1109",NA,36,"10.1109/ICDAR.2005.33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847371531&doi=10.1109%2fICDAR.2005.33&partnerID=40&md5=c07ba2202eff880faf197291e8b91764","Department of Computer Science and Engineering, University at Buffalo, United States","Srihari, S.N., Department of Computer Science and Engineering, University at Buffalo, United States; Beal, M.J., Department of Computer Science and Engineering, University at Buffalo, United States; Bandi, K., Department of Computer Science and Engineering, University at Buffalo, United States; Shah, V., Department of Computer Science and Engineering, University at Buffalo, United States; Krishnamurthy, P., Department of Computer Science and Engineering, University at Buffalo, United States","","Log-likelihood ratio (LLR); Statistical independence; Writer verification; Character recognition; Mathematical models; Probability; Probability distributions; Statistical methods; Verification","Srihari, S.N.; Department of Computer Science and Engineering, University at BuffaloUnited States; email: srihari@cse.buffalo.edu","Conference Paper","Final","","Scopus","2-s2.0-33847371531","Questioned Document","Questioned Document"
"Yoon S., Choi S., Cha S.-H., Tappert C.C.","57198479716;7408120322;7201865612;7004164520;","Writer profiling using handwriting copybook styles",2005,"Proceedings of the International Conference on Document Analysis and Recognition, ICDAR","2005","","1575615","600","604",NA,3,"10.1109/ICDAR.2005.256","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947362888&doi=10.1109%2fICDAR.2005.256&partnerID=40&md5=c6bc2dc6dac434a51157df7d7fa5dfef","School of Computer Science and Information Systems, Pace University, 861 Bedford Rd., Pleasantville, NY 10570, United States","Yoon, S., School of Computer Science and Information Systems, Pace University, 861 Bedford Rd., Pleasantville, NY 10570, United States; Choi, S., School of Computer Science and Information Systems, Pace University, 861 Bedford Rd., Pleasantville, NY 10570, United States; Cha, S.-H., School of Computer Science and Information Systems, Pace University, 861 Bedford Rd., Pleasantville, NY 10570, United States; Tappert, C.C., School of Computer Science and Information Systems, Pace University, 861 Bedford Rd., Pleasantville, NY 10570, United States","Handwriting analysis; Handwriting copybook style; Writer profiling","Computer science; Data mining; Electronic document exchange; Identification (control systems); Imaging systems; Information analysis; Alphabet copybooks; Handwriting analysis; Handwriting copybook styles; Writer profiling; Character recognition","Yoon, S.; School of Computer Science and Information Systems, Pace University, 861 Bedford Rd., Pleasantville, NY 10570, United States","Conference Paper","Final","","Scopus","2-s2.0-33947362888","Questioned Document","Questioned Document"
"Cremin C.S.","11239842700;","Profiling the personal: Configuration of teenage biographies to employment norms",2005,"Sociology","39","2","","315","322",NA,2,"10.1177/0038038505050541","https://www.scopus.com/inward/record.uri?eid=2-s2.0-30444458697&doi=10.1177%2f0038038505050541&partnerID=40&md5=9d234eb5257fbf37b27a4c85e6a3930f","Newcastle upon Tyne University, United Kingdom; Leeds University, United Kingdom; Wilson's Court, 24-26 Pudding Chare, Newcastle upon Tyne NEI IUE, United Kingdom","Cremin, C.S., Newcastle upon Tyne University, United Kingdom, Leeds University, United Kingdom, Wilson's Court, 24-26 Pudding Chare, Newcastle upon Tyne NEI IUE, United Kingdom","Commodification; Employment; Enterprise; Personality; Reflexivity","","Cremin, C.S.Wilson's Court, 24-26 Pudding Chare, Newcastle upon Tyne NEI IUE, United Kingdom; email: pangloss1759@hotmail.com","Article","Final","","Scopus","2-s2.0-30444458697","Questioned Document","Questioned Document"
"Bhagvati C., Haritha D.","6603217032;14007532000;","Classification of liquid and Viscous inks using HSV colour space",2005,"Proceedings of the International Conference on Document Analysis and Recognition, ICDAR","2005","","1575627","660","664",NA,8,"10.1109/ICDAR.2005.74","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947406382&doi=10.1109%2fICDAR.2005.74&partnerID=40&md5=4db7b053ae9544d737b86d19a13e3c11","Dept. of Computer and Information Sciences, University of Hyderabad, Hyderabad 500046, India","Bhagvati, C., Dept. of Computer and Information Sciences, University of Hyderabad, Hyderabad 500046, India; Haritha, D., Dept. of Computer and Information Sciences, University of Hyderabad, Hyderabad 500046, India","","Color image processing; Ink; Object recognition; Printing; Absorption characteristics; Color properties; Document examination; Saturation histograms; Classification (of information); Classification; Color; Image Analysis; Ink Jet Printing","Bhagvati, C.; Dept. of Computer and Information Sciences, University of Hyderabad, Hyderabad 500046, India; email: chakcs@uohyd.ernet.in","Conference Paper","Final","","Scopus","2-s2.0-33947406382","Questioned Document","Questioned Document"
"Spagnolo G.S., Simonetti C., Cozzella L.","57201445204;12240747900;12240614400;","Determination of the sequence of line crossings by means of 3D laser profilometry",2005,"Proceedings of SPIE - The International Society for Optical Engineering","5954","","59540V","1","12",NA,2,"10.1117/12.623117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-32344432237&doi=10.1117%2f12.623117&partnerID=40&md5=12845228522878c6355b8ffca606b754","Dipartimento di Ingegneria Elettronica, Universitá Degli Studi Roma Tre, Italy; Università Degli Studi Roma Tre, Dipartimento di Ingegneria Elettronica, Via Della Vasca Navale 84, I-00146, Roma, Italy","Spagnolo, G.S., Dipartimento di Ingegneria Elettronica, Universitá Degli Studi Roma Tre, Italy, Università Degli Studi Roma Tre, Dipartimento di Ingegneria Elettronica, Via Della Vasca Navale 84, I-00146, Roma, Italy; Simonetti, C., Dipartimento di Ingegneria Elettronica, Universitá Degli Studi Roma Tre, Italy; Cozzella, L., Dipartimento di Ingegneria Elettronica, Universitá Degli Studi Roma Tre, Italy","3D laser profilometry; Determination of writing sequence; Forensics; Questioned documents","3D laser profilometry; Determination of writing sequencing; Forensics; Questioned documents; Database systems; Holography; Identification (control systems); Laser applications; Reflection; Topology; Profilometry","Spagnolo, G.S.; Università Degli Studi Roma Tre, Dipartimento di Ingegneria Elettronica, Via Della Vasca Navale 84, I-00146, Roma, Italy; email: schirrip@uniroma3.it","Conference Paper","Final","","Scopus","2-s2.0-32344432237","Questioned Document","Questioned Document"
"Scull A.","7004568410;","Madhouse: A tragic tale of megalomania and modern medicine",2005,"Madhouse: A Tragic Tale of Megalomania and Modern Medicine","","","","","",NA,89,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902619036&partnerID=40&md5=7cdb1292217890a128c0ac5acf0a951a","University of California, San Diego, United States","Scull, A., University of California, San Diego, United States","","","Scull, A.; University of California, San DiegoUnited States","Book Chapter","Final","","Scopus","2-s2.0-84902619036","Questioned Document","Questioned Document"
"Mitchell D.J.B., Erickson C.L.","35582891100;7102538213;","Not yet dead at the fed: Unions, worker bargaining, and economy-wide wage determination",2005,"Industrial Relations","44","4","","565","606",NA,3,"10.1111/j.1468-232X.2005.00403.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744789399&doi=10.1111%2fj.1468-232X.2005.00403.x&partnerID=40&md5=0096e572e5cd77e309cf4ee3bc50d213","Anderson Graduate School of Management, School of Public Affairs, University of California, Los Angeles, United States; Anderson School of Management, University of California, Los Angeles, United States","Mitchell, D.J.B., Anderson Graduate School of Management, School of Public Affairs, University of California, Los Angeles, United States; Erickson, C.L., Anderson School of Management, University of California, Los Angeles, United States","","bargaining; labor market; trade union; wage determination","Mitchell, D.J.B.; Anderson Graduate School of Management, School of Public Affairs, University of California, Los Angeles, CA, United States; email: daniel.j.b.mitchell@anderson.ucla.edu","Review","Final","","Scopus","2-s2.0-33744789399","Questioned Document","Questioned Document"
"Ezzell J.W.","7004055347;","Forensic Handling of Biological Threat Samples in the Lab",2005,"Microbial Forensics","","","","213","231",NA,1,"10.1016/B978-012088483-4/50014-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882545072&doi=10.1016%2fB978-012088483-4%2f50014-7&partnerID=40&md5=f6a758f1a9a053417966bfa3afd2a158","U.S. Army Medical Research Institute of Infections Diseases, Ford Detrick, MD, United States","Ezzell, J.W., U.S. Army Medical Research Institute of Infections Diseases, Ford Detrick, MD, United States","","","Ezzell, J.W.; U.S. Army Medical Research Institute of Infections Diseases, Ford Detrick, MD, United States","Book Chapter","Final","","Scopus","2-s2.0-84882545072","Questioned Document","Questioned Document"
