"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Suzuki T., Takahashi H., Umetsu K.","7409095219;57206619541;7006622338;","Unusual aspirations in fire death",1995,"Forensic Science International","72","1","","71","76",NA,2,"10.1016/0379-0738(94)01688-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028925205&doi=10.1016%2f0379-0738%2894%2901688-2&partnerID=40&md5=7df846ff9cf3ac83af506a44380b20a7","Department of Forensic Medicine, Yamagata University School of Medicine, Yamagata, Japan 990-23, Japan","Suzuki, T., Department of Forensic Medicine, Yamagata University School of Medicine, Yamagata, Japan 990-23, Japan; Takahashi, H., Department of Forensic Medicine, Yamagata University School of Medicine, Yamagata, Japan 990-23, Japan; Umetsu, K., Department of Forensic Medicine, Yamagata University School of Medicine, Yamagata, Japan 990-23, Japan","Fire death; Unusual aspiration","metal; adult; aged; article; bronchus; case report; cause of death; fire; foreign body; human; lung aspiration; lung burn; male; priority journal; soot; trachea; Adult; Aged; Aged, 80 and over; Asphyxia; Aspiration; Case Report; Cause of Death; Fires; Foreign Bodies; Forensic Medicine; Human; Lung; Male; Time Factors","Suzuki, T.; Department of Forensic Medicine, Yamagata University School of Medicine, Yamagata, Japan 990-23, Japan","Article","Final","","Scopus","2-s2.0-0028925205","Fire Investigation","Fire Investigation"
"Twibell J.D., Christie C.C.","14027712800;7005704888;","The forensic examination of fuses",1995,"Science and Justice","35","2","","141","149",NA,5,"10.1016/S1355-0306(95)72647-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029037690&doi=10.1016%2fS1355-0306%2895%2972647-8&partnerID=40&md5=3224f85feca68969cfde25a4fc030e70","The Forensic Science Service, Huntingdon Laboratory, Hinchingbrooke Park, Huntingdon, Cambridgeshire PE18 8NU, United Kingdom","Twibell, J.D., The Forensic Science Service, Huntingdon Laboratory, Hinchingbrooke Park, Huntingdon, Cambridgeshire PE18 8NU, United Kingdom; Christie, C.C., The Forensic Science Service, Huntingdon Laboratory, Hinchingbrooke Park, Huntingdon, Cambridgeshire PE18 8NU, United Kingdom","Electrical circuits; Electrical fuses; Electrical overload; Fire investigation; Radiography","article; electrical equipment; fire; photography","Twibell, J.D.; The Forensic Science Service, Huntingdon Laboratory, Hinchingbrooke Park, Huntingdon, Cambridgeshire PE18 8NU, United Kingdom","Article","Final","","Scopus","2-s2.0-0029037690","Fire Investigation","Fire Investigation"
"Gaur J.R.","7006900432;","3. Forensic Investigations in an Arson Case",1995,"Medicine, Science and the Law","35","2","","177","179",NA,NA,"10.1177/002580249503500214","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029285180&doi=10.1177%2f002580249503500214&partnerID=40&md5=7fa2289552d848d9a5dde5aadd379cd3","State Forensic Science Laboratory, Himachal Pradesh, Shimla-171001, India","Gaur, J.R., State Forensic Science Laboratory, Himachal Pradesh, Shimla-171001, India","","arson; article; criminal law; human; India; Criminal Law; Firesetting Behavior; Human; India","Gaur, J.R.; State Forensic Science Laboratory, Himachal Pradesh, Shimla-171001, India","Article","Final","","Scopus","2-s2.0-0029285180","Fire Investigation","Fire Investigation"
"Dhole V.R., Kurhekar M.P., Ambade K.A.","36916969600;6603205263;6507503439;","Detection of petroleum accelerant residues on partially burnt objects in burning/arson offences",1995,"Science and Justice - Journal of the Forensic Science Society","35","3","","217","221",NA,4,"10.1016/S1355-0306(95)72665-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029162905&doi=10.1016%2fS1355-0306%2895%2972665-X&partnerID=40&md5=97b70b73599b304a93c40d463944730b","Forensic Science Laboratories, Nagpur, Maharashtra, 440012, India","Dhole, V.R., Forensic Science Laboratories, Nagpur, Maharashtra, 440012, India; Kurhekar, M.P., Forensic Science Laboratories, Nagpur, Maharashtra, 440012, India; Ambade, K.A., Forensic Science Laboratories, Nagpur, Maharashtra, 440012, India","Accelerants; Fire examination; High performance thin-layer chromatography; Thin-layer chromatography","gasoline; kerosene; petroleum; petroleum derivative; arson; article; fire; forensic science; high performance thin layer chromatography","Dhole, V.R.; Forensic Science Laboratories, Nagpur, Maharashtra, 440012, India","Article","Final","","Scopus","2-s2.0-0029162905","Fire Investigation","Fire Investigation"
"Chasteen C.E., DeHaan J.D., Higgins M.K., Armstrong A.T., Colver J.C., Custer R.L.P., Davie B.W., Fortin C.J., Fultz M.L., Henderson R.W., Lentini J.J., Nystrom M.I., Orr G.R.","6506811327;6603789731;7202136470;7201750179;6507758201;36865613700;6603031477;7007038246;57051534000;7402183256;7003281219;7103090124;57197147740;","IAAI forensic science committee position on the use of accelerant detection canines",1995,"Journal of Forensic Sciences","40","4","","532","534",NA,4,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029045748&partnerID=40&md5=a9db7271835d1cce6dcf00d17d575079","Florida Div. of State Fire Marshal, Fire and Arson Laboratory, Box 3252, Hwy 90W, Havana, FL 32333, United States","Chasteen, C.E., Florida Div. of State Fire Marshal, Fire and Arson Laboratory, Box 3252, Hwy 90W, Havana, FL 32333, United States; DeHaan, J.D., Florida Div. of State Fire Marshal, Fire and Arson Laboratory, Box 3252, Hwy 90W, Havana, FL 32333, United States; Higgins, M.K., Florida Div. of State Fire Marshal, Fire and Arson Laboratory, Box 3252, Hwy 90W, Havana, FL 32333, United States; Armstrong, A.T., Florida Div. of State Fire Marshal, Fire and Arson Laboratory, Box 3252, Hwy 90W, Havana, FL 32333, United States; Colver, J.C., Florida Div. of State Fire Marshal, Fire and Arson Laboratory, Box 3252, Hwy 90W, Havana, FL 32333, United States; Custer, R.L.P., Florida Div. of State Fire Marshal, Fire and Arson Laboratory, Box 3252, Hwy 90W, Havana, FL 32333, United States; Davie, B.W., Florida Div. of State Fire Marshal, Fire and Arson Laboratory, Box 3252, Hwy 90W, Havana, FL 32333, United States; Fortin, C.J., Florida Div. of State Fire Marshal, Fire and Arson Laboratory, Box 3252, Hwy 90W, Havana, FL 32333, United States; Fultz, M.L., Florida Div. of State Fire Marshal, Fire and Arson Laboratory, Box 3252, Hwy 90W, Havana, FL 32333, United States; Henderson, R.W., Florida Div. of State Fire Marshal, Fire and Arson Laboratory, Box 3252, Hwy 90W, Havana, FL 32333, United States; Lentini, J.J., Florida Div. of State Fire Marshal, Fire and Arson Laboratory, Box 3252, Hwy 90W, Havana, FL 32333, United States; Nystrom, M.I., Florida Div. of State Fire Marshal, Fire and Arson Laboratory, Box 3252, Hwy 90W, Havana, FL 32333, United States; Orr, G.R., Florida Div. of State Fire Marshal, Fire and Arson Laboratory, Box 3252, Hwy 90W, Havana, FL 32333, United States","","article; combustion; diagnostic accuracy; dog; fire; nonhuman; priority journal","Chasteen, C.E.; Florida Div. of State Fire Marshal, Fire and Arson Laboratory, Box 3252, Hwy 90W, Havana, FL 32333, United States","Article","Final","","Scopus","2-s2.0-0029045748","Fire Investigation","Fire Investigation"
"Coulombe R.","36799379200;","Chemical markers in weathered gasoline",1995,"Journal of Forensic Sciences","40","5","","867","872",NA,10,"10.1520/jfs15400j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029118558&doi=10.1520%2fjfs15400j&partnerID=40&md5=aa2952caa06e38480eaaf20941a0e585","Direction des Expertises Judiciaires, 1701, rue Parthenais, Montreal, Que. H2L 4K6, Canada","Coulombe, R., Direction des Expertises Judiciaires, 1701, rue Parthenais, Montreal, Que. H2L 4K6, Canada","chemical markers; creosote; diphenyldisulfide; fire debris analysis; forensic science; gasoline residue","aromatic compound; biphenyl derivative; creosote; disulfide; gasoline; marker; sulfide; article; fire; forensic science; gas chromatography; mass spectrometry; priority journal","Coulombe, R.; Direction des Expertises Judiciaires, 1701, rue Parthenais, Montreal, Que. H2L 4K6, Canada","Article","Final","","Scopus","2-s2.0-0029118558","Fire Investigation","Fire Investigation"
"Puri B.K., Baxter R., Cordess C.C.","7103308429;57213522529;6603597023;","Characteristics of fire-setters. A study and proposed multiaxial psychiatric classification",1995,"British Journal of Psychiatry","166","MAR.","","393","396",NA,67,"10.1192/bjp.166.3.393","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028963053&doi=10.1192%2fbjp.166.3.393&partnerID=40&md5=9b5040133be588954e80e956e34dd5a9","Department of Psychiatry, Charing Cross, Westminster Medical School, St Dunstan's Road, London W6 8RP, United Kingdom","Puri, B.K., Department of Psychiatry, Charing Cross, Westminster Medical School, St Dunstan's Road, London W6 8RP, United Kingdom; Baxter, R., Department of Psychiatry, Charing Cross, Westminster Medical School, St Dunstan's Road, London W6 8RP, United Kingdom; Cordess, C.C., Department of Psychiatry, Charing Cross, Westminster Medical School, St Dunstan's Road, London W6 8RP, United Kingdom","","adult; arson; article; classification; clinical article; female; human; human relation; loneliness; male; mental disease; sexual abuse; substance abuse","Puri, B.K.; Department of Psychiatry, Charing Cross, Westminster Medical School, St Dunstan's Road, London W6 8RP, United Kingdom","Article","Final","","Scopus","2-s2.0-0028963053","Fire Investigation","Fire Investigation"
"Free E.W., Brown K.A.","6603488469;55457097300;","A bitemark and a fracture?",1995,"Journal of Forensic Odonto-Stomatology","13","2","","33","35",NA,1,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028874397&partnerID=40&md5=f8c1bef881521fe08e85b15b84735e6d","Tandarts-Forensisch Odontoloog, Arend Lamerslaan 2, 6816 Pt Arnhem, Netherlands","Free, E.W., Tandarts-Forensisch Odontoloog, Arend Lamerslaan 2, 6816 Pt Arnhem, Netherlands; Brown, K.A., Tandarts-Forensisch Odontoloog, Arend Lamerslaan 2, 6816 Pt Arnhem, Netherlands","Bite marks; Expert witness; Forensic odontology; Murder","adult; article; bite; criminal behavior; criminal law; dentistry; expert witness; female; fracture; homicide; human; male; Netherlands; odontology; offender; priority journal; school child","Free, E.W.; Tandarts-Forensisch Odontoloog, Arend Lamerslaan 2, 6816 Pt Arnhem, Netherlands","Article","Final","","Scopus","2-s2.0-0028874397","Fire Investigation","Fire Investigation"
"Keto R.O.","6602555180;","GC/MS data interpretation for petroleum distillate identification in contaminated arson debris",1995,"Journal of Forensic Sciences","40","3","","412","423",NA,33,"10.1520/jfs13796j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029036423&doi=10.1520%2fjfs13796j&partnerID=40&md5=b938ba4b9a7606ac48c386b700cf7802","Bureau of Alcohol, Tobacco/Firearms, 1401 Research Blvd., Rockville, MD 20850, United States","Keto, R.O., Bureau of Alcohol, Tobacco/Firearms, 1401 Research Blvd., Rockville, MD 20850, United States","chromatographic analysis; fire debris; forensic science; mass spectrometry; petroleum distillates","aliphatic hydrocarbon; aromatic hydrocarbon; diesel fuel; gasoline; petroleum; arson; article; fire; gas chromatography; intermethod comparison; isomer; mass spectrometry; priority journal","Keto, R.O.; Bureau of Alcohol, Tobacco/Firearms, 1401 Research Blvd., Rockville, MD 20850, United States","Article","Final","","Scopus","2-s2.0-0029036423","Fire Investigation","Fire Investigation"
"Tindall R., Lothridge K.","7003835861;6507348904;","An evaluation of 42 accelerant detection canine teams",1995,"Journal of Forensic Sciences","40","4","","561","564",NA,19,"10.1520/jfs13825j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029051048&doi=10.1520%2fjfs13825j&partnerID=40&md5=87539c5c56f77cad4fa2a42289a62aca","Pinellas County Forensic Laboratory, 10850 Ulmerton Rd., Largo, FL 34648, United States","Tindall, R., Pinellas County Forensic Laboratory, 10850 Ulmerton Rd., Largo, FL 34648, United States; Lothridge, K., Pinellas County Forensic Laboratory, 10850 Ulmerton Rd., Largo, FL 34648, United States","accelerant detection; arson; canines; criminalistics; fire investigation","arson; article; auditory discrimination; diagnostic accuracy; dog; fire; fire protection; nonhuman; priority journal","Tindall, R.; Pinellas County Forensic Laboratory, 10850 Ulmerton Rd., Largo, FL 34648, United States","Article","Final","","Scopus","2-s2.0-0029051048","Fire Investigation","Fire Investigation"
"Milne S., Barron P., Fraser K., Whitfield E.","57198334290;7004819773;57188771378;57191536710;","Sex Differences in Patients Admitted to a Regional Secure Unit",1995,"Medicine, Science and the Law","35","1","","57","60",NA,12,"10.1177/002580249503500112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028850975&doi=10.1177%2f002580249503500112&partnerID=40&md5=759e7361bf954ac96daa332c1d6773a6","Langdale Unit Whittingham Hospital, Goosnargh, PR3 2JH, Preston, United Kingdom; Hutton Unit, St Luke's Hospital, Middlesbrough, Cleveland TS4 3AF, United States; St Nicholas Hospital, Jubilee Road, Gosforth, Newcastle Upon Tyne NE3 3XT, United States","Milne, S., Langdale Unit Whittingham Hospital, Goosnargh, PR3 2JH, Preston, United Kingdom; Barron, P., Hutton Unit, St Luke's Hospital, Middlesbrough, Cleveland TS4 3AF, United States; Fraser, K., St Nicholas Hospital, Jubilee Road, Gosforth, Newcastle Upon Tyne NE3 3XT, United States; Whitfield, E., St Nicholas Hospital, Jubilee Road, Gosforth, Newcastle Upon Tyne NE3 3XT, United States","","adolescent; adult; aged; arson; article; crime; female; forensic psychiatry; hospitalization; human; major clinical study; male; mental hospital; personality disorder; priority journal; sex difference; Adolescent; Adult; Aged; Aged, 80 and over; Crime; Female; Forensic Psychiatry; Great Britain; Hospitals, Special; Human; Length of Stay; Male; Mental Disorders; Middle Age; Patient Admission; Personality Disorders; Sex Distribution","","Article","Final","","Scopus","2-s2.0-0028850975","Fire Investigation","Fire Investigation"
"Pawlowski R.","7005480123;","Identification analysis using PCR of fresh or fixed and paraffin wax embedded tissue [Badania identyfikacyjne metoda PCR tkanek swiezych oraz utrwalonych i zatopionych w blokach parafinowych.]",1995,"Polski tygodnik lekarski (Warsaw, Poland : 1960)","50","36-39","","16","20",NA,2,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029366845&partnerID=40&md5=6f12d76c0bb953cbd018bffbc489b914","Katedra i Zaklad Medycyny Sadowej AM w Gdansku","Pawlowski, R., Katedra i Zaklad Medycyny Sadowej AM w Gdansku","","amelogenin; DNA; enamel protein; microsatellite DNA; article; chemistry; genetics; human; methodology; physical anthropology; polymerase chain reaction; tissue fixation; tooth flora; Amelogenin; Dental Enamel Proteins; DNA; Forensic Anthropology; Humans; Microsatellite Repeats; Polymerase Chain Reaction; Tissue Fixation; Tooth Germ","Pawlowski, R.","Article","Final","","Scopus","2-s2.0-0029366845","Fire Investigation","Fire Investigation"
"Sweet D.J., Sweet C.H.W.","56270326700;7103052417;","DNA analysis of dental pulp to link incinerated remains of homicide victim to crime scene",1995,"Journal of Forensic Sciences","40","2","","310","314",NA,50,"10.1520/jfs15365j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029010401&doi=10.1520%2fjfs15365j&partnerID=40&md5=02ab21f807caab49bab13e9192ecb645","UBC Faculty of Dentistry, 2199 Westbrook Mall, Vancouver, BC V6T 1Z3, Canada","Sweet, D.J., UBC Faculty of Dentistry, 2199 Westbrook Mall, Vancouver, BC V6T 1Z3, Canada; Sweet, C.H.W., UBC Faculty of Dentistry, 2199 Westbrook Mall, Vancouver, BC V6T 1Z3, Canada","DNA; genetic typing; human identification; human teeth; odontology","adult; article; case report; cause of death; DNA determination; female; homicide; human; incineration; priority journal; restriction fragment length polymorphism; sex determination; tooth pulp","Sweet, D.J.; UBC Faculty of Dentistry, 2199 Westbrook Mall, Vancouver, BC V6T 1Z3, Canada","Article","Final","","Scopus","2-s2.0-0029010401","Fire Investigation","Fire Investigation"
"Gregersen M., Knudsen P.J.T., Jensen S.","7004945206;7006627171;56354365200;","The crash of the Partnair Convair 340/580 in the Skagerrak: Traumatological aspects",1995,"Aviation Space and Environmental Medicine","66","2","","152","157",NA,12,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028887834&partnerID=40&md5=af6d1a5de03e93ff2702357d8331045a","Institute of Forensic Medicine, University of Aarhus, Finsensgade 15, DK 8000 Aarhus C, Denmark","Gregersen, M., Institute of Forensic Medicine, University of Aarhus, Finsensgade 15, DK 8000 Aarhus C, Denmark; Knudsen, P.J.T., Institute of Forensic Medicine, University of Aarhus, Finsensgade 15, DK 8000 Aarhus C, Denmark; Jensen, S., Institute of Forensic Medicine, University of Aarhus, Finsensgade 15, DK 8000 Aarhus C, Denmark","","aircraft accident; article; denmark; forensic identification; human; injury scale; major clinical study; medical documentation; occupational safety; skull fracture; Accidents, Aviation; Cause of Death; Denmark; Disasters; Drowning; Female; Fractures; Human; Male; Norway; Postmortem Changes; Wounds and Injuries","Gregersen, M.; Institute of Forensic Medicine, University of Aarhus, Finsensgade 15, DK 8000 Aarhus C, Denmark","Article","Final","","Scopus","2-s2.0-0028887834","Fire Investigation","Fire Investigation"
"Risser D., Schneider B.","7003632131;7402401785;","Carbon monoxide-related deaths from 1984 to 1993 in Vienna, Austria",1995,"Journal of Forensic Sciences","40","3","","368","371",NA,32,"10.1520/jfs13788j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029001551&doi=10.1520%2fjfs13788j&partnerID=40&md5=0d8f7049c6ecf4257edbc0ecbdb9ad92","Institute of Forensic Medicine, University of Vienna, Sensengasse 2, A-1090 Vienna, Austria","Risser, D., Institute of Forensic Medicine, University of Vienna, Sensengasse 2, A-1090 Vienna, Austria; Schneider, B., Institute of Forensic Medicine, University of Vienna, Sensengasse 2, A-1090 Vienna, Austria","car exhaust fumes; carbon monoxide; fatal poisoning; forensic science; gas-fueled water heating systems; suicides","carbon monoxide; carboxyhemoglobin; hot water; adult; age; aged; article; Austria; carbon monoxide intoxication; cause of death; female; flue gas; gas; human; major clinical study; male; priority journal; suicide","Risser, D.; Institute of Forensic Medicine, University of Vienna, Sensengasse 2, A-1090 Vienna, Austria","Article","Final","","Scopus","2-s2.0-0029001551","Fire Investigation","Fire Investigation"
"[No author name available]","[No author id available]","Correction: Evaluation of the DFLEX(®) device for fire debris analysis (Canadian Society of Forensic Science Journal (1994) (27, 3) 119))",1994,"Journal of the Canadian Society of Forensic Science","27","4","","287","",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028608102&partnerID=40&md5=1a049e483045e01bbcc24f875b3f5504","","","","erratum; error","","Erratum","Final","","Scopus","2-s2.0-0028608102","Fire Investigation","Fire Investigation"
"Nowicki J.","7006042387;","Addendum to 'Automated data analysis of fire debris samples using gas chromatography-mass spectrometry and macro programming' (J. Forensic Sci., Vol. 38, No. 6, November 1993, pp. 1354-1362) [8]",1994,"Journal of Forensic Sciences","39","3","","606","611",NA,2,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028673889&partnerID=40&md5=14e99537e19c5addead57e4feb61afa1","Illinois State Police, Suburban Chicago Laboratory, 1401 S. Maybrook Drive, Maywood, IL 60153, United States","Nowicki, J., Illinois State Police, Suburban Chicago Laboratory, 1401 S. Maybrook Drive, Maywood, IL 60153, United States","","arson; automation; computer program; data analysis; fire; gas chromatography; letter; mass spectrometry; priority journal; sample","Nowicki, J.; Illinois State Police, Suburban Chicago Laboratory, 1401 S. Maybrook Drive, Maywood, IL 60153, United States","Letter","Final","","Scopus","2-s2.0-0028673889","Fire Investigation","Fire Investigation"
"Azmak D., Cetin G., Kolusayin O., Soysal Z.","56618825400;7003319778;6701364697;6603489724;","Deaths due to carbon monoxide poisoning [KARBONMONOKSIT ZEHIRLENMESINE BAGLI OLUMLER]",1994,"Adli Tip Dergisi","10","1-4","","73","81",NA,5,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028583943&partnerID=40&md5=73cc4c222565d5168ff6f901f9028ae9","Adli Tip Anabilim Dali, Tip Fakultesi, Trakya Universitesi, Edirne, Turkey","Azmak, D., Adli Tip Anabilim Dali, Tip Fakultesi, Trakya Universitesi, Edirne, Turkey; Cetin, G., Adli Tip Anabilim Dali, Tip Fakultesi, Trakya Universitesi, Edirne, Turkey; Kolusayin, O., Adli Tip Anabilim Dali, Tip Fakultesi, Trakya Universitesi, Edirne, Turkey; Soysal, Z., Adli Tip Anabilim Dali, Tip Fakultesi, Trakya Universitesi, Edirne, Turkey","Carbon monoxide poisoning; Medicolegal autopsies","adolescent; adult; age; article; autopsy; carbon monoxide intoxication; death; etiology; female; human; major clinical study; male; school child; sex difference","Azmak, D.; Adli Tip Anabilim Dali, Tip Fakultesi, Trakya Universitesi, Edirne, Turkey","Article","Final","","Scopus","2-s2.0-0028583943","Fire Investigation","Fire Investigation"
"Ohya I.","7004079837;","Some findings of the lung in medicolegal autopsy cases",1994,"Japanese Journal of Legal Medicine","48","6","","379","394",NA,3,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028597437&partnerID=40&md5=d403ee602648889cea201cd996505a29","Department of Legal Medicine, Gifu University School of Medicine, Gifu, Japan","Ohya, I., Department of Legal Medicine, Gifu University School of Medicine, Gifu, Japan","carbonyl reductase; lung pathology; pulmonary fat embolism; shock; sudden infant death syndrome","carbonyl reductase; conference paper; fat embolism; human; human tissue; immunohistochemistry; lung disease; shock; sudden infant death syndrome; Adolescent; Adult; Aged; Aged, 80 and over; Alcohol Oxidoreductases; Child; Child, Preschool; English Abstract; Forensic Medicine; Human; Infant; Infant, Newborn; Lung; Middle Age; Pulmonary Embolism; Shock; Sudden Infant Death; Support, Non-U.S. Gov't","Ohya, I.; Department of Legal Medicine, Gifu University School of Medicine, Gifu, Japan","Conference Paper","Final","","Scopus","2-s2.0-0028597437","Fire Investigation","Fire Investigation"
"Kondo T., Ohshima T.","56209971800;7201525805;","Epidural herniation of the cerebral tissue in a burned body: a case report",1994,"Forensic Science International","66","3","","197","202",NA,7,"10.1016/0379-0738(94)90344-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028283704&doi=10.1016%2f0379-0738%2894%2990344-1&partnerID=40&md5=124a87675ea47903885d59d2b2e77b52","Department of Legal Medicine, Kanazawa University School of Medicine, Takara-machi, 13-1, Kanazawa, 920, Japan","Kondo, T., Department of Legal Medicine, Kanazawa University School of Medicine, Takara-machi, 13-1, Kanazawa, 920, Japan; Ohshima, T., Department of Legal Medicine, Kanazawa University School of Medicine, Takara-machi, 13-1, Kanazawa, 920, Japan","Burned body; Heat brain herniation; Heat haematoma; Postmortem change","carboxyhemoglobin; article; autopsy; brain hernia; brain tissue; bronchiole; bronchus; burn; case report; dura mater; epidural space; female; heat; human; priority journal; school child; soot; trachea; Brain Injuries; Burns; Carboxyhemoglobin; Case Report; Cause of Death; Child; Epidural Space; Female; Forensic Medicine; Human; Postmortem Changes; Prolapse","Kondo, T.; Department of Legal Medicine, Kanazawa University School of Medicine, Takara-machi, 13-1, Kanazawa, 920, Japan","Article","Final","","Scopus","2-s2.0-0028283704","Fire Investigation","Fire Investigation"
"Wineman P.L., Keto R.O.","6505848928;6602555180;","Target-compound method for the analysis of accelerant residues in fire debris",1994,"Analytica Chimica Acta","288","1-2","","97","110",NA,11,"10.1016/0003-2670(94)85119-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028281947&doi=10.1016%2f0003-2670%2894%2985119-0&partnerID=40&md5=85fc614bcea6100acc4651c261dfa100","U.S. Department of the Treasury, Bureau of Alcohol, Tobacco, Firearms, Rockville, MD 20850, United States","Wineman, P.L., U.S. Department of the Treasury, Bureau of Alcohol, Tobacco, Firearms, Rockville, MD 20850, United States; Keto, R.O., U.S. Department of the Treasury, Bureau of Alcohol, Tobacco, Firearms, Rockville, MD 20850, United States","Accelerant; Arson; Gas chromatography-mass spectromety; Pattern recognition; Pyrolysis products; Target compound analysis","diesel fuel; gasoline; kerosene; petroleum; petroleum derivative; article; crime; fire; forensic science; gas chromatography; mass spectrometry; priority journal; residue analysis","Keto, R.O.; U.S. Department of the Treasury, Bureau of Alcohol, Tobacco, Firearms, Rockville, MD 20850, United States","Article","Final","","Scopus","2-s2.0-0028281947","Fire Investigation","Fire Investigation"
"Iablochkin V.D.","7004042413;","Modernization of the Tsvet-102 chromatograph [Modernizatsiia khromatografa Tsvet-102.]",1994,"Sudebno-Meditsinskaya Ekspertiza","37","1","","32","33",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028320533&partnerID=40&md5=e8e5f62c21c99f65575b3d79359e1bf3","","Iablochkin, V.D.","","carbon monoxide; article; blood; equipment design; fire; forensic medicine; gas chromatography; human; instrumentation; Carbon Monoxide; Chromatography, Gas; Equipment Design; Fires; Forensic Medicine; Human","Iablochkin, V.D.","Article","Final","","Scopus","2-s2.0-0028320533","Fire Investigation","Fire Investigation"
"Jarde O., Buteux P., Kremp O., Deveaux M., Lenoir L., Doutrellot C.","7103210926;6507374939;7003993220;7006572359;7004242698;6603356518;","Forensic problems of fire deaths: About 33 observations [PROBLEMES MEDICO-LEGAUX POSES PAR LA MORT AU COURS DES INCENDIES: A PROPOS DE 33 OBSERVATIONS]",1994,"Journal de Medecine Legale Droit Medical","37","1","","37","44",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028268443&partnerID=40&md5=f3313196cf209c1b018da32531c32cbc","Consultation de Medecine Legale, Hopital Nord, 80054 Amiens Cedex 1, France","Jarde, O., Consultation de Medecine Legale, Hopital Nord, 80054 Amiens Cedex 1, France; Buteux, P., Consultation de Medecine Legale, Hopital Nord, 80054 Amiens Cedex 1, France; Kremp, O., Consultation de Medecine Legale, Hopital Nord, 80054 Amiens Cedex 1, France; Deveaux, M., Consultation de Medecine Legale, Hopital Nord, 80054 Amiens Cedex 1, France; Lenoir, L., Consultation de Medecine Legale, Hopital Nord, 80054 Amiens Cedex 1, France; Doutrellot, C., Consultation de Medecine Legale, Hopital Nord, 80054 Amiens Cedex 1, France","burn; carbon monoxide intoxication; fire; poison gas","adult; aged; burn; carbon monoxide intoxication; child; clinical article; conference paper; death; female; human; male","Jarde, O.; Consultation de Medecine Legale, Hopital Nord, 80054 Amiens Cedex 1, France","Conference Paper","Final","","Scopus","2-s2.0-0028268443","Fire Investigation","Fire Investigation"
"Cole M.D.","57210531341;","Case histories",1994,"Journal of the Forensic Science Society","34","3","","205","206",NA,NA,"10.1016/S0015-7368(94)72916-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028086498&doi=10.1016%2fS0015-7368%2894%2972916-9&partnerID=40&md5=ce79e2f5eb696955e164f9ce023f8ffb","","Cole, M.D.","","diazepam; dye; blood stain; conference paper; criminology; disaster; DNA determination; drug therapy; fire; forensic science; homicide; human; toxicology; traffic accident","Cole, M.D.","Conference Paper","Final","","Scopus","2-s2.0-0028086498","Fire Investigation","Fire Investigation"
